"ITEM_CD","LOT_NUMBER","INVOICE_NO","DELIVERY_DATE","SHIP_PLAN_DATE","SHIP_QTY","SLIP_CD","CREATED_DATE","CUST_ODR_NO","CUST_CD","TOTAL"
"10288497","JA31","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:03","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:04","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:06","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:15","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:16","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:20","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:24","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:25","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:26","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:27","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:29","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:30","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:31","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:34","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:36","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:38","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:42","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:43","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:45","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:54","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:57","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:57:59","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:01","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:04","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:06","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:07","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:09","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:10","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:12","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:15","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:16","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:18","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:20","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:21","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:22","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:23","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:25","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:26","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:28","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:32","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:33","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:34","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:58:40","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:42","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:44","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:45","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:47","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:50","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:51","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:53","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:54","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:57","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 15:59:59","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:01","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:02","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:03","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:04","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:06","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:07","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:09","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:10","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:11","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:00:12","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:16","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:17","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:18","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:19","SSAWD045","D20170","440"
