CUST_ANAME,ITEM_NO,ITEM_NAME,MODEL,PRICE
,897664-5090Z10,,,1291.54
,897664-5080Z10,,,1291.54
,897664-5070Z10,,,1524.06
,897664-5060Z10,,,1505.82
,897664-5050Z10,,,768.51
,897664-5040Z10,,,645.77
,897664-5030Z10,,,316.69
,897664-5020Z10,,,316.69
,897664-5000Z10,,,633.38
,897664-4990Z10,,,633.38
,897664-4940Z10,,,955.12
,897664-4930Z10,,,955.12
,897664-4920Z10,,,1910.24
,897664-4910Z10,,,1910.24
KET,1J881-73033,WATER PUMP ASSY,3 SERIES,5.00
