"TERM_NO","EXEC_DATE","ITEM_CD","DATA1","DATA2"
"60017","2019-11-06 08:14:29","1130A230","GAK1M120201911019021130A230                 20191101    12IK011130A230G                2019110190251014","1130A230"
"60017","2019-11-06 08:14:31","1130A230","GAK1M120201911019021130A230                 20191101    12IK011130A230G                2019110190251011","1130A230"
"60017","2019-11-06 08:14:39","1130A230","GAK1M120201911019021130A230                 20191101    12IK011130A230G                2019110190251010","1130A230"
"60017","2019-11-06 08:14:51","1130A230","GAK1M120201911019021130A230                 20191101    12IK011130A230G                2019110190251020","1130A230"
"60017","2019-11-06 08:14:54","1130A230","GAK1M120201911019021130A230                 20191101    12IK011130A230G                2019110190251015","1130A230"
"60017","2019-11-06 08:14:58","1130A230","GAK1M120201910309021130A230                 20191031    12IJ311130A230G                2019103090251027","1130A230"
"60017","2019-11-06 08:15:03","1130A230","GAK1M120201910309021130A230                 20191031    12IJ311130A230G                2019103090251028","1130A230"
"60017","2019-11-06 08:15:06","1130A230","GAK1M120201911019021130A230                 20191101    12IK011130A230G                2019110190251029","1130A230"
"60017","2019-11-06 08:15:13","1130A230","GAK1M120201911019011130A230                 20191101    12IK011130A230G                2019110190151004","1130A230"
"60017","2019-11-06 08:15:31","1130A230","GAK1M120201911019011130A230                 20191101    12IK011130A230G                2019110190151010","1130A230"
"60017","2019-11-06 08:15:35","1130A230","GAK1M120201911019011130A230                 20191101    12IK011130A230G                2019110190151008","1130A230"
"60017","2019-11-06 08:15:39","1130A230","GAK1M120201911019011130A230                 20191101    12IK011130A230G                2019110190151009","1130A230"
"60017","2019-11-06 08:15:42","1130A230","GAK1M120201911019021130A230                 20191101    12IK011130A230G                2019110190251021","1130A230"
"60017","2019-11-06 08:15:46","1130A230","GAK1M120201911019021130A230                 20191101    12IK011130A230G                2019110190251022","1130A230"
"60017","2019-11-06 08:15:52","1132A100","GAK1M076201911040011132A100                 20191104    12IK041132A100G                2019110400151003","1132A100"
"60017","2019-11-06 08:15:54","1132A100","GAK1M076201911019021132A100                 20191104    12IK041132A100G                2019110190251002","1132A100"
"60017","2019-11-06 08:15:57","1132A100","GAK1M076201911019021132A100                 20191104    12IK041132A100G                2019110190251004","1132A100"
"60017","2019-11-06 08:16:00","1132A100","GAK1M076201911040011132A100                 20191104    12IK041132A100G                2019110400151010","1132A100"
"60017","2019-11-06 08:16:07","1130A230","GAK1M120201911019021130A230                 20191101    12IK011130A230G                2019110190251009","1130A230"
"60017","2019-11-06 08:16:10","1130A228","GAK1M136201910319011130A228                 20191031    15IJ311130A228G                2019103190151010","1130A228"
"60017","2019-11-06 08:16:13","1130A228","GAK1M136201910309011130A228                 20191030    15IJ301130A228G                2019103090151004","1130A228"
"60017","2019-11-06 08:16:15","1130A228","GAK1M136201910309011130A228                 20191030    15IJ301130A228G                2019103090151007","1130A228"
"60017","2019-11-06 08:16:18","1130A228","GAK1M136201910309011130A228                 20191030    15IJ301130A228G                2019103090151012","1130A228"
"60017","2019-11-06 08:16:21","1130A228","GAK1M136201910309011130A228                 20191030    15IJ301130A228G                2019103090151002","1130A228"
"60017","2019-11-06 08:16:26","1130A228","GAK1M136201910309011130A228                 20191030    15IJ301130A228G                2019103090151026","1130A228"
"60017","2019-11-06 08:16:30","1130A228","GAK1M136201910300011130A228                 20191030    15IJ301130A228G                2019103000151031","1130A228"
"60017","2019-11-06 08:16:35","1130A228","GAK1M136201910300011130A228                 20191030    15IJ301130A228G                2019103000151037","1130A228"
"60017","2019-11-06 08:16:37","1130A228","GAK1M136201910300011130A228                 20191030    15IJ301130A228G                2019103000151032","1130A228"
"60017","2019-11-06 08:16:41","1130A228","GAK1M136201910309011130A228                 20191030    15IJ301130A228G                2019103090151015","1130A228"
"60017","2019-11-06 08:16:44","1130A228","GAK1M136201910309011130A228                 20191030    15IJ301130A228G                2019103090151019","1130A228"
"60017","2019-11-06 08:16:50","1130A228","GAK1M136201910309011130A228                 20191030    15IJ301130A228G                2019103090151014","1130A228"
"60017","2019-11-06 08:16:53","1130A228","GAK1M136201910309011130A228                 20191030    15IJ301130A228G                2019103090151018","1130A228"
"60017","2019-11-06 08:17:00","1300A033","GAK1A003201910310011300A033                 20191031     5IJ311300A033                 2019103100151008","1300A033"
"60017","2019-11-06 08:17:02","1300A033","GAK1A003201910310011300A033                 20191031     5IJ311300A033                 2019103100151003","1300A033"
"60017","2019-11-06 08:17:07","1300A033","GAK1A003201910310011300A033                 20191031     5IJ311300A033                 2019103100151012","1300A033"
"60017","2019-11-06 08:17:10","1300A033","GAK1A003201910310011300A033                 20191031     5IJ311300A033                 2019103100151005","1300A033"
"60017","2019-11-06 08:17:13","1300A033","GAK1A003201910310011300A033                 20191031     5IJ311300A033                 2019103100151004","1300A033"
"60017","2019-11-06 08:17:17","1300A033","GAK1A003201910310011300A033                 20191031     5IJ311300A033                 2019103100151013","1300A033"
"60017","2019-11-06 08:17:22","1300A033","GAK1A003201910310011300A033                 20191031     5IJ311300A033                 2019103100151020","1300A033"
"60017","2019-11-06 08:17:26","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151043","1064A035X"
"60017","2019-11-06 08:17:37","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151030","1064A035X"
"60017","2019-11-06 08:17:40","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151017","1064A035X"
"60017","2019-11-06 08:17:45","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151006","1064A035X"
"60017","2019-11-06 08:17:50","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151019","1064A035X"
"60017","2019-11-06 08:17:56","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151018","1064A035X"
"60017","2019-11-06 08:18:00","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151003","1064A035X"
"60017","2019-11-06 08:18:06","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151064","1300A126"
"60017","2019-11-06 08:18:08","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151040","1300A126"
"60017","2019-11-06 08:18:12","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151037","1300A126"
"60017","2019-11-06 08:18:17","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151045","1300A126"
"60017","2019-11-06 08:18:26","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151043","1300A126"
"60017","2019-11-06 08:18:33","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151047","1300A126"
"60017","2019-11-06 08:18:36","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151039","1300A126"
"60017","2019-11-06 08:18:43","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151058","1300A126"
"60017","2019-11-06 08:18:51","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151041","1300A126"
"60017","2019-11-06 08:18:55","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151038","1300A126"
"60017","2019-11-06 08:18:58","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151046","1300A126"
"60017","2019-11-06 08:19:01","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151042","1300A126"
"60017","2019-11-06 08:19:09","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151036","1300A126"
"60017","2019-11-06 08:19:12","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151057","1300A126"
"60017","2019-11-06 08:19:14","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151035","1300A126"
"60017","2019-11-06 08:19:17","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151055","1300A126"
"60017","2019-11-06 08:19:21","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151054","1300A126"
"60017","2019-11-06 08:19:24","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151050","1300A126"
"60017","2019-11-06 08:19:33","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151052","1300A126"
"60017","2019-11-06 08:19:39","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151034","1300A126"
"60017","2019-11-06 08:19:42","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151051","1300A126"
"60017","2019-11-06 08:19:46","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151033","1300A126"
"60017","2019-11-06 08:19:50","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151053","1300A126"
"60017","2019-11-06 08:19:55","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151049","1300A126"
"60017","2019-11-06 08:20:01","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151040","1300A126"
"60017","2019-11-06 08:20:05","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151064","1300A126"
"60017","2019-11-06 08:20:14","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151039","1300A126"
"60017","2019-11-06 08:20:23","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151038","1300A126"
"60017","2019-11-06 08:20:26","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151036","1300A126"
"60017","2019-11-06 08:20:29","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151037","1300A126"
"60017","2019-11-06 08:20:32","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151063","1300A126"
"60017","2019-11-06 08:20:38","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151035","1300A126"
"60017","2019-11-06 08:20:41","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151058","1300A126"
"60017","2019-11-06 08:20:44","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151033","1300A126"
"60017","2019-11-06 08:20:48","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151060","1300A126"
"60017","2019-11-06 08:20:56","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151021","1300A126"
"60017","2019-11-06 08:20:59","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151044","1300A126"
"60017","2019-11-06 08:21:01","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151043","1300A126"
"60017","2019-11-06 08:21:04","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151042","1300A126"
"60017","2019-11-06 08:21:08","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151018","1300A126"
"60017","2019-11-06 08:21:10","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151022","1300A126"
"60017","2019-11-06 08:21:13","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151046","1300A126"
"60017","2019-11-06 08:21:15","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151017","1300A126"
"60017","2019-11-06 08:21:20","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151019","1300A126"
"60017","2019-11-06 08:21:22","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151024","1300A126"
"60017","2019-11-06 08:21:24","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151048","1300A126"
"60017","2019-11-06 08:21:27","1300A126","GAK1A023201911019011300A126                 20191101     4IK011300A126G                2019110190151047","1300A126"
"60017","2019-11-06 08:21:32","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151040","1320A047"
"60017","2019-11-06 08:21:35","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151033","1320A047"
"60017","2019-11-06 08:21:41","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151047","1320A047"
"60017","2019-11-06 08:21:51","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151045","1320A047"
"60017","2019-11-06 08:21:57","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151022","1320A047"
"60017","2019-11-06 08:22:05","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151024","1320A047"
"60017","2019-11-06 08:22:09","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151031","1320A047"
"60017","2019-11-06 08:22:15","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151034","1320A047"
"60017","2019-11-06 08:22:20","050B375","1050B375","GAK1PL01201911040041050B375-LP              20191102    24IK021050B375G                2019110400151007"
"60017","2019-11-06 08:22:23","050B375","1050B375","GAK1PL01201911040011050B375-LP              20191102    24IK021050B375G                2019110400451001"
"60017","2019-11-06 08:22:33","050B375","1050B375","GAK1PL01201911040031050B375-LP              20191102    24IK021050B375G                2019110400351002"
"60017","2019-11-06 08:22:36","050B375","1050B375","GAK1PL01201911040031050B375-LP              20191102    24IK021050B375G                2019110400351001"
"60017","2019-11-06 08:22:39","050B375","1050B375","GAK1PL01201911010031050B375-LP              20191102    24IK021050B375G                2019110100351003"
"60017","2019-11-06 08:22:42","050B375","1050B375","GAK1PL01201911040051050B375-LP              20191102    24IK021050B375G                2019110400251007"
"60017","2019-11-06 08:22:56","050B375","1050B375","GAK1PL01201911010021050B375-LP              20191102    24IK021050B375G                2019110100551001"
"60017","2019-11-06 08:23:04","050B375","1050B375","GAK1PL01201911040051050B375-LP              20191102    24IK021050B375G                2019110400251008"
"60017","2019-11-06 08:23:11","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151038","1320A047"
"60017","2019-11-06 08:23:14","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151042","1320A047"
"60017","2019-11-06 08:23:17","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151043","1320A047"
"60017","2019-11-06 08:23:20","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151039","1320A047"
"60017","2019-11-06 08:23:23","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151049","1320A047"
"60017","2019-11-06 08:23:26","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151026","1320A047"
"60017","2019-11-06 08:23:31","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151036","1320A047"
"60017","2019-11-06 08:23:34","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151009","1320A047"
"60017","2019-11-06 08:23:38","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151028","1320A047"
"60017","2019-11-06 08:23:41","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151030","1320A047"
"60017","2019-11-06 08:23:47","1320A047","GAK1A003201911010011320A047                 20191101    10IK011320A047G                2019110100151044","1320A047"
"60017","2019-11-06 08:23:52","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151192","1060A217"
"60017","2019-11-06 08:23:59","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151191","1060A217"
"60017","2019-11-06 08:24:01","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151193","1060A217"
"60017","2019-11-06 08:24:05","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151181","1060A217"
"60017","2019-11-06 08:24:07","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151184","1060A217"
"60017","2019-11-06 08:24:13","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151182","1060A217"
"60017","2019-11-06 08:24:16","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151185","1060A217"
"60017","2019-11-06 08:24:19","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151183","1060A217"
"60017","2019-11-06 08:24:26","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151174","1060A217"
"60017","2019-11-06 08:24:29","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151190","1060A217"
"60017","2019-11-06 08:24:32","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151175","1060A217"
"60017","2019-11-06 08:24:34","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151171","1060A217"
"60017","2019-11-06 08:24:37","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151176","1060A217"
"60017","2019-11-06 08:24:39","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151172","1060A217"
"60017","2019-11-06 08:24:42","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151177","1060A217"
"60017","2019-11-06 08:24:44","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151173","1060A217"
"60017","2019-11-06 08:35:24","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151180","1060A217"
"60017","2019-11-06 08:35:59","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151143","1060A217"
"60017","2019-11-06 08:36:02","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151178","1060A217"
"60017","2019-11-06 08:36:06","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151179","1060A217"
"60017","2019-11-06 08:36:12","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151188","1060A217"
"60017","2019-11-06 08:36:15","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151189","1060A217"
"60017","2019-11-06 08:36:17","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151186","1060A217"
"60017","2019-11-06 08:36:20","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151187","1060A217"
"60017","2019-11-06 08:36:29","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151164","1060A217"
"60017","2019-11-06 08:36:31","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151163","1060A217"
"60017","2019-11-06 08:36:34","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151166","1060A217"
"60017","2019-11-06 08:36:37","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151165","1060A217"
"60017","2019-11-06 08:36:39","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151198","1060A217"
"60017","2019-11-06 08:36:41","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151197","1060A217"
"60017","2019-11-06 08:36:44","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151200","1060A217"
"60017","2019-11-06 08:36:46","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151199","1060A217"
"60017","2019-11-06 08:36:49","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151219","1060A217"
"60017","2019-11-06 08:36:52","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151203","1060A217"
"60017","2019-11-06 08:36:55","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151218","1060A217"
"60017","2019-11-06 08:36:58","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151202","1060A217"
"60017","2019-11-06 08:37:01","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151217","1060A217"
"60017","2019-11-06 08:37:04","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151201","1060A217"
"60017","2019-11-06 08:37:06","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151216","1060A217"
"60017","2019-11-06 08:37:09","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151220","1060A217"
"60017","2019-11-06 08:37:19","1060A217","GAK1A024201911040011060A217                 20191104     2IK041060A217G                2019110400151021","1060A217"
"60017","2019-11-06 08:37:21","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151212","1060A217"
"60017","2019-11-06 08:37:25","1060A217","GAK1A024201911040011060A217                 20191104     2IK041060A217G                2019110400151020","1060A217"
"60017","2019-11-06 08:37:28","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151211","1060A217"
"60017","2019-11-06 08:37:31","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151109","1060A217"
"60017","2019-11-06 08:37:33","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151110","1060A217"
"60017","2019-11-06 08:37:37","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151108","1060A217"
"60017","2019-11-06 08:37:40","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151107","1060A217"
"60017","2019-11-06 08:37:44","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151204","1060A217"
"60017","2019-11-06 08:37:46","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151213","1060A217"
"60017","2019-11-06 08:37:50","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151214","1060A217"
"60017","2019-11-06 08:37:53","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151215","1060A217"
"60017","2019-11-06 08:37:57","1060A217","GAK1A024201911040011060A217                 20191104     2IK041060A217G                2019110400151019","1060A217"
"60017","2019-11-06 08:37:59","1060A217","GAK1A024201911040011060A217                 20191104     2IK041060A217G                2019110400151018","1060A217"
"60017","2019-11-06 08:38:07","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151067","1060A217"
"60017","2019-11-06 08:38:09","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151068","1060A217"
"60017","2019-11-06 08:38:13","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151012","1060A217"
"60017","2019-11-06 08:38:15","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151011","1060A217"
"60017","2019-11-06 08:38:17","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151071","1060A217"
"60017","2019-11-06 08:38:20","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151072","1060A217"
"60017","2019-11-06 08:38:22","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151010","1060A217"
"60017","2019-11-06 08:38:25","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151009","1060A217"
"60017","2019-11-06 08:38:30","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151079","1060A217"
"60017","2019-11-06 08:38:34","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151080","1060A217"
"60017","2019-11-06 08:38:37","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151077","1060A217"
"60017","2019-11-06 08:38:40","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151078","1060A217"
"60017","2019-11-06 08:38:43","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151076","1060A217"
"60017","2019-11-06 08:38:47","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151074","1060A217"
"60017","2019-11-06 08:38:49","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151075","1060A217"
"60017","2019-11-06 08:38:52","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151073","1060A217"
"60017","2019-11-06 08:38:59","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151005","1060A217"
"60017","2019-11-06 08:39:02","1060A217","GAK1A024201911049011060A217                 20191104     2IK041060A217G                2019110490151004","1060A217"
