"TERM_NO","EXEC_DATE","ITEM_CD","DATA1","DATA2"
"60012","2019-10-15 08:26:58","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151030","1300A126G"
"60012","2019-10-15 08:27:01","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151008","1300A126G"
"60012","2019-10-15 08:27:11","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151003","1300A126G"
"60012","2019-10-15 08:27:15","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151007","1300A126G"
"60012","2019-10-15 08:27:18","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151016","1300A126G"
"60012","2019-10-15 08:27:23","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151001","1300A126G"
"60012","2019-10-15 08:27:27","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151010","1300A126G"
"60012","2019-10-15 08:27:30","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151015","1300A126G"
"60012","2019-10-15 08:27:36","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151081","1300A126G"
"60012","2019-10-15 08:27:42","1320A047","GAK1A003201910100021320A047                 20191010    10IJ101320A047G                2019101000251014","1320A047G"
"60012","2019-10-15 08:27:58","1320A047","GAK1A003201910100021320A047                 20191010    10IJ101320A047G                2019101000251005","1320A047G"
"60012","2019-10-15 08:28:02","1320A047","GAK1A003201910099011320A047                 20191009    10IJ091320A047G                2019100990151051","1320A047G"
"60012","2019-10-15 08:28:06","1320A047","GAK1A003201910099011320A047                 20191009    10IJ091320A047G                2019100990151053","1320A047G"
"60012","2019-10-15 08:28:09","1320A047","GAK1A003201910100021320A047                 20191010    10IJ101320A047G                2019101000251015","1320A047G"
"60012","2019-10-15 08:28:13","1320A047","GAK1A003201910100021320A047                 20191010    10IJ101320A047G                2019101000251016","1320A047G"
"60012","2019-10-15 08:28:19","050B375G","1050B375G","GAK1PL01201910100041050B375-LP              20191010    24IJ101050B375G                2019101000251002"
"60012","2019-10-15 08:28:23","130A228G","1130A228G","GAK1M136201910090011130A228                 20191009    15IJ091130A228G                2019100900151010"
"60012","2019-10-15 08:28:27","130A228G","1130A228G","GAK1M136201910070011130A228                 20191007    15IJ071130A228G                2019100700151028"
"60012","2019-10-15 08:28:31","130A228G","1130A228G","GAK1M136201910070011130A228                 20191007    15IJ071130A228G                2019100700151027"
"60012","2019-10-15 08:28:36","130A228G","1130A228G","GAK1M136201910070011130A228                 20191007    15IJ071130A228G                2019100700151026"
"60012","2019-10-15 08:29:03","050B375G","1050B375G","GAK1PL01201910100041050B375-LP              20191010    24IJ101050B375G                2019101000251003"
"60012","2019-10-15 08:29:15","1132A100","GAK1M076201910099011132A100                 20191009    12IJ091132A100G                2019100990151020","1132A100G"
"60012","2019-10-15 08:29:21","1132A100","GAK1M076201910099011132A100                 20191009    12IJ091132A100G                2019100990151005","1132A100G"
"60012","2019-10-15 08:29:25","1132A100","GAK1M076201910099011132A100                 20191009    12IJ091132A100G                2019100990151003","1132A100G"
"60012","2019-10-15 08:29:29","1130A230","GAK1M120201910079011130A230                 20191007    12IJ071130A230G                2019100790151028","1130A230G"
"60012","2019-10-15 08:29:31","1130A230","GAK1M120201910079011130A230                 20191007    12IJ071130A230G                2019100790151037","1130A230G"
"60012","2019-10-15 08:29:35","1130A230","GAK1M120201910079011130A230                 20191007    12IJ071130A230G                2019100790151041","1130A230G"
"60012","2019-10-15 08:29:38","1130A230","GAK1M120201910080011130A230                 20191008    12IJ081130A230G                2019100800151004","1130A230G"
"60012","2019-10-15 08:29:40","1130A230","GAK1M120201910080011130A230                 20191008    12IJ081130A230G                2019100800151005","1130A230G"
"60012","2019-10-15 08:30:12","1300A057","GAK1A003201909260011300A057                 20190926     6II261300A057                 2019092600151046","1300A057"
"60012","2019-10-15 08:30:19","1300A057","GAK1A003201909260011300A057                 20190926     6II261300A057                 2019092600151066","1300A057"
"60012","2019-10-15 08:30:21","1300A057","GAK1A003201909260011300A057                 20190926     6II261300A057                 2019092600151061","1300A057"
"60012","2019-10-15 08:30:25","1300A057","GAK1A003201909260011300A057                 20190926     6II261300A057                 2019092600151068","1300A057"
"60012","2019-10-15 08:30:29","1300A057","GAK1A003201909260011300A057                 20190926     6II261300A057                 2019092600151064","1300A057"
"60012","2019-10-15 08:30:34","1300A033","GAK1A003201910050011300A033                 20191005     5IJ051300A033                 2019100500151002","1300A033"
"60012","2019-10-15 08:30:39","1300A033","GAK1A003201910059021300A033                 20191005     5IJ051300A033                 2019100590251074","1300A033"
"60012","2019-10-15 08:30:43","1300A033","GAK1A003201910050011300A033                 20191005     5IJ051300A033                 2019100500151001","1300A033"
"60012","2019-10-15 08:30:46","1300A033","GAK1A003201910059021300A033                 20191005     5IJ051300A033                 2019100590251004","1300A033"
"60012","2019-10-15 08:30:51","1300A033","GAK1A003201910059021300A033                 20191005     5IJ051300A033                 2019100590251002","1300A033"
"60012","2019-10-15 08:31:01","1300A033","GAK1A003201910059021300A033                 20191005     5IJ051300A033                 2019100590251001","1300A033"
"60012","2019-10-15 08:31:05","1300A033","GAK1A003201910059021300A033                 20191005     5IJ051300A033                 2019100590251007","1300A033"
"60012","2019-10-15 08:31:09","1300A033","GAK1A003201910059021300A033                 20191005     5IJ051300A033                 2019100590251020","1300A033"
"60012","2019-10-15 08:31:17","1300A057","GAK1A003201909260011300A057                 20190926     6II261300A057                 2019092600151052","1300A057"
"60012","2019-10-15 08:31:20","1064A035","GAK1A006201910070011064A035                 20191007     5IJ071064A035X                2019100700151011","1064A035X"
"60012","2019-10-15 08:31:23","1064A035","GAK1A006201910070011064A035                 20191007     5IJ071064A035X                2019100700151022","1064A035X"
"60012","2019-10-15 08:31:27","1064A035","GAK1A006201910070011064A035                 20191007     5IJ071064A035X                2019100700151019","1064A035X"
"60012","2019-10-15 08:31:42","1064A035","GAK1A006201910070011064A035                 20191007     5IJ071064A035X                2019100700151020","1064A035X"
"60012","2019-10-15 08:31:47","1064A035","GAK1A006201910070011064A035                 20191007     5IJ071064A035X                2019100700151005","1064A035X"
"60012","2019-10-15 08:31:51","1064A035","GAK1A006201910070011064A035                 20191007     5IJ071064A035X                2019100700151010","1064A035X"
"60012","2019-10-15 08:31:54","1064A035","GAK1A006201910070011064A035                 20191007     5IJ071064A035X                2019100700151009","1064A035X"
"60012","2019-10-15 08:31:59","1064A035","GAK1A006201910070011064A035                 20191007     5IJ071064A035X                2019100700151021","1064A035X"
"60012","2019-10-15 08:33:00","TE022-2358-2","GEK1M058           TE022-2358-2             20190916     3II16TE02223582                       02251887","811TE022235821910150001"
"60012","2019-10-15 08:33:17","TC412-2411-1","GAK1M05820191009007TC412-2411-1             20191009    20IJ09TC41224111               2019100900751001","811TC412241111910150003"
"60012","2019-10-15 08:33:21","TC412-2411-1","GAK1M05820191010007TC412-2411-1             20191010    20IJ10TC41224111               2019101000751001","811TC412241111910150001"
"60012","2019-10-15 08:33:25","TC402-2663-1","GAK1M05820191008005TC402-2663-1             20191008    25IJ08TC40226631               2019100800551007","811TC402266311910150005"
"60012","2019-10-15 08:33:27","TC402-2663-1","GAK1M05820191008005TC402-2663-1             20191008    25IJ08TC40226631               2019100800551008","811TC402266311910150007"
"60012","2019-10-15 08:33:40","TC402-2663-1","GAK1M05820191008005TC402-2663-1             20191008    25IJ08TC40226631               2019100800551002","811TC402266311910150006"
"60012","2019-10-15 08:33:53","TE012-2351-2","GAK1M05820190926020TE012-2351-2             20190926    10II26TE01223512               2019092602051001","811TE012235121910150001"
"60012","2019-10-15 08:33:55","TC412-2411-1","GAK1M05820191009007TC412-2411-1             20191009    20IJ09TC41224111               2019100900751002","811TC412241111910150002"
"60012","2019-10-15 08:33:58","TC402-2663-1","GAK1M05820191008005TC402-2663-1             20191008    25IJ08TC40226631               2019100800551006","811TC402266311910150001"
"60012","2019-10-15 08:34:02","TC402-2663-1","GAK1M05820191008005TC402-2663-1             20191008    25IJ08TC40226631               2019100800551001","811TC402266311910150002"
"60012","2019-10-15 08:34:17","TC402-2663-1","GAK1M05820191007004TC402-2663-1             20191007    25IJ07TC40226631               2019100700451003","811TC402266311910150003"
"60012","2019-10-15 08:34:49","TC402-2663-1","GAK1M05820191007004TC402-2663-1             20191007    25IJ07TC40226631               2019100700451008","811TC402266311910150004"
"60012","2019-10-15 08:35:12","TC432-2120-1","GAK1M05620190926901TC432-2120-1             20190926    15II26TC43221201               2019092690151006","811TC432212011910150001"
"60012","2019-10-15 08:35:28","TC432-2120-1","G1M05620190926001TC432-2120-1   FG 20190926 15II26TC43221201     20190926001","811TC432212011910150002"
"60012","2019-10-15 08:35:47","TC432-2120-1","G1M05620190926001TC432-2120-1   FG 20190926 15II26TC43221201     20190926001","811TC432212011910150003"
"60012","2019-10-15 08:35:50","TC432-2120-1","GAK1M05620191009001TC432-2120-1             20191009    15IJ09TC43221201               2019100900151006","811TC432212011910150004"
"60012","2019-10-15 08:35:57","TC432-2120-1","GAK1M05620191009001TC432-2120-1             20191009    15IJ09TC43221201               2019100900151005","811TC432212011910150005"
"60012","2019-10-15 08:36:18","TC682-5450-1","GAK1M05820191005014TC682-5450-1             20191005    20IJ05TC68254501               2019100501451002","811TC682545011910150001"
"60012","2019-10-15 08:36:22","TC432-2352-1","GAK1M05820191009012TC432-2352-1             20191009    15IJ09TC43223521               2019100901251002","811TC432235211910150004"
"60012","2019-10-15 08:36:30","TC432-2352-1","GAK1M05820191009012TC432-2352-1             20191009    15IJ09TC43223521               2019100901251001","811TC432235211910150003"
"60012","2019-10-15 08:36:36","TC432-2352-1","GAK1M05820191008012TC432-2352-1             20191008    15IJ08TC43223521               2019100801251003","811TC432235211910150002"
"60012","2019-10-15 08:36:57","TC432-2352-1","GAK1M05820191008012TC432-2352-1             20191008    15IJ08TC43223521               2019100801251004","811TC432235211910150001"
"60012","2019-10-15 08:37:09","TE012-2188-2","GAK1M05820190906017TE012-2188-2             20190907    10II07TE01221882               2019090601751001","811TE012218821910150001"
"60012","2019-10-15 08:37:15","TC682-5450-1","GAK1M05820191008015TC682-5450-1             20191008    20IJ08TC68254501               2019100801551003","811TC682545011910150002"
"60012","2019-10-15 08:37:19","TC432-2351-1","GAK1M05820191010011TC432-2351-1             20191010    15IJ10TC43223511               2019101001151002","811TC432235111910150004"
"60012","2019-10-15 08:37:30","TC432-2351-1","GAK1M05820191010011TC432-2351-1             20191010    15IJ10TC43223511               2019101001151005","811TC432235111910150003"
"60012","2019-10-15 08:37:43","TC432-2351-1","GAK1M05820191009011TC432-2351-1             20191009    15IJ09TC43223511               2019100901151001","811TC432235111910150002"
"60012","2019-10-15 08:37:51","TC432-2351-1","GAK1M05820191009011TC432-2351-1             20191009    15IJ09TC43223511               2019100901151002","811TC432235111910150001"
"60012","2019-10-15 08:37:54","TC620-2461-1","GEK1M058           TC620-2461-1             20190826    11IH26TC62024611                       01651885","811TC620246111910150001"
"60012","2019-10-15 08:38:00","TC620-2188-1","GAK1M05820191010014TC620-2188-1             20191010    24IJ10TC62021881               2019101001451001","811TC620218811910150002"
"60012","2019-10-15 08:38:09","TC620-2188-1","GAK1M05820191010014TC620-2188-1             20191010    24IJ10TC62021881               2019101001451002","811TC620218811910150001"
"60012","2019-10-15 08:38:22","TC432-2367-1","GAK1M05820191007012TC432-2367-1             20191007    20IJ07TC43223671               2019100701251002","811TC432236711910150003"
"60012","2019-10-15 08:38:30","TC432-2367-1","GAK1M05820191007012TC432-2367-1             20191007    20IJ07TC43223671               2019100701251001","811TC432236711910150002"
"60012","2019-10-15 08:38:39","TC432-2367-1","GAK1M05820191007012TC432-2367-1             20191007    20IJ07TC43223671               2019100701251003","811TC432236711910150001"
"60012","2019-10-15 08:38:55","TC822-2461-1","GAK1M05820191009019TC822-2461-1             20191009    15IJ09TC82224611               2019100901951005","811TC822246111910150003"
"60012","2019-10-15 08:39:00","TC822-2461-1","GAK1M05820191008017TC822-2461-1             20191008    15IJ08TC82224611               2019100801751003","811TC822246111910150002"
"60012","2019-10-15 08:39:03","TC822-2461-1","GAK1M05820191008017TC822-2461-1             20191008    15IJ08TC82224611               2019100801751004","811TC822246111910150001"
"60012","2019-10-15 08:39:07","TC822-2461-1","GAK1M05820191009019TC822-2461-1             20191009    15IJ09TC82224611               2019100901951006","811TC822246111910150004"
"60012","2019-10-15 08:39:10","TC832-2188-1","GAK1M05820191008018TC832-2188-1             20191008    10IJ08TC83221881               2019100801851004","811TC832218811910150003"
"60012","2019-10-15 08:39:12","TC832-2188-1","GAK1M05820191008018TC832-2188-1             20191008    10IJ08TC83221881               2019100801851003","811TC832218811910150002"
"60012","2019-10-15 08:39:14","TC832-2188-1","GAK1M05820191008018TC832-2188-1             20191008    10IJ08TC83221881               2019100801851002","811TC832218811910150001"
"60012","2019-10-15 08:39:21","TC832-2188-1","GAK1M05820191009020TC832-2188-1             20191009    10IJ09TC83221881               2019100902051002","811TC832218811910150004"
"60012","2019-10-15 08:39:39","TC832-2188-1","GAK1M05820191008018TC832-2188-1             20191008    10IJ08TC83221881               2019100801851006","811TC832218811910150005"
"60012","2019-10-15 08:39:44","TC832-2188-1","GAK1M05820191008018TC832-2188-1             20191008    10IJ08TC83221881               2019100801851005","811TC832218811910150006"
"60012","2019-10-15 08:39:50","TC822-2352-1","GAK1M05820191010016TC822-2352-1             20191010    10IJ10TC82223521               2019101001651007","811TC822235211910150006"
"60012","2019-10-15 08:39:53","TC822-2352-1","GAK1M05820191009018TC822-2352-1             20191009    10IJ09TC82223521               2019100901851008","811TC822235211910150005"
"60012","2019-10-15 08:39:55","TC822-2352-1","GAK1M05820191009018TC822-2352-1             20191009    10IJ09TC82223521               2019100901851007","811TC822235211910150004"
"60012","2019-10-15 08:39:59","TC822-2352-1","GAK1M05820191009018TC822-2352-1             20191009    10IJ09TC82223521               2019100901851006","811TC822235211910150001"
"60012","2019-10-15 08:40:26","TC822-2352-1","GAK1M05820191009018TC822-2352-1             20191009    10IJ09TC82223521               2019100901851005","811TC822235211910150002"
"60012","2019-10-15 08:40:32","TC822-2352-1","GAK1M05820191009018TC822-2352-1             20191009    10IJ09TC82223521               2019100901851004","811TC822235211910150003"
"60012","2019-10-15 08:40:37","TC822-1472-2","GAK1M02520191004901TC822-1472-2             20191004    20IJ04TC82214722               2019100490151004","811TC822147221910150001"
"60012","2019-10-15 08:40:41","TC822-1472-2","GAK1M02520191004901TC822-1472-2             20191004    20IJ04TC82214722               2019100490151001","811TC822147221910150002"
"60012","2019-10-15 08:40:43","TC822-1472-2","GAK1M02520191003902TC822-1472-2             20191003    20IJ03TC82214722               2019100390251005","811TC822147221910150003"
"60012","2019-10-15 08:40:49","6C526-1911-1","GAK1M058201910010036C526-1911-1             20191001    20IJ016C52619111               2019100100351001","8116C526191111910150001"
"60012","2019-10-15 08:40:52","6C526-1814-2","GAK1M058201910040026C526-1814-2             20191004    16IJ046C52618142               2019100400251002","8116C526181421910150001"
"60012","2019-10-15 08:40:58","6C526-1812-2","GAK1M058201910020016C526-1812-2             20191002    15IJ026C52618122               2019100200151001","8116C526181221910150001"
"60012","2019-10-15 08:45:14","897948-3470","GAK1B09320191011012897948-3470              20191011     4IJ11                         2019101101251003","8979483470"
"60012","2019-10-15 08:45:24","897948-3460","GAK1B09320191011011897948-3460              20191011     4IJ11                         2019101101151003","8979483460"
"60012","2019-10-15 08:45:37","897948-3470","GAK1B09320191011012897948-3470              20191011     4IJ11                         2019101101251002","8979483470"
"60012","2019-10-15 08:45:54","897481-0250","GAK1B09320191011001897481-0250              20191011     4IJ11                         2019101100151002","8974810250"
"60012","2019-10-15 08:46:13","897481-0250","G1B09320191011001897481-0250       20191011  4IJ11               20191011001","8974810250"
"60012","2019-10-15 08:46:20","897481-0260","GAK1B09320191011002897481-0260              20191011     4IJ11                         2019101100251002","8974810260"
"60012","2019-10-15 08:46:31","897948-3240","GAK1B09320191011003897948-3240              20191011     4IJ11                         2019101100351003","8979483240"
"60012","2019-10-15 08:46:37","897948-3240","GAK1B09320191011003897948-3240              20191011     4IJ11                         2019101100351001","8979483240"
"60012","2019-10-15 08:46:44","897948-3250","GAK1B09320191011004897948-3250              20191011     4IJ11                         2019101100451003","8979483250"
"60012","2019-10-15 08:46:53","897948-3240","GAK1B09320191011003897948-3240              20191011     4IJ11                         2019101100351002","8979483240"
"60012","2019-10-15 08:46:59","897948-3250","GAK1B09320191011004897948-3250              20191011     4IJ11                         2019101100451002","8979483250"
"60012","2019-10-15 08:47:03","897948-3250","GAK1B09320191011004897948-3250              20191011     4IJ11                         2019101100451001","8979483250"
"60012","2019-10-15 08:47:08","897948-3460","GAK1B09320191011011897948-3460              20191011     4IJ11                         2019101101151002","8979483460"
"60012","2019-10-15 08:47:10","897948-3460","GAK1B09320191011011897948-3460              20191011     4IJ11                         2019101101151001","8979483460"
"60012","2019-10-15 08:48:31","1320A064","GEK1A009           1320A064                 20190722    10IG221320A064G                        00151950","1320A064"
"60012","2019-10-15 08:48:40","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151082","1300A126"
"60012","2019-10-15 08:48:46","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151059","1300A126"
"60012","2019-10-15 08:48:49","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151033","1300A126"
"60012","2019-10-15 08:48:51","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151038","1300A126"
"60012","2019-10-15 08:48:56","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151011","1300A126"
"60012","2019-10-15 08:48:58","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151035","1300A126"
"60012","2019-10-15 08:49:02","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151063","1300A126"
"60012","2019-10-15 08:49:08","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151034","1300A126"
"60012","2019-10-15 08:49:18","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151074","1300A126"
"60012","2019-10-15 08:49:21","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151073","1300A126"
"60012","2019-10-15 08:49:25","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151083","1300A126"
"60012","2019-10-15 08:49:32","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151084","1300A126"
"60012","2019-10-15 08:49:40","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151072","1300A126"
"60012","2019-10-15 08:49:46","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151071","1300A126"
"60012","2019-10-15 08:49:49","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151075","1300A126"
"60012","2019-10-15 08:49:53","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151069","1300A126"
"60012","2019-10-15 08:50:07","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151068","1300A126"
"60012","2019-10-15 08:50:13","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151077","1300A126"
"60012","2019-10-15 08:50:17","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151065","1300A126"
"60012","2019-10-15 08:50:20","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151066","1300A126"
"60012","2019-10-15 08:50:29","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151067","1300A126"
"60012","2019-10-15 08:50:34","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151062","1300A126"
"60012","2019-10-15 08:50:39","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151056","1300A126"
"60012","2019-10-15 08:50:42","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151050","1300A126"
"60012","2019-10-15 08:50:46","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151076","1300A126"
"60012","2019-10-15 08:50:50","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151049","1300A126"
"60012","2019-10-15 08:50:54","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151055","1300A126"
"60012","2019-10-15 08:51:01","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151080","1300A126"
"60012","2019-10-15 08:51:06","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151070","1300A126"
"60012","2019-10-15 08:51:10","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151078","1300A126"
"60012","2019-10-15 08:51:16","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151054","1300A126"
"60012","2019-10-15 08:51:20","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151079","1300A126"
"60012","2019-10-15 08:51:31","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151060","1300A126"
"60012","2019-10-15 08:51:34","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151045","1300A126"
"60012","2019-10-15 08:51:46","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151058","1300A126"
"60012","2019-10-15 08:51:53","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151014","1300A126"
"60012","2019-10-15 08:52:03","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151053","1300A126"
"60012","2019-10-15 08:52:08","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151051","1300A126"
"60012","2019-10-15 08:52:11","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151061","1300A126"
"60012","2019-10-15 08:52:15","1300A126","GAK1A023201910090011300A126                 20191009     4IJ091300A126G                2019100900151004","1300A126"
"60012","2019-10-15 08:52:20","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151057","1300A126"
"60012","2019-10-15 08:52:23","1300A126","GAK1A023201910089011300A126                 20191008     4IJ081300A126G                2019100890151052","1300A126"
"60012","2019-10-15 08:52:30","1211A164","GAK1A006201910090011211A164                 20191009     5IJ091211A164G                2019100900151011","1211A164"
"60012","2019-10-15 08:52:35","1211A164","GAK1A006201910040011211A164                 20191004     5IJ041211A164G                2019100400151028","1211A164"
"60012","2019-10-15 08:52:40","1211A164","GAK1A006201910090011211A164                 20191009     5IJ091211A164G                2019100900151022","1211A164"
"60012","2019-10-15 08:52:46","1211A164","GAK1A006201910090011211A164                 20191009     5IJ091211A164G                2019100900151012","1211A164"
"60012","2019-10-15 08:52:52","1211A164","GAK1A006201910090011211A164                 20191009     5IJ091211A164G                2019100900151010","1211A164"
"60012","2019-10-15 08:52:56","1211A164","GAK1A006201910090011211A164                 20191009     5IJ091211A164G                2019100900151027","1211A164"
"60012","2019-10-15 08:53:02","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151105","1060A217"
"60012","2019-10-15 08:53:04","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151098","1060A217"
"60012","2019-10-15 08:53:08","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151104","1060A217"
"60012","2019-10-15 08:53:12","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151099","1060A217"
"60012","2019-10-15 08:53:15","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151103","1060A217"
"60012","2019-10-15 08:53:21","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151100","1060A217"
"60012","2019-10-15 08:53:34","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151102","1060A217"
"60012","2019-10-15 08:53:46","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151101","1060A217"
"60012","2019-10-15 08:53:52","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151100","1060A217"
"60012","2019-10-15 08:53:54","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151099","1060A217"
"60012","2019-10-15 08:53:59","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151098","1060A217"
"60012","2019-10-15 08:54:28","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151038","1060A217"
"60012","2019-10-15 08:54:35","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151036","1060A217"
"60012","2019-10-15 08:54:38","1060A217","GAK1A024201910090011060A217                 20191009     2IJ091060A217G                2019100900151039","1060A217"
