"TERM_NO","EXEC_DATE","ITEM_CD","DATA1","DATA2"
"60016","2019-11-04 16:04:58","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151022","FKJO402888008000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:00","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151021","FKJO402888009000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:06","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151011","FKJO402888010000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:13","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151028","FKJO402888011000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:15","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151030","FKJO402888012000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:17","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151032","FKJO402888013000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:19","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151017","FKJO402888014000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:21","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151020","FKJO402888015000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:24","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151027","FKJO402888016000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:27","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151029","FKJO402888017000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:29","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151031","FKJO402888018000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:32","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151018","FKJO402888019000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:33","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151019","FKJO402888020000005000005201911048975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:40","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151058","DFJO402205006000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:43","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151059","DFJO402205007000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:45","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151062","DFJO402205008000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:47","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151063","DFJO402205009000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:05:50","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151049","DFJO402205010000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:06:15","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151045","DFJO402205011000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:06:50","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151042","DFJO402205012000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:06:52","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151043","DFJO402205013000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:06:55","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151046","DFJO402205014000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:06:57","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151047","DFJO402205015000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:01","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151044","DFJO402205016000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:04","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151033","DFJO402205017000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:06","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151035","DFJO402205018000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:09","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151036","DFJO402205019000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:11","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151037","DFJO402205020000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:18","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151009","DFJO402205001000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:22","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151034","DFJO402205002000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:24","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151038","DFJO402205003000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:31","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151039","DFJO402205004000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:34","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151040","DFJO402205005000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-04 16:07:43","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251053","DFJO402216001000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:07:47","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251049","DFJO402216002000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:07:50","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251050","DFJO402216003000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:07:54","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251054","DFJO402216004000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:07:57","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251055","DFJO402216005000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:08:32","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251077","DFJO402216016000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:08:35","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251073","DFJO402216017000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:08:37","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251078","DFJO402216018000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:08:41","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251074","DFJO402216019000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:08:43","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251075","DFJO402216020000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:08:50","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251070","DFJO402216011000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:08:54","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251069","DFJO402216012000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:10:20","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251067","DFJO402216013000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:10:22","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251060","DFJO402216014000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:10:32","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251064","DFJO402216015000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:10:57","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151009","DFJO402216031000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:02","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151032","DFJO402216032000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:04","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151017","DFJO402216033000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:08","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151018","DFJO402216034000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:11","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151019","DFJO402216035000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:27","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151036","DFJO402216026000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:29","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151022","DFJO402216030000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:32","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151023","DFJO402216027000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:34","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151024","DFJO402216028000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:38","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151020","DFJO402216029000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:53","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151007","DFJO402216021000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:11:59","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151038","DFJO402216022000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:12:03","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151011","DFJO402216023000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:12:06","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151012","DFJO402216024000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:12:08","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151013","DFJO402216025000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:12:12","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151010","DFJO402216036000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:12:14","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151021","DFJO402216037000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:12:20","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151031","DFJO402216038000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:12:22","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251072","DFJO402216039000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:12:24","898382-8360","GAK1A01720191028002898382-8360              20191028     5IJ288983828360               2019102800251071","DFJO402216040000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-04 16:12:59","898315-7023","GAK1B09320191009005898315-7023              20191009     4IJ09                         2019100900551001","8983157023"
"60016","2019-11-04 16:13:05","898315-7023","GEK1B093           898315-7023              20191009     2IJ09                         2019100900551920","8983157023"
"60016","2019-11-04 16:13:15","898315-7033","GAK1B09320191009006898315-7033              20191009     4IJ09                         2019100900651001","8983157033"
"60016","2019-11-04 16:14:14","898315-7033","GEK1B093           898315-7033              20191009     2IJ09                         2019100900651919","8983157033"
"60016","2019-11-04 16:14:24","898315-7273","GAK1B09320191016007898315-7273              20191016     4IJ16                         2019101600751001","8983157273"
"60016","2019-11-04 16:14:34","898315-7273","GEK1B093           898315-7273              20191016     2IJ16                         2019101600751918","8983157273"
"60016","2019-11-04 16:14:40","898315-7333","GEK1B093           898315-7333              20191016     2IJ16                         2019101600851917","8983157333"
"60016","2019-11-04 16:14:46","898315-7333","GAK1B09320191016008898315-7333              20191016     4IJ16                         2019101600851001","8983157333"
"60016","2019-11-04 16:14:53","898315-3693","GEK1B093           898315-3693              20191016     2IJ16                         2019101600251916","8983153693"
"60016","2019-11-04 16:15:01","898315-3693","GAK1B09320191016002898315-3693              20191016     4IJ16                         2019101600251006","8983153693"
"60016","2019-11-04 16:15:08","898315-3683","GEK1B093           898315-3683              20191016     2IJ16                         2019101600151915","8983153683"
"60016","2019-11-04 16:15:14","898315-3683","GAK1B09320191016001898315-3683              20191016     4IJ16                         2019101600151006","8983153683"
"60016","2019-11-04 16:15:22","897948-3440","GAK1B09320191022005897948-3440              20191022     4IJ22                         2019102200551001","8979483440"
"60016","2019-11-04 16:15:25","897948-3440","GAK1B09320191022005897948-3440              20191022     4IJ22                         2019102200551003","8979483440"
"60016","2019-11-04 16:15:35","897948-3450","GAK1B09320191022006897948-3450              20191022     4IJ22                         2019102200651009","8979483450"
"60016","2019-11-04 16:15:39","897948-3440","GAK1B09320191022005897948-3440              20191022     4IJ22                         2019102200551002","8979483440"
"60016","2019-11-04 16:15:46","897948-3450","GAK1B09320191022006897948-3450              20191022     4IJ22                         2019102200651008","8979483450"
"60016","2019-11-04 16:15:49","897948-3450","GAK1B09320191022006897948-3450              20191022     4IJ22                         2019102200651007","8979483450"
"60016","2019-11-04 16:16:03","897948-3370","GAK1B09320191022004897948-3370              20191022     4IJ22                         2019102200451002","8979483370"
"60016","2019-11-04 16:16:06","897948-3370","GAK1B09320191022004897948-3370              20191022     4IJ22                         2019102200451003","8979483370"
"60016","2019-11-04 16:16:10","897948-3370","GAK1B09320191022004897948-3370              20191022     4IJ22                         2019102200451001","8979483370"
"60016","2019-11-04 16:16:13","897948-3360","GAK1B09320191022003897948-3360              20191022     4IJ22                         2019102200351006","8979483360"
"60016","2019-11-04 16:16:18","897948-3360","GAK1B09320191022003897948-3360              20191022     4IJ22                         2019102200351005","8979483360"
"60016","2019-11-04 16:16:21","897948-3360","GAK1B09320191022003897948-3360              20191022     4IJ22                         2019102200351004","8979483360"
"60016","2019-11-04 16:16:27","897948-3270","GAK1B09320191022002897948-3270              20191022     4IJ22                         2019102200251002","8979483270"
"60016","2019-11-04 16:16:31","897948-3270","GAK1B09320191022002897948-3270              20191022     4IJ22                         2019102200251001","8979483270"
"60016","2019-11-04 16:16:41","897948-3270","GAK1B09320191022002897948-3270              20191022     4IJ22                         2019102200251003","8979483270"
"60016","2019-11-04 16:17:21","897948-3260","GAK1B09320191022001897948-3260              20191022     4IJ22                         2019102200151007","8979483260"
"60016","2019-11-04 16:17:26","897948-3260","GAK1B09320191022001897948-3260              20191022     4IJ22                         2019102200151008","8979483260"
"60016","2019-11-04 16:19:11","6C526-1911-1","GAK1M058201910160036C526-1911-1             20191016    20IJ166C52619111               2019101600351001","8116C526191111911050001"
"60016","2019-11-04 16:19:15","6C526-1812-2","GAK1M058201910210016C526-1812-2             20191021    15IJ216C52618122               2019102100151002","8116C526181221911050001"
"60016","2019-11-04 16:19:20","6C526-1814-2","GAK1M058201910170026C526-1814-2             20191017    16IJ176C52618142               2019101700251002","8116C526181421911050001"
"60016","2019-11-04 16:19:25","6C526-1814-2","GAK1M058201910180026C526-1814-2             20191018    16IJ186C52618142               2019101800251001","8116C526181421911050002"
"60016","2019-11-04 16:19:32","TC822-2461-1","GAK1M05820191101014TC822-2461-1             20191101    15IK01TC82224611               2019110101451003","811TC822246111911050001"
"60016","2019-11-04 16:19:35","TC822-2461-1","GAK1M05820191101014TC822-2461-1             20191101    15IK01TC82224611               2019110101451001","811TC822246111911050002"
"60016","2019-11-04 16:19:46","TC822-2461-1","GAK1M05820191101014TC822-2461-1             20191101    15IK01TC82224611               2019110101451004","811TC822246111911050004"
"60016","2019-11-04 16:19:50","TC822-2461-1","GAK1M05820191102015TC822-2461-1             20191102    15IK02TC82224611               2019110201551001","811TC822246111911050005"
"60016","2019-11-04 16:19:52","TC822-2461-1","GAK1M05820191102015TC822-2461-1             20191102    15IK02TC82224611               2019110201551002","811TC822246111911050006"
"60016","2019-11-04 16:19:56","TC822-2461-1","GAK1M05820191102015TC822-2461-1             20191102    15IK02TC82224611               2019110201551004","811TC822246111911050007"
"60016","2019-11-04 16:20:02","TC822-2461-1","GAK1M05820191101014TC822-2461-1             20191101    15IK01TC82224611               2019110101451002","811TC822246111911050003"
"60016","2019-11-04 16:20:05","TC832-2188-1","GAK1M05820191029019TC832-2188-1             20191029    10IJ29TC83221881               2019102901951002","811TC832218811911050007"
"60016","2019-11-04 16:20:08","TC832-2188-1","GAK1M05820191029019TC832-2188-1             20191029    10IJ29TC83221881               2019102901951006","811TC832218811911050006"
"60016","2019-11-04 16:20:17","TC832-2188-1","GAK1M05820191029019TC832-2188-1             20191029    10IJ29TC83221881               2019102901951001","811TC832218811911050005"
"60016","2019-11-04 16:20:34","TC832-2188-1","GAK1M05820191029019TC832-2188-1             20191029    10IJ29TC83221881               2019102901951005","811TC832218811911050004"
"60016","2019-11-04 16:20:40","TC832-2188-1","G1M05820191031014TC832-2188-1   FG 20191031 10IJ31TC83221881     20191031014","811TC832218811911050003"
"60016","2019-11-04 16:20:46","TC832-2188-1","G1M05820191030016TC832-2188-1   FG 20191030 10IJ30TC83221881     20191030016","811TC832218811911050002"
"60016","2019-11-04 16:20:51","11TC832218811911050001","811TC832218811911050001","811TC832218811911050001"
"60016","2019-11-04 16:20:55","TC822-2352-1","GAK1M05820191101013TC822-2352-1             20191101    10IK01TC82223521               2019110101351003","811TC822235211911050009"
"60016","2019-11-04 16:20:59","TC822-2352-1","GAK1M05820191101013TC822-2352-1             20191101    10IK01TC82223521               2019110101351002","811TC822235211911050010"
"60016","2019-11-04 16:21:03","TC822-2352-1","G1M05820191101013TC822-2352-1   FG 20191101 10IK01TC82223521     20191101013","811TC822235211911050011"
"60016","2019-11-04 16:21:07","TC822-2352-1","G1M05820191102014TC822-2352-1   FG 20191102 10IK02TC82223521     20191102014","811TC822235211911050012"
"60016","2019-11-04 16:21:19","TC432-2352-1","GAK1M05820191029012TC432-2352-1             20191029    15IJ29TC43223521               2019102901251001","811TC432235211911050004"
"60016","2019-11-04 16:21:22","TC432-2352-1","GAK1M05820191029012TC432-2352-1             20191029    15IJ29TC43223521               2019102901251002","811TC432235211911050005"
"60016","2019-11-04 16:21:27","TC432-2352-1","GAK1M05820191028012TC432-2352-1             20191028    15IJ28TC43223521               2019102801251003","811TC432235211911050001"
"60016","2019-11-04 16:21:36","TC432-2352-1","GAK1M05820191028012TC432-2352-1             20191028    15IJ28TC43223521               2019102801251004","811TC432235211911050002"
"60016","2019-11-04 16:22:03","TC432-2352-1","GAK1M05820191031007TC432-2352-1             20191031    15IJ31TC43223521               2019103100751002","811TC432235211911050003"
"60016","2019-11-04 16:22:13","TC422-2461-2","GAK1M05820191024010TC422-2461-2             20191024    20IJ24TC42224612               2019102401051001","811TC422246121911050001"
"60016","2019-11-04 16:22:29","TC422-2351-3","GAK1M05820191101006TC422-2351-3             20191101    20IK01TC42223513               2019110100651001","811TC422235131911050006"
"60016","2019-11-04 16:22:33","TC432-2367-1","GAK1M05820191029013TC432-2367-1             20191029    20IJ29TC43223671               2019102901351002","811TC432236711911050001"
"60016","2019-11-04 16:22:36","TC432-2367-1","GAK1M05820191029013TC432-2367-1             20191029    20IJ29TC43223671               2019102901351003","811TC432236711911050002"
"60016","2019-11-04 16:22:38","TC432-2351-1","GAK1M05820191029011TC432-2351-1             20191029    15IJ29TC43223511               2019102901151003","811TC432235111911050005"
"60016","2019-11-04 16:22:41","TC432-2351-1","GAK1M05820191029011TC432-2351-1             20191029    15IJ29TC43223511               2019102901151002","811TC432235111911050003"
"60016","2019-11-04 16:22:51","TC432-2351-1","GAK1M05820191029011TC432-2351-1             20191029    15IJ29TC43223511               2019102901151005","811TC432235111911050004"
"60016","2019-11-04 16:22:58","TC432-2351-1","GAK1M05820191028011TC432-2351-1             20191028    15IJ28TC43223511               2019102801151003","811TC432235111911050001"
"60016","2019-11-04 16:23:03","TC432-2351-1","GAK1M05820191028011TC432-2351-1             20191028    15IJ28TC43223511               2019102801151002","811TC432235111911050002"
"60016","2019-11-04 16:23:10","TC432-2367-1","GAK1M05820191031008TC432-2367-1             20191031    20IJ31TC43223671               2019103100851002","811TC432236711911050003"
"60016","2019-11-04 16:23:13","TC432-2367-1","GAK1M05820191031008TC432-2367-1             20191031    20IJ31TC43223671               2019103100851001","811TC432236711911050004"
"60016","2019-11-04 16:23:18","TC432-2120-1","GAK1M05620191024001TC432-2120-1             20191024    15IJ24TC43221201               2019102400151007","811TC432212011911050005"
"60016","2019-11-04 16:23:21","TC432-2120-1","GAK1M05620191022901TC432-2120-1             20191022    15IJ22TC43221201               2019102290151009","811TC432212011911050004"
"60016","2019-11-04 16:23:26","TC432-2120-1","GAK1M05620191024001TC432-2120-1             20191024    15IJ24TC43221201               2019102400151002","811TC432212011911050003"
"60016","2019-11-04 16:23:28","TC432-2120-1","GAK1M05620191024001TC432-2120-1             20191024    15IJ24TC43221201               2019102400151003","811TC432212011911050002"
"60016","2019-11-04 16:23:33","TC432-2120-1","GAK1M05620191024001TC432-2120-1             20191024    15IJ24TC43221201               2019102400151008","811TC432212011911050001"
"60016","2019-11-04 16:23:38","TC620-2188-1","GAK1M05820191101010TC620-2188-1             20191101    24IK01TC62021881               2019110101051002","811TC620218811911050006"
"60016","2019-11-04 16:23:45","TC432-2120-1","GAK1M05620191024001TC432-2120-1             20191024    15IJ24TC43221201               2019102400151004","811TC432212011911050006"
"60016","2019-11-04 16:23:47","TC412-2411-1","GAK1M05820191101005TC412-2411-1             20191101    20IK01TC41224111               2019110100551004","811TC412241111911050005"
"60016","2019-11-04 16:23:53","TC412-2411-1","G1M05820191101005TC412-2411-1   FG 20191101 20IK01TC41224111     20191101005","811TC412241111911050004"
"60016","2019-11-04 16:23:57","TC412-2411-1","GAK1M05820191101005TC412-2411-1             20191101    20IK01TC41224111               2019110100551003","811TC412241111911050003"
"60016","2019-11-04 16:24:06","TC412-2411-1","G1M05820191104007TC412-2411-1   FG 20191104 20IK04TC41224111     20191104007","811TC412241111911050001"
"60016","2019-11-04 16:24:16","TC412-2411-1","GAK1M05820191104007TC412-2411-1             20191104    20IK04TC41224111               2019110400751002","811TC412241111911050002"
"60016","2019-11-04 16:24:40","TC620-2188-1","GAK1M05820191101010TC620-2188-1             20191101    24IK01TC62021881               2019110101051001","811TC620218811911050005"
"60016","2019-11-04 16:24:42","TC620-2188-1","GAK1M05820191102012TC620-2188-1             20191102    24IK02TC62021881               2019110201251001","811TC620218811911050002"
"60016","2019-11-04 16:24:44","TC412-2411-1","GAK1M05820191101005TC412-2411-1             20191101    20IK01TC41224111               2019110100551001","811TC412241111911050006"
"60016","2019-11-04 16:24:47","TC403-2440-2","GAK1M05820191030005TC403-2440-2             20191030    20IJ30TC40324402               2019103000551002","811TC403244021911050003"
"60016","2019-11-04 16:24:55","TC403-2440-2","GAK1M05820191030005TC403-2440-2             20191030    20IJ30TC40324402               2019103000551003","811TC403244021911050004"
"60016","2019-11-04 16:25:04","TC403-2440-2","GAK1M05820191029006TC403-2440-2             20191029    20IJ29TC40324402               2019102900651003","811TC403244021911050001"
"60016","2019-11-04 16:25:12","TC403-2440-2","GAK1M05820191030005TC403-2440-2             20191030    20IJ30TC40324402               2019103000551001","811TC403244021911050002"
"60016","2019-11-04 16:25:15","TC620-2188-1","GAK1M05820191102012TC620-2188-1             20191102    24IK02TC62021881               2019110201251003","811TC620218811911050004"
"60016","2019-11-04 16:25:18","TC620-2188-1","GAK1M05820191102012TC620-2188-1             20191102    24IK02TC62021881               2019110201251002","811TC620218811911050003"
"60016","2019-11-04 16:25:21","TC402-2663-1","GAK1M05820191031003TC402-2663-1             20191031    25IJ31TC40226631               2019103100351003","811TC402266311911050001"
"60016","2019-11-04 16:25:28","TC402-2663-1","GAK1M05820191029005TC402-2663-1             20191029    25IJ29TC40226631               2019102900551002","811TC402266311911050002"
"60016","2019-11-04 16:25:37","TC402-2663-1","GAK1M05820191031003TC402-2663-1             20191031    25IJ31TC40226631               2019103100351004","811TC402266311911050003"
"60016","2019-11-04 16:25:42","TC402-2663-1","G1M05820191031901TC402-2663-1   FG 20191031 25IJ31TC40226631     20191031901","811TC402266311911050004"
"60016","2019-11-04 16:25:45","TC402-2663-1","GAK1M05820191031003TC402-2663-1             20191031    25IJ31TC40226631               2019103100351002","811TC402266311911050005"
"60016","2019-11-04 16:26:05","TC402-2663-1","G1M05820191101003TC402-2663-1   FG 20191101 25IK01TC40226631     20191101003","811TC402266311911050010"
"60016","2019-11-04 16:26:11","TC402-2663-1","G1M05820191101003TC402-2663-1   FG 20191101 25IK01TC40226631     20191101003","811TC402266311911050009"
"60016","2019-11-04 16:26:21","TC402-2663-1","G1M05820191028004TC402-2663-1   FG 20191029 25IJ29TC40226631     20191028004","811TC402266311911050008"
"60016","2019-11-04 16:26:24","TC402-2663-1","G1M05820191028004TC402-2663-1   FG 20191029 25IJ29TC40226631     20191028004","811TC402266311911050007"
"60016","2019-11-04 16:26:28","TC402-2663-1","G1M05820191028004TC402-2663-1   FG 20191029 25IJ29TC40226631     20191028004","811TC402266311911050006"
"60016","2019-11-04 16:26:32","TC682-5450-1","GAK1M05820191101012TC682-5450-1             20191101    20IK01TC68254501               2019110101251001","811TC682545011911050001"
"60016","2019-11-04 16:26:38","TC422-2351-3","G1M05820191101006TC422-2351-3   FG 20191101 20IK01TC42223513     20191101006","811TC422235131911050005"
