"TERM_NO","EXEC_DATE","ITEM_CD","DATA1","DATA2"
"60017","2019-11-05 08:52:26","1130A230","GAK1M120201910309011130A230                 20191030    12IJ301130A230G                2019103090151001","1130A230"
"60017","2019-11-05 08:52:30","1130A230","GAK1M120201910309011130A230                 20191030    12IJ301130A230G                2019103090151010","1130A230"
"60017","2019-11-05 08:52:32","1130A228","GAK1M136201910300011130A228                 20191030    15IJ301130A228G                2019103000151002","1130A228"
"60017","2019-11-05 08:52:35","1130A228","GAK1M136201910299011130A228                 20191029    15IJ291130A228G                2019102990151015","1130A228"
"60017","2019-11-05 08:52:37","1130A228","GAK1M136201910300011130A228                 20191030    15IJ301130A228G                2019103000151010","1130A228"
"60017","2019-11-05 08:52:40","1130A228","GAK1M136201910290011130A228                 20191029    15IJ291130A228G                2019102900151025","1130A228"
"60017","2019-11-05 08:52:44","1130A228","GAK1M136201910300011130A228                 20191030    15IJ301130A228G                2019103000151012","1130A228"
"60017","2019-11-05 08:52:48","1130A228","GAK1M136201910300011130A228                 20191030    15IJ301130A228G                2019103000151005","1130A228"
"60017","2019-11-05 08:52:50","1130A228","GAK1M136201910300011130A228                 20191030    15IJ301130A228G                2019103000151001","1130A228"
"60017","2019-11-05 08:52:53","1130A228","GAK1M136201910300011130A228                 20191030    15IJ301130A228G                2019103000151015","1130A228"
"60017","2019-11-05 08:52:56","1130A228","GAK1M136201910290011130A228                 20191029    15IJ291130A228G                2019102900151029","1130A228"
"60017","2019-11-05 08:52:58","1130A228","GAK1M136201910290011130A228                 20191029    15IJ291130A228G                2019102900151026","1130A228"
"60017","2019-11-05 08:53:04","1130A228","GAK1M136201910299011130A228                 20191029    15IJ291130A228G                2019102990151016","1130A228"
"60017","2019-11-05 08:53:06","1130A228","GAK1M136201910299011130A228                 20191029    15IJ291130A228G                2019102990151020","1130A228"
"60017","2019-11-05 08:53:18","1300A033","GAK1A003201910280011300A033                 20191028     5IJ281300A033                 2019102800151051","1300A033"
"60017","2019-11-05 08:53:21","1300A033","GAK1A003201910280011300A033                 20191028     5IJ281300A033                 2019102800151063","1300A033"
"60017","2019-11-05 08:53:28","1300A033","GAK1A003201910280011300A033                 20191028     5IJ281300A033                 2019102800151062","1300A033"
"60017","2019-11-05 08:53:31","1300A033","GAK1A003201910280011300A033                 20191028     5IJ281300A033                 2019102800151070","1300A033"
"60017","2019-11-05 08:53:35","1300A033","GAK1A003201910280011300A033                 20191028     5IJ281300A033                 2019102800151061","1300A033"
"60017","2019-11-05 08:53:37","1300A033","GAK1A003201910280011300A033                 20191028     5IJ281300A033                 2019102800151071","1300A033"
"60017","2019-11-05 08:53:41","1300A033","GAK1A003201910280011300A033                 20191028     5IJ281300A033                 2019102800151060","1300A033"
"60017","2019-11-05 08:53:44","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151002","1064A035X"
"60017","2019-11-05 08:53:52","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151010","1064A035X"
"60017","2019-11-05 08:53:56","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151013","1064A035X"
"60017","2019-11-05 08:54:03","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151007","1064A035X"
"60017","2019-11-05 08:54:07","1064A035","GAK1A006201910310011064A035                 20191031     5IJ311064A035X                2019103100151025","1064A035X"
"60017","2019-11-05 08:54:11","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151014","1064A035X"
"60017","2019-11-05 08:54:13","1064A035","GAK1A006201911010011064A035                 20191101     5IK011064A035X                2019110100151021","1064A035X"
"60017","2019-11-05 08:54:18","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151015","1300A126"
"60017","2019-11-05 08:54:21","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151037","1300A126"
"60017","2019-11-05 08:54:24","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151012","1300A126"
"60017","2019-11-05 08:54:33","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151011","1300A126"
"60017","2019-11-05 08:54:36","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151044","1300A126"
"60017","2019-11-05 08:54:39","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151034","1300A126"
"60017","2019-11-05 08:54:46","1300A126","GAK1A023201911010011300A126                 20191101     4IK011300A126G                2019110100151016","1300A126"
"60017","2019-11-05 08:54:54","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151039","1300A126"
"60017","2019-11-05 08:54:58","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151042","1300A126"
"60017","2019-11-05 08:55:00","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151040","1300A126"
"60017","2019-11-05 08:55:05","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151038","1300A126"
"60017","2019-11-05 08:55:08","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151036","1300A126"
"60017","2019-11-05 08:55:17","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151048","1300A126"
"60017","2019-11-05 08:55:21","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151047","1300A126"
"60017","2019-11-05 08:55:24","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151046","1300A126"
"60017","2019-11-05 08:55:27","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151045","1300A126"
"60017","2019-11-05 08:55:31","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151020","1300A126"
"60017","2019-11-05 08:55:35","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151018","1300A126"
"60017","2019-11-05 08:55:45","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151017","1300A126"
"60017","2019-11-05 08:55:50","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151041","1300A126"
"60017","2019-11-05 08:55:57","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151021","1300A126"
"60017","2019-11-05 08:56:00","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151023","1300A126"
"60017","2019-11-05 08:56:03","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151019","1300A126"
"60017","2019-11-05 08:56:06","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151050","1300A126"
"60017","2019-11-05 08:56:10","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151043","1300A126"
"60017","2019-11-05 08:56:12","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151009","1300A126"
"60017","2019-11-05 08:56:31","1300A126","GAK1A023201910310011300A126                 20191031     4IJ311300A126G                2019103100151098","1300A126"
"60017","2019-11-05 08:56:38","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151035","1300A126"
"60017","2019-11-05 08:56:42","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151013","1300A126"
"60017","2019-11-05 08:56:44","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151011","1300A126"
"60017","2019-11-05 08:56:47","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151010","1300A126"
"60017","2019-11-05 08:56:50","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151033","1300A126"
"60017","2019-11-05 08:56:53","1300A126","GAK1A023201910310011300A126                 20191031     4IJ311300A126G                2019103100151100","1300A126"
"60017","2019-11-05 08:56:55","1300A126","GAK1A023201910310011300A126                 20191031     4IJ311300A126G                2019103100151099","1300A126"
"60017","2019-11-05 08:56:59","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151008","1300A126"
"60017","2019-11-05 08:57:07","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151049","1300A126"
"60017","2019-11-05 08:57:10","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151002","1300A126"
"60017","2019-11-05 08:57:13","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151028","1300A126"
"60017","2019-11-05 08:57:17","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151027","1300A126"
"60017","2019-11-05 08:57:25","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151022","1300A126"
"60017","2019-11-05 08:57:28","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151032","1300A126"
"60017","2019-11-05 08:57:30","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151006","1300A126"
"60017","2019-11-05 08:57:32","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151025","1300A126"
"60017","2019-11-05 08:57:36","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151024","1300A126"
"60017","2019-11-05 08:57:40","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151005","1300A126"
"60017","2019-11-05 08:57:43","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151031","1300A126"
"60017","2019-11-05 08:57:45","1300A126","GAK1A023201910319011300A126                 20191031     4IJ311300A126G                2019103190151026","1300A126"
"60017","2019-11-05 08:57:50","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151053","1320A047"
"60017","2019-11-05 08:57:55","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151041","1320A047"
"60017","2019-11-05 08:57:58","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151066","1320A047"
"60017","2019-11-05 08:58:00","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151057","1320A047"
"60017","2019-11-05 08:58:02","1320A047","GAK1A003201910310021320A047                 20191031    10IJ311320A047G                2019103100251017","1320A047"
"60017","2019-11-05 08:58:10","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151051","1320A047"
"60017","2019-11-05 08:58:13","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151059","1320A047"
"60017","2019-11-05 08:58:33","1320A047","G1A003201910309011320A047       FG 20191030 10IJ301320A047G      20191030901","1320A047"
"60017","2019-11-05 08:58:38","050B375","1050B375","GAK1PL01201911010031050B375-LP              20191102    24IK021050B375G                2019110100351001"
"60017","2019-11-05 08:58:41","050B375","1050B375","GAK1PL01201911010031050B375-LP              20191102    24IK021050B375G                2019110100351006"
"60017","2019-11-05 08:58:43","050B375","1050B375","GAK1PL01201911010011050B375-LP              20191102    24IK021050B375G                2019110100451006"
"60017","2019-11-05 08:58:46","050B375","1050B375","GAK1PL01201911010011050B375-LP              20191102    24IK021050B375G                2019110100451005"
"60017","2019-11-05 08:58:49","050B375","1050B375","GAK1PL01201911010031050B375-LP              20191102    24IK021050B375G                2019110100351005"
"60017","2019-11-05 08:58:52","050B375","1050B375","GAK1PL01201911010031050B375-LP              20191102    24IK021050B375G                2019110100351004"
"60017","2019-11-05 08:58:55","050B375","1050B375","GAK1PL01201911010011050B375-LP              20191102    24IK021050B375G                2019110100451004"
"60017","2019-11-05 08:59:03","050B375","1050B375","GAK1PL01201911010011050B375-LP              20191102    24IK021050B375G                2019110100451007"
"60017","2019-11-05 08:59:15","320A047","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151052"
"60017","2019-11-05 08:59:17","320A047","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151060"
"60017","2019-11-05 08:59:25","320A047","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151056"
"60017","2019-11-05 08:59:33","1320A047","GAK1A003201910310021320A047                 20191031    10IJ311320A047G                2019103100251020","1320A047"
"60017","2019-11-05 08:59:36","1320A047","GAK1A003201910310021320A047                 20191031    10IJ311320A047G                2019103100251014","1320A047"
"60017","2019-11-05 08:59:41","1320A047","GAK1A003201910310021320A047                 20191031    10IJ311320A047G                2019103100251018","1320A047"
"60017","2019-11-05 08:59:44","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151072","1320A047"
"60017","2019-11-05 08:59:46","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151055","1320A047"
"60017","2019-11-05 08:59:49","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151071","1320A047"
"60017","2019-11-05 08:59:51","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151058","1320A047"
"60017","2019-11-05 08:59:55","1320A047","GAK1A003201910309011320A047                 20191030    10IJ301320A047G                2019103090151043","1320A047"
"60017","2019-11-05 09:00:00","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151061","1060A217"
"60017","2019-11-05 09:00:02","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151106","1060A217"
"60017","2019-11-05 09:00:05","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151105","1060A217"
"60017","2019-11-05 09:00:08","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151110","1060A217"
"60017","2019-11-05 09:00:11","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151104","1060A217"
"60017","2019-11-05 09:00:14","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151103","1060A217"
"60017","2019-11-05 09:00:17","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151062","1060A217"
"60017","2019-11-05 09:00:19","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151102","1060A217"
"60017","2019-11-05 09:00:26","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151091","1060A217"
"60017","2019-11-05 09:00:29","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151088","1060A217"
"60017","2019-11-05 09:00:31","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151090","1060A217"
"60017","2019-11-05 09:00:34","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151087","1060A217"
"60017","2019-11-05 09:00:36","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151089","1060A217"
"60017","2019-11-05 09:00:38","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151086","1060A217"
"60017","2019-11-05 09:00:41","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151084","1060A217"
"60017","2019-11-05 09:00:44","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151085","1060A217"
"60017","2019-11-05 09:00:47","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151098","1060A217"
"60017","2019-11-05 09:00:50","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151099","1060A217"
"60017","2019-11-05 09:00:56","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151100","1060A217"
"60017","2019-11-05 09:01:01","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151101","1060A217"
"60017","2019-11-05 09:01:03","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151083","1060A217"
"60017","2019-11-05 09:01:06","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151123","1060A217"
"60017","2019-11-05 09:01:08","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151082","1060A217"
"60017","2019-11-05 09:01:11","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151122","1060A217"
"60017","2019-11-05 09:01:17","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151076","1060A217"
"60017","2019-11-05 09:01:20","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151075","1060A217"
"60017","2019-11-05 09:01:23","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151078","1060A217"
"60017","2019-11-05 09:01:29","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151077","1060A217"
"60017","2019-11-05 09:01:34","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151064","1060A217"
"60017","2019-11-05 09:01:36","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151063","1060A217"
"60017","2019-11-05 09:01:42","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151066","1060A217"
"60017","2019-11-05 09:01:45","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151065","1060A217"
"60017","2019-11-05 09:01:52","1060A217","GAK1A024201910310011060A217                 20191031     2IJ311060A217G                2019103100151079","1060A217"
