"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-02-24","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-02-23","2019-05-15","2019-05-16","00:00:00","","690","0"
"2019-02-24","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-02-23","2019-03-07","2019-03-08","00:00:00","","700","0"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ2400651","2019-02-08","2019-02-11","2019-02-12","23:30:00","2019/02/12","100","100"
"2019-02-24","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-02-23","2019-04-03","2019-04-04","00:00:00","","640","0"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2400674","2019-02-08","2019-02-11","2019-02-12","23:30:00","2019/02/12","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FBJ2800030","2019-02-12","2019-02-13","2019-02-14","00:00:00","2019/02/14","30","30"
"2019-02-24","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-02-23","2019-03-20","2019-03-21","00:00:00","","706","0"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2800077","2019-02-12","2019-02-13","2019-02-14","00:00:00","2019/02/14","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ2400828","2019-02-10","2019-02-13","2019-02-14","15:00:00","2019/02/14","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FBJ2400453","2019-02-10","2019-02-13","2019-02-14","15:00:00","2019/02/14","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2800145","2019-02-15","2019-02-15","2019-02-16","08:00:00","2019/02/16","14","14"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2400858","2019-02-10","2019-02-13","2019-02-14","15:00:00","2019/02/14","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FBJ2401028","2019-02-15","2019-02-15","2019-02-20","15:00:00","2019/02/20","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2400857","2019-02-10","2019-02-13","2019-02-14","10:00:00","2019/02/14","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2401700","2019-02-15","2019-02-15","2019-02-20","15:00:00","2019/02/20","200","200"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ2400827","2019-02-10","2019-02-13","2019-02-14","04:30:00","2019/02/14","200","200"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ2401681","2019-02-15","2019-02-15","2019-02-20","10:00:00","2019/02/20","100","100"
"2019-02-24","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-02-23","2019-05-13","2019-05-14","00:00:00","","690","0"
"2019-02-24","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-02-23","2019-05-16","2019-05-17","00:00:00","","690","0"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2401011","2019-02-12","2019-02-13","2019-02-14","23:30:00","2019/02/14","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ2401680","2019-02-15","2019-02-15","2019-02-20","04:30:00","2019/02/20","200","200"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FBJ2800117","2019-02-15","2019-02-15","2019-02-18","00:00:00","2019/02/18","30","30"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FBJ2400788","2019-02-13","2019-02-15","2019-02-18","15:00:00","2019/02/18","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ2400506","2019-02-07","2019-02-11","2019-02-12","23:30:00","2019/02/12","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2401345","2019-02-13","2019-02-15","2019-02-18","15:00:00","2019/02/18","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FBJ2400244","2019-02-07","2019-02-11","2019-02-12","15:00:00","2019/02/12","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ2401388","2019-02-13","2019-02-15","2019-02-18","10:00:00","2019/02/18","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2400486","2019-02-07","2019-02-11","2019-02-12","15:00:00","2019/02/12","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ2401387","2019-02-13","2019-02-15","2019-02-16","04:30:00","2019/02/17","200","200"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2401344","2019-02-13","2019-02-15","2019-02-16","23:30:00","2019/02/16","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FBJ2400901","2019-02-14","2019-02-15","2019-02-19","15:00:00","2019/02/19","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","DFJ2401533","2019-02-14","2019-02-15","2019-02-19","15:00:00","2019/02/19","100","100"
"2019-02-24","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ2401536","2019-02-14","2019-02-15","2019-02-19","10:00:00","2019/02/19","100","100"
