"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-03-12","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","DFJ2402729","2019-02-26","2019-02-28","2019-03-01","10:00:00","2019/03/01","90","90"
"2019-03-12","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","DFJ2402867","2019-02-26","2019-03-01","2019-03-02","04:30:00","2019/03/02","100","100"
"2019-03-12","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","DFJ2403184","2019-03-02","2019-03-04","2019-03-05","23:30:00","2019/03/05","100","100"
"2019-03-12","1:Firm","D20120","IMCT-IGCE","8983156983","898315-6983","VD00","DDK3206146","2019-03-03","2019-03-06","2019-03-07","08:00:00","2019/03/07","12","12"
"2019-03-12","1:Firm","D20210","MEC-Free zone","1064A035X","1064A035","4D5OP(3E00)","31M9BB9995","2019-02-22","2019-03-07","2019-03-08","05:00:00","2019/03/08","55","55"
"2019-03-12","1:Firm","D20310","SKC-200","TC43221201","TC432-2120-1","E40-C","40889412","2019-03-07","2019-03-08","2019-03-09","00:00:00","2019/03/09","75","75"
"2019-03-12","1:Firm","D20220","MMTH-Free Zone","1060A217","1060A217","4N15 (SU)","32M9034998","2019-03-06","2019-03-11","2019-03-12","13:00:00","2019/03/12","30","30"
"2019-03-12","1:Firm","D20410","MTA","49335-20100","49335-20100","JLR","2B19030026","2019-03-12","2019-03-12","2019-03-12","00:00:00","2019/03/12","504","0"
"2019-03-12","1:Firm","D20110","IEMT","8983518020","898351-8020","ES14","DFJ3401170","2019-03-12","2019-03-13","2019-03-14","00:00:00","2019/03/14","360","0"
"2019-03-12","2:Daily forecast","D20310","SKC-200","TC42223713","TC422-2371-3","E40-B","","2019-03-12","2019-03-15","2019-03-18","00:00:00","","60","0"
"2019-03-12","2:Daily forecast","D20113","IEMT-BKT","8982446270","898244-6270","BRACKET ASM;CAM,NO.4","","2019-03-12","2019-03-18","2019-03-19","00:00:00","","600","0"
"2019-03-12","2:Daily forecast","D20210","MEC-Free zone","1132A100","1132A100","SU-4N15","","2019-03-12","2019-03-20","2019-03-21","00:00:00","","684","0"
"2019-03-12","2:Daily forecast","D20310","SKC-200","TC42223513","TC422-2351-3","E40-B","","2019-03-12","2019-03-22","2019-03-25","00:00:00","","100","0"
"2019-03-12","2:Daily forecast","D20110","IEMT","8982326241","898232-6241","4JJ1-EJ28","","2019-03-12","2019-03-27","2019-03-28","00:00:00","","200","0"
"2019-03-12","2:Daily forecast","D20210","MEC-Free zone","1132A100","1132A100","SU-4N15","","2019-03-12","2019-03-29","2019-04-01","00:00:00","","672","0"
"2019-03-12","2:Daily forecast","D20121","IGCE-KD","8983157293","898315-7293","VD00","","2019-03-12","2019-04-02","2019-04-03","00:00:00","","6","0"
"2019-03-12","2:Daily forecast","D20121","IGCE-KD","8984823840","898482-3840","VD00 HR","","2019-03-12","2019-04-05","2019-04-08","00:00:00","","6","0"
"2019-03-12","10:Total forecast","D20220","MMTH-Free Zone","1300A126","1300A126","4N15","","2019-03-12","2019-04-10","2019-04-11","00:00:00","","15","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC82223521","TC822-2352-1","E60AB","","2019-03-12","2019-04-12","2019-04-22","00:00:00","","80","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8979483260","897948-3260","700P (SAW)","","2019-03-12","2019-04-23","2019-04-24","00:00:00","","2","0"
"2019-03-12","10:Total forecast","D20220","MMTH-Free Zone","1320A047","1320A047","4N15","","2019-03-12","2019-04-24","2019-04-25","00:00:00","","19","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8979483360","897948-3360","700P (SAW)","","2019-03-12","2019-04-26","2019-04-27","00:00:00","","4","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8979483260","897948-3260","700P (SAW)","","2019-03-12","2019-04-29","2019-04-30","00:00:00","","2","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC43223511","TC432-2351-1","E40-C","","2019-03-12","2019-04-30","2019-05-02","00:00:00","","99","0"
"2019-03-12","10:Total forecast","D20110","IEMT","8981320560","898132-0560","RT50","","2019-03-12","2019-05-03","2019-05-06","00:00:00","","48","0"
"2019-03-12","10:Total forecast","D20330","KET","1J86473032","1J864-73032","3 SERIES","","2019-03-12","2019-05-07","2019-05-08","00:00:00","","196","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC82224611","TC822-2461-1","E40","","2019-03-12","2019-05-09","2019-05-10","00:00:00","","81","0"
"2019-03-12","10:Total forecast","D20110","IEMT","8982326241","898232-6241","4JJ1-EJ28","","2019-03-12","2019-05-13","2019-05-14","00:00:00","","372","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC43223511","TC432-2351-1","E40-C","","2019-03-12","2019-05-15","2019-05-16","00:00:00","","98","0"
"2019-03-12","10:Total forecast","D20330","KET","1J86473032","1J864-73032","3 SERIES","","2019-03-12","2019-05-17","2019-05-20","00:00:00","","196","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC42223513","TC422-2351-3","E40-B","","2019-03-12","2019-05-21","2019-05-22","00:00:00","","112","0"
"2019-03-12","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-03-12","2019-05-24","2019-05-27","00:00:00","","423","0"
"2019-03-12","10:Total forecast","D20112","IEMT-KD","8980118901","898011-8901","07TF","","2019-03-12","2019-05-28","2019-05-29","00:00:00","","76","0"
"2019-03-12","10:Total forecast","D20121","IGCE-KD","8974854160","897485-4160","VD00 HR","","2019-03-12","2019-05-30","2019-05-31","00:00:00","","4","0"
"2019-03-12","10:Total forecast","D20311","SKC-500","6C52618142","6C526-1814-2","D31-C","","2019-03-12","2019-06-03","2019-06-04","00:00:00","","44","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC42221152","TC422-2115-2","E40-B","","2019-03-12","2019-06-05","2019-06-06","00:00:00","","70","0"
"2019-03-12","10:Total forecast","D20121","IGCE-KD","8983157333","898315-7333","VD00","","2019-03-12","2019-06-07","2019-06-10","00:00:00","","2","0"
"2019-03-12","10:Total forecast","D20210","MEC-Free zone","1300A126","1300A126","4N15","","2019-03-12","2019-06-12","2019-06-13","00:00:00","","701","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC42223513","TC422-2351-3","E40-B","","2019-03-12","2019-06-14","2019-06-17","00:00:00","","72","0"
"2019-03-12","10:Total forecast","D20220","MMTH-Free Zone","1130A228","1130A228","SU-4N15","","2019-03-12","2019-06-19","2019-06-20","00:00:00","","37","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC40226631","TC402-2663-1","E40-B","","2019-03-12","2019-06-24","2019-06-25","00:00:00","","191","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TE02223582","TE022-2358-2","E52B","","2019-03-12","2019-06-27","2019-06-28","00:00:00","","4","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC68254501","TC682-5450-1","E50","","2019-03-12","2019-07-01","2019-07-02","00:00:00","","47","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8983156993","898315-6993","VD00","","2019-03-12","2019-07-03","2019-07-04","00:00:00","","7","0"
"2019-03-12","10:Total forecast","D20121","IGCE-KD","8984823830","898482-3830","VD00 HR","","2019-03-12","2019-07-08","2019-07-09","00:00:00","","9","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8983157273","898315-7273","VD00","","2019-03-12","2019-07-10","2019-07-11","00:00:00","","4","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8983157353","898315-7353","VD00","","2019-03-12","2019-07-15","2019-07-16","00:00:00","","3","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8979483470","897948-3470","700P (SAW)","","2019-03-12","2019-07-18","2019-07-19","00:00:00","","0","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC40324402","TC403-2440-2","E40-C","","2019-03-12","2019-07-22","2019-07-23","00:00:00","","49","0"
"2019-03-12","10:Total forecast","D20121","IGCE-KD","8983153683","898315-3683","VD00","","2019-03-12","2019-07-25","2019-07-30","00:00:00","","6","0"
"2019-03-12","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","FKJ2403385","2019-02-26","2019-02-28","2019-03-01","10:00:00","2019/03/01","120","120"
"2019-03-12","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","FKJ2403600","2019-02-27","2019-03-01","2019-03-04","15:00:00","2019/03/04","100","100"
"2019-03-12","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","DFJ2403183","2019-03-02","2019-03-04","2019-03-05","15:00:00","2019/03/05","100","100"
"2019-03-12","1:Firm","D20121","IGCE-KD","8983157023","898315-7023","VD00","KG92010395","2019-02-22","2019-03-06","2019-03-07","09:31:00","2019/03/07","12","12"
"2019-03-12","1:Firm","D20210","MEC-Free zone","1064A035X","1064A035","4D5OP(3E00)","31M9BB0011","2019-02-22","2019-03-07","2019-03-08","00:00:00","2019/03/08","90","90"
"2019-03-12","1:Firm","D20210","MEC-Free zone","1300A126","1300A126","4N15","31M9BB1336","2019-02-22","2019-03-08","2019-03-09","19:00:00","2019/03/09","172","172"
"2019-03-12","1:Firm","D20210","MEC-Free zone","1300A126","1300A126","4N15","32M9BC0394","2019-03-06","2019-03-11","2019-03-12","13:00:00","2019/03/12","236","236"
"2019-03-12","1:Firm","D20310","SKC-200","TC68254501","TC682-5450-1","E50","40900034","2019-03-12","2019-03-12","2019-03-13","00:00:00","2019/03/13","40","0"
"2019-03-12","1:Firm","D20110","IEMT","8983518020","898351-8020","ES14","FKJ3401325","2019-03-12","2019-03-13","2019-03-14","00:00:00","2019/03/14","360","0"
"2019-03-12","2:Daily forecast","D20310","SKC-200","TC42221152","TC422-2115-2","E40-B","","2019-03-12","2019-03-15","2019-03-16","00:00:00","","135","0"
"2019-03-12","2:Daily forecast","D20113","IEMT-BKT","8982446280","898244-6280","BRACKET ASM;CAM,NO.5","","2019-03-12","2019-03-18","2019-03-19","00:00:00","","600","0"
"2019-03-12","2:Daily forecast","D20220","MMTH-Free Zone","1130A228","1130A228","SU-4N15","","2019-03-12","2019-03-20","2019-03-21","00:00:00","","90","0"
"2019-03-12","2:Daily forecast","D20310","SKC-200","TC42223521","TC422-2352-1","E40-B","","2019-03-12","2019-03-22","2019-03-25","00:00:00","","20","0"
"2019-03-12","2:Daily forecast","D20110","IEMT","8983518020","898351-8020","ES14","","2019-03-12","2019-03-27","2019-03-28","00:00:00","","360","0"
"2019-03-12","2:Daily forecast","D20220","MMTH-Free Zone","1130A228","1130A228","SU-4N15","","2019-03-12","2019-03-29","2019-04-01","00:00:00","","30","0"
"2019-03-12","2:Daily forecast","D20120","IMCT-IGCE","8983157062","898315-7062","VD00","","2019-03-12","2019-04-02","2019-04-03","00:00:00","","30","0"
"2019-03-12","2:Daily forecast","D20121","IGCE-KD","8984823830","898482-3830","VD00 HR","","2019-03-12","2019-04-05","2019-04-08","00:00:00","","6","0"
"2019-03-12","10:Total forecast","D20210","MEC-Free zone","1300A126","1300A126","4N15","","2019-03-12","2019-04-10","2019-04-11","00:00:00","","439","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC82224611","TC822-2461-1","E40","","2019-03-12","2019-04-12","2019-04-22","00:00:00","","75","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC43223521","TC432-2352-1","E41-C","","2019-03-12","2019-04-23","2019-04-24","00:00:00","","83","0"
"2019-03-12","10:Total forecast","D20210","MEC-Free zone","1320A047","1320A047","4N15","","2019-03-12","2019-04-24","2019-04-25","00:00:00","","579","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8979483360","897948-3360","700P (SAW)","","2019-03-12","2019-04-26","2019-04-27","00:00:00","","2","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8979483260","897948-3260","700P (SAW)","","2019-03-12","2019-04-29","2019-04-30","00:00:00","","2","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC43223521","TC432-2352-1","E41-C","","2019-03-12","2019-04-30","2019-05-02","00:00:00","","99","0"
"2019-03-12","10:Total forecast","D20110","IEMT","8981655171","898165-5171","RT50","","2019-03-12","2019-05-03","2019-05-06","00:00:00","","48","0"
"2019-03-12","10:Total forecast","D20121","IGCE-KD","8984823710","898482-3710","VD00 HR","","2019-03-12","2019-05-07","2019-05-08","00:00:00","","1","0"
"2019-03-12","10:Total forecast","D20210","MEC-Free zone","1132A117","1132A117","4M4X","","2019-03-12","2019-05-09","2019-05-10","00:00:00","","19","0"
"2019-03-12","10:Total forecast","D20110","IEMT","8983518020","898351-8020","ES14","","2019-03-12","2019-05-13","2019-05-14","00:00:00","","504","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC43223521","TC432-2352-1","E41-C","","2019-03-12","2019-05-15","2019-05-16","00:00:00","","98","0"
"2019-03-12","10:Total forecast","D20330","KET","1J87373033","1J873-73033","3 SERIES","","2019-03-12","2019-05-17","2019-05-20","00:00:00","","5","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC42223521","TC422-2352-1","E40-B","","2019-03-12","2019-05-21","2019-05-22","00:00:00","","24","0"
"2019-03-12","10:Total forecast","D20121","IGCE-KD","8984823770","898482-3770","VD00 HR","","2019-03-12","2019-05-24","2019-05-27","00:00:00","","5","0"
"2019-03-12","10:Total forecast","D20110","IEMT","8981320560","898132-0560","RT50","","2019-03-12","2019-05-28","2019-05-29","00:00:00","","12","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC42224612","TC422-2461-2","E40-B","","2019-03-12","2019-05-30","2019-05-31","00:00:00","","21","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC68254501","TC682-5450-1","E50","","2019-03-12","2019-06-03","2019-06-04","00:00:00","","34","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC40226631","TC402-2663-1","E40-B","","2019-03-12","2019-06-05","2019-06-06","00:00:00","","192","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8983157333","898315-7333","VD00","","2019-03-12","2019-06-07","2019-06-10","00:00:00","","4","0"
"2019-03-12","10:Total forecast","D20210","MEC-Free zone","1300A064","1300A064","3E00 (4M4)","","2019-03-12","2019-06-12","2019-06-13","00:00:00","","2","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC42223521","TC422-2352-1","E40-B","","2019-03-12","2019-06-14","2019-06-17","00:00:00","","10","0"
"2019-03-12","10:Total forecast","D20210","MEC-Free zone","1130A228","1130A228","SU-4N15","","2019-03-12","2019-06-19","2019-06-20","00:00:00","","701","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC40214721","TC402-1472-1","E40-B","","2019-03-12","2019-06-24","2019-06-25","00:00:00","","40","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8983157052","898315-7052","VD00","","2019-03-12","2019-06-27","2019-06-28","00:00:00","","16","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC68214721","TC682-1472-1","E50B","","2019-03-12","2019-07-01","2019-07-02","00:00:00","","8","0"
"2019-03-12","10:Total forecast","D20121","IGCE-KD","8984823710","898482-3710","VD00 HR","","2019-03-12","2019-07-03","2019-07-04","00:00:00","","21","0"
"2019-03-12","10:Total forecast","D20330","KET","1J86473032","1J864-73032","3 SERIES","","2019-03-12","2019-07-08","2019-07-09","00:00:00","","123","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8983153723","898315-3723","VD00","","2019-03-12","2019-07-10","2019-07-11","00:00:00","","22","0"
"2019-03-12","10:Total forecast","D20121","IGCE-KD","8983157023","898315-7023","VD00","","2019-03-12","2019-07-15","2019-07-16","00:00:00","","5","0"
"2019-03-12","10:Total forecast","D20120","IMCT-IGCE","8979483480","897948-3480","700P (SAW)","","2019-03-12","2019-07-18","2019-07-19","00:00:00","","0","0"
"2019-03-12","10:Total forecast","D20310","SKC-200","TC43221201","TC432-2120-1","E40-C","","2019-03-12","2019-07-22","2019-07-23","00:00:00","","51","0"
"2019-03-12","10:Total forecast","D20121","IGCE-KD","8983157313","898315-7313","VD00","","2019-03-12","2019-07-25","2019-07-30","00:00:00","","1","0"
"2019-03-12","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","DFJ2402864","2019-02-26","2019-02-28","2019-03-01","10:00:00","2019/03/01","180","180"
