"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-10-28","2019-10-29","00:00:00","","10","430","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-06-19","2019-06-20","00:00:00","","06","285","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-09-20","2019-09-23","00:00:00","","09","448","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-10-24","2019-10-25","00:00:00","","10","430","0"
"2019-06-11","1:Firm","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","FYJ5602451","2019-06-06","2019-06-07","2019-06-10","00:00:00","2019/06/10","06","8","8"
"2019-06-11","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-07-19","2019-07-22","00:00:00","","07","66","0"
"2019-06-11","1:Firm","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","FYJ6400830","2019-06-06","2019-06-07","2019-06-10","10:00:00","2019/06/10","06","150","150"
"2019-06-11","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-07-19","2019-07-22","00:00:00","","07","48","0"
"2019-06-11","1:Firm","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","DDJ6400326","2019-06-06","2019-06-07","2019-06-10","10:00:00","2019/06/10","06","60","60"
"2019-06-11","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-07-19","2019-07-22","00:00:00","","07","51","0"
"2019-06-11","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-07-19","2019-07-22","00:00:00","","07","99","0"
"2019-06-11","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-07-19","2019-07-22","00:00:00","","07","544","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-09-26","2019-09-27","00:00:00","","09","450","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-06-17","2019-06-18","00:00:00","","06","270","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-10-21","2019-10-22","00:00:00","","10","430","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-07-05","2019-07-08","00:00:00","","07","465","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-10-04","2019-10-07","00:00:00","","10","430","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-09-09","2019-09-10","00:00:00","","09","450","0"
"2019-06-11","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-10-18","2019-10-19","00:00:00","","10","430","0"
"2019-06-11","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-08-22","2019-08-23","00:00:00","","08","456","0"
"2019-06-11","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-07-23","2019-07-24","00:00:00","","07","51","0"
"2019-06-11","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-08-28","2019-08-29","00:00:00","","08","465","0"
"2019-06-11","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-06-11","2019-07-23","2019-07-24","00:00:00","","07","99","0"
