"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-09-17","2019-10-17","00:00:00","","09","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-10-16","2019-11-14","00:00:00","","10","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-10-24","2019-11-21","00:00:00","","10","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-09-23","2019-10-24","00:00:00","","09","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-08-08","2019-09-06","00:00:00","","08","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-08-15","2019-09-12","00:00:00","","08","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-08-22","2019-09-19","00:00:00","","08","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-10-31","2019-11-28","00:00:00","","10","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-08-29","2019-09-26","00:00:00","","08","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-08-01","2019-08-30","00:00:00","","08","4200","0"
"2019-07-01","1:Firm","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","1101643998","2019-07-01","2019-07-04","2019-08-04","00:00:00","2019/08/01","07","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-07-18","2019-08-20","00:00:00","","07","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-10-01","2019-10-31","00:00:00","","10","4200","0"
"2019-07-01","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-07-01","2019-10-08","2019-11-07","00:00:00","","10","4200","0"
