"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-09-01","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2019-08-30","2019-12-17","2019-12-18","00:00:00","","12","58","0"
"2019-09-01","2:Daily forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2019-08-30","2019-10-04","2019-10-07","00:00:00","","10","54","0"
"2019-09-01","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2019-08-30","2020-01-14","2020-01-15","00:00:00","","01","41","0"
"2019-09-01","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2019-08-30","2020-01-24","2020-01-27","00:00:00","","01","41","0"
"2019-09-01","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2019-08-30","2019-10-10","2019-10-11","00:00:00","","10","36","0"
"2019-09-01","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2019-08-30","2020-01-20","2020-01-21","00:00:00","","01","41","0"
"2019-09-01","1:Firm","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","91M9BG5269","2019-08-30","2019-09-02","2019-09-03","00:00:00","2019/09/03","09","12","0"
"2019-09-01","1:Firm","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","91M9BG5271","2019-08-30","2019-09-02","2019-09-03","00:00:00","2019/09/03","09","18","0"
"2019-09-01","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2019-08-30","2020-01-08","2020-01-09","00:00:00","","01","41","0"
"2019-09-01","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2019-08-30","2019-11-26","2019-11-27","00:00:00","","11","40","0"
