"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-06-01","2:Daily forecast","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","","2019-05-31","2019-06-17","2019-06-18","00:00:00","","06","600","0"
"2019-06-01","2:Daily forecast","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","","2019-05-31","2019-09-18","2019-09-19","00:00:00","","09","371","0"
"2019-06-01","2:Daily forecast","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","","2019-05-31","2019-06-07","2019-06-10","00:00:00","","06","570","0"
"2019-06-01","2:Daily forecast","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","","2019-05-31","2019-09-09","2019-09-10","00:00:00","","09","371","0"
"2019-06-01","1:Firm","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","DFJ5404306","2019-05-31","2019-06-04","2019-06-05","00:00:00","2019/06/05","06","240","0"
"2019-06-01","1:Firm","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","FBJ5404006","2019-05-31","2019-06-04","2019-06-05","00:00:00","2019/06/05","06","30","0"
"2019-06-01","1:Firm","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","DFJ5404088","2019-05-31","2019-06-04","2019-06-05","00:00:00","2019/06/05","06","330","0"
"2019-06-01","2:Daily forecast","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","","2019-05-31","2019-09-16","2019-09-17","00:00:00","","09","372","0"
"2019-06-01","1:Firm","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","FBJ5403874","2019-05-31","2019-06-04","2019-06-05","00:00:00","2019/06/05","06","90","0"
"2019-06-01","1:Firm","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","DFJ5404089","2019-05-31","2019-06-04","2019-06-05","00:00:00","2019/06/05","06","30","0"
"2019-06-01","2:Daily forecast","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","","2019-05-31","2019-06-19","2019-06-20","00:00:00","","06","570","0"
"2019-06-01","2:Daily forecast","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","","2019-05-31","2019-09-06","2019-09-09","00:00:00","","09","371","0"
"2019-06-01","10:Total forecast","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","","2019-05-31","2019-08-16","2019-08-19","00:00:00","","08","516","0"
