"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-12","2019-03-13","00:00:00","","03","516","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-12","2019-03-13","00:00:00","","03","67","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-12","2019-03-13","00:00:00","","03","180","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-07","2019-03-08","00:00:00","","03","62","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-07","2019-03-08","00:00:00","","03","60","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-07","2019-03-08","00:00:00","","03","60","0"
"2019-01-31","1:Firm","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ENJ1000795","2019-01-31","2019-02-08","2019-02-09","00:00:00","2019/02/09","02","285","0"
"2019-01-31","1:Firm","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ENJ1000796","2019-01-31","2019-02-08","2019-02-11","00:00:00","2019/02/11","02","285","0"
"2019-01-31","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-02-22","2019-02-23","00:00:00","","02","720","0"
"2019-01-31","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-02-08","2019-02-09","00:00:00","","02","360","0"
"2019-01-31","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-04-22","2019-04-23","00:00:00","","04","220","0"
"2019-01-31","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-02-08","2019-02-11","00:00:00","","02","390","0"
"2019-01-31","2:Daily forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-04-22","2019-04-23","00:00:00","","04","13","0"
"2019-01-31","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-07","2019-03-08","00:00:00","","03","235","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-09","2019-03-11","00:00:00","","03","516","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-04-22","2019-04-23","00:00:00","","04","300","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-07","2019-03-08","00:00:00","","03","68","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-09","2019-03-11","00:00:00","","03","62","0"
"2019-01-31","1:Firm","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ENJ1000561","2019-01-31","2019-01-31","2019-01-31","00:00:00","2019/01/31","01","360","0"
"2019-01-31","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-09","2019-03-11","00:00:00","","03","330","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-09","2019-03-11","00:00:00","","03","60","0"
"2019-01-31","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-19","2019-03-20","00:00:00","","03","330","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-09","2019-03-11","00:00:00","","03","67","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-19","2019-03-20","00:00:00","","03","447","0"
"2019-01-31","2:Daily forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-04-27","2019-04-29","00:00:00","","04","13","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-09","2019-03-11","00:00:00","","03","180","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-22","2019-03-25","00:00:00","","03","363","0"
"2019-01-31","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-04-27","2019-04-29","00:00:00","","04","517","0"
"2019-01-31","1:Firm","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","FYJ1407309","2019-01-31","2019-02-01","2019-02-02","00:00:00","2019/02/02","02","360","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-08","2019-03-09","00:00:00","","03","62","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-08","2019-03-09","00:00:00","","03","60","0"
"2019-01-31","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-20","2019-03-21","00:00:00","","03","330","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-08","2019-03-09","00:00:00","","03","60","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-20","2019-03-21","00:00:00","","03","447","0"
"2019-01-31","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-29","2019-04-01","00:00:00","","04","228","0"
"2019-01-31","2:Daily forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-29","2019-04-01","00:00:00","","04","14","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-29","2019-04-01","00:00:00","","04","366","0"
"2019-01-31","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-02-13","2019-02-14","00:00:00","","02","360","0"
"2019-01-31","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-08","2019-03-09","00:00:00","","03","235","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-08","2019-03-09","00:00:00","","03","68","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-08","2019-03-09","00:00:00","","03","180","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-06","2019-03-07","00:00:00","","03","60","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-06","2019-03-07","00:00:00","","03","60","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-06","2019-03-07","00:00:00","","03","63","0"
"2019-01-31","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-04-11","2019-04-12","00:00:00","","04","297","0"
"2019-01-31","2:Daily forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-04-11","2019-04-12","00:00:00","","04","13","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-04-11","2019-04-12","00:00:00","","04","291","0"
"2019-01-31","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-02-20","2019-02-21","00:00:00","","02","360","0"
"2019-01-31","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-06","2019-03-07","00:00:00","","03","235","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-06","2019-03-07","00:00:00","","03","68","0"
"2019-01-31","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-01-31","2019-03-04","2019-03-05","00:00:00","","03","63","0"
