"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-04-25","2019-04-26","00:00:00","","19","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-04-25","2019-04-26","00:00:00","","579","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-24","2019-06-25","00:00:00","","37","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-24","2019-06-25","00:00:00","","701","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-11","2019-06-12","00:00:00","","38","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-11","2019-06-12","00:00:00","","701","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-14","2019-06-17","00:00:00","","37","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-14","2019-06-17","00:00:00","","701","0"
"2019-03-06","2:Daily forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-03-25","2019-03-26","00:00:00","","528","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-05-08","2019-05-09","00:00:00","","603","0"
"2019-03-06","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1050B375","1050B375-LP","SU-4N15","32S9400781","2019-03-06","2019-03-09","2019-03-11","00:00:00","2019/03/11","2","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-04","2019-06-05","00:00:00","","38","0"
"2019-03-06","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1050B375","1050B375-LP","SU-4N15","32S9400192","2019-03-06","2019-03-09","2019-03-11","00:00:00","2019/03/11","1","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-04","2019-06-05","00:00:00","","701","0"
"2019-03-06","1:Firm","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","32M9034983","2019-03-06","2019-03-09","2019-03-11","00:00:00","2019/03/11","30","0"
"2019-03-06","1:Firm","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","32M9034982","2019-03-06","2019-03-09","2019-03-11","00:00:00","2019/03/11","30","0"
"2019-03-06","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","32M9BC8644","2019-03-06","2019-03-09","2019-03-11","00:00:00","2019/03/11","168","0"
"2019-03-06","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","32M9BC8637","2019-03-06","2019-03-09","2019-03-11","00:00:00","2019/03/11","192","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-07-23","2019-07-24","00:00:00","","41","0"
"2019-03-06","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","32M9BC8638","2019-03-06","2019-03-09","2019-03-11","00:00:00","2019/03/11","168","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-05-20","2019-05-21","00:00:00","","35","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-07-23","2019-07-24","00:00:00","","819","0"
"2019-03-06","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","32M9BC8640","2019-03-06","2019-03-09","2019-03-11","00:00:00","2019/03/11","168","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-05-20","2019-05-21","00:00:00","","602","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-07","2019-06-10","00:00:00","","38","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-06-07","2019-06-10","00:00:00","","701","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-05-08","2019-05-09","00:00:00","","36","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-07-11","2019-07-12","00:00:00","","41","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-05-14","2019-05-15","00:00:00","","36","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-07-11","2019-07-12","00:00:00","","820","0"
"2019-03-06","2:Daily forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-03-25","2019-03-26","00:00:00","","90","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-05-14","2019-05-15","00:00:00","","602","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-04-27","2019-04-29","00:00:00","","18","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-04-27","2019-04-29","00:00:00","","578","0"
"2019-03-06","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","32M9BC8683","2019-03-06","2019-03-14","2019-03-15","00:00:00","2019/03/15","168","0"
"2019-03-06","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","32M9BC8674","2019-03-06","2019-03-14","2019-03-15","00:00:00","2019/03/15","168","0"
"2019-03-06","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","32M9BC8678","2019-03-06","2019-03-14","2019-03-15","00:00:00","2019/03/15","240","0"
"2019-03-06","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","32M9BC8680","2019-03-06","2019-03-14","2019-03-15","00:00:00","2019/03/15","168","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-05-29","2019-05-30","00:00:00","","602","0"
"2019-03-06","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-07-04","2019-07-05","00:00:00","","42","0"
"2019-03-06","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-03-06","2019-07-04","2019-07-05","00:00:00","","820","0"
