"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-10-21","1:Firm","T10200","TBKA","J199-20010","J199-20010-EP","CAP","P7009","TBKK1917","2019-10-21","2019-10-22","2019-12-02","00:00:00","2019/12/02","10","2000","0"
"2019-10-21","1:Firm","T10200","TBKA","J123-12600","J123-12600-EP","FLANGE","I-783","TBKK1918","2019-10-21","2019-10-22","2019-12-02","00:00:00","2019/12/09","10","864","0"
"2019-10-21","2:Daily forecast","T10200","TBKA","J123-12600","J123-12600-EP","FLANGE","I-783","","2019-10-21","2019-11-04","2019-12-16","00:00:00","","11","864","0"
"2019-10-21","2:Daily forecast","T10200","TBKA","J199-20010","J199-20010-EP","CAP","P7009","","2019-10-21","2019-12-23","2020-02-06","00:00:00","","12","2000","0"
"2019-10-21","2:Daily forecast","T10200","TBKA","J123-12600","J123-12600-EP","FLANGE","I-783","","2019-10-21","2019-12-23","2020-02-06","00:00:00","","12","864","0"
"2019-10-21","1:Firm","T10200","TBKA","J199-20010","J199-20010-EP","CAP","P7009","TBKK1916","2019-09-23","2019-10-09","2019-11-27","08:00:00","2019/11/09","10","2000","2000"
"2019-10-21","1:Firm","T10200","TBKA","J123-12600","J123-12600-EP","FLANGE","I-783","TBKK1915","2019-09-10","2019-10-09","2019-11-20","08:00:00","2019/10/28","10","864","864"
"2019-10-21","2:Daily forecast","T10200","TBKA","J123-12600","J123-12600-EP","FLANGE","I-783","","2019-10-21","2019-11-19","2020-01-06","00:00:00","","11","864","0"
"2019-10-21","2:Daily forecast","T10200","TBKA","J123-12600","J123-12600-EP","FLANGE","I-783","","2019-10-21","2019-12-02","2020-01-20","00:00:00","","12","864","0"
