"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5667","2019-01-23","2019-02-01","2019-02-02","13:00:00","2019/02/02","240","240"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-06","2019-05-07","00:00:00","","653","0"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5665","2019-01-23","2019-02-01","2019-02-02","05:00:00","2019/02/02","192","192"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5670","2019-01-23","2019-02-01","2019-02-02","00:00:00","2019/02/02","216","216"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-28","2019-03-29","00:00:00","","68","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-15","2019-05-16","00:00:00","","652","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-28","2019-03-29","00:00:00","","751","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-02","2019-05-03","00:00:00","","39","0"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5693","2019-01-23","2019-02-07","2019-02-08","05:00:00","2019/02/08","168","168"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5697","2019-01-23","2019-02-07","2019-02-08","00:00:00","2019/02/08","168","168"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-10","2019-05-13","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-21","2019-05-22","00:00:00","","652","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-10","2019-05-13","00:00:00","","38","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-04-10","2019-04-11","00:00:00","","25","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-02","2019-05-03","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-27","2019-06-28","00:00:00","","42","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-04-10","2019-04-11","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-27","2019-06-28","00:00:00","","652","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-04-29","2019-04-30","00:00:00","","25","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-04-29","2019-04-30","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-01","2019-03-04","00:00:00","","65","0"
"2019-02-11","2:Daily forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-01","2019-03-02","00:00:00","","408","0"
"2019-02-11","1:Firm","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","22M9032533","2019-02-11","2019-02-15","2019-02-18","00:00:00","2019/02/18","60","0"
"2019-02-11","2:Daily forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-01","2019-03-04","00:00:00","","696","0"
"2019-02-11","1:Firm","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","22M9032542","2019-02-11","2019-02-15","2019-02-20","00:00:00","2019/02/20","30","0"
"2019-02-11","1:Firm","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","22M9032541","2019-02-11","2019-02-15","2019-02-20","00:00:00","2019/02/20","30","0"
"2019-02-11","1:Firm","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","21M9027892","2019-01-23","2019-02-04","2019-02-05","13:00:00","2019/02/05","60","60"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5679","2019-01-23","2019-02-04","2019-02-05","19:00:00","2019/02/05","168","168"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5678","2019-01-23","2019-02-04","2019-02-05","13:00:00","2019/02/05","240","240"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-10","2019-06-11","00:00:00","","42","0"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5676","2019-01-23","2019-02-04","2019-02-05","05:00:00","2019/02/05","192","192"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-10","2019-06-11","00:00:00","","653","0"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5681","2019-01-23","2019-02-04","2019-02-05","00:00:00","2019/02/05","168","168"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-26","2019-03-27","00:00:00","","68","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-26","2019-03-27","00:00:00","","752","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-30","2019-05-31","00:00:00","","38","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-30","2019-05-31","00:00:00","","652","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-20","2019-03-21","00:00:00","","69","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-20","2019-03-21","00:00:00","","752","0"
"2019-02-11","1:Firm","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","21M9027871","2019-01-23","2019-01-31","2019-02-01","13:00:00","2019/02/01","30","30"
"2019-02-11","1:Firm","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","21M9027872","2019-01-23","2019-01-31","2019-02-01","00:00:00","2019/02/01","30","30"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5662","2019-01-23","2019-01-31","2019-02-01","19:00:00","2019/02/01","192","192"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5660","2019-01-23","2019-01-31","2019-02-01","13:00:00","2019/02/01","216","216"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-20","2019-06-21","00:00:00","","42","0"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5659","2019-01-23","2019-01-31","2019-02-01","05:00:00","2019/02/01","168","168"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-20","2019-06-21","00:00:00","","653","0"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5664","2019-01-23","2019-01-31","2019-02-01","00:00:00","2019/02/01","168","168"
"2019-02-11","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1050B375","1050B375-LP","SU-4N15","21S9385072","2019-01-22","2019-01-31","2019-02-01","08:00:00","2019/02/01","3","3"
"2019-02-11","2:Daily forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-02-22","2019-02-23","00:00:00","","60","0"
"2019-02-11","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1050B375","1050B375-LP","SU-4N15","21S9391722","2019-01-22","2019-01-31","2019-02-01","08:00:00","2019/02/01","1","1"
"2019-02-11","2:Daily forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-02-22","2019-02-23","00:00:00","","696","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-04-01","2019-04-02","00:00:00","","25","0"
"2019-02-11","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1050B375","1050B375-LP","SU-4N15","21S9386380","2018-12-17","2019-01-31","2019-02-01","08:00:00","2019/02/06","1","1"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-04-01","2019-04-02","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-13","2019-06-14","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-06","2019-03-07","00:00:00","","64","0"
"2019-02-11","2:Daily forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-03-06","2019-03-07","00:00:00","","696","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-08","2019-05-09","00:00:00","","38","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-03","2019-06-04","00:00:00","","42","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-28","2019-05-29","00:00:00","","38","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-03","2019-06-04","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-04-08","2019-04-09","00:00:00","","25","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-22","2019-05-23","00:00:00","","652","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-28","2019-05-29","00:00:00","","652","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-06","2019-06-07","00:00:00","","42","0"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5691","2019-01-23","2019-02-06","2019-02-07","19:00:00","2019/02/07","168","168"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-06-06","2019-06-07","00:00:00","","653","0"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5689","2019-01-23","2019-02-06","2019-02-07","13:00:00","2019/02/07","240","240"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5687","2019-01-23","2019-02-06","2019-02-07","05:00:00","2019/02/07","168","168"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5692","2019-01-23","2019-02-06","2019-02-07","00:00:00","2019/02/07","168","168"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-17","2019-05-20","00:00:00","","38","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-09","2019-05-10","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-13","2019-05-14","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-04-03","2019-04-04","00:00:00","","25","0"
