"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-10-17","1:Firm","T00100","TBK","898232-6241-P10","898232-6241-EP","OIL PUMP ASSY","4JJ1-EJ28","1101721971","2019-10-17","2019-10-24","2019-11-21","00:00:00","2019/11/21","10","600","0"
"2019-10-17","1:Firm","T00100","TBK","MD328078V-P10","MD328078-EP","WATER PUMP ASSY","4D56","1101721926","2019-10-17","2019-10-24","2019-11-21","00:00:00","2019/11/21","10","624","0"
"2019-10-17","1:Firm","T00100","TBK","J107-10911-P10","J107-10911-EP","COVER WATER PUMP","EJ50","1101722214","2019-10-17","2019-10-24","2019-11-21","00:00:00","2019/11/21","10","810","0"
"2019-10-17","1:Firm","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","1101722247","2019-10-17","2019-10-24","2019-11-21","00:00:00","2019/11/21","10","1800","0"
"2019-10-17","1:Firm","T00100","TBK","J105-19200-P10","J105-19200-EP","BODY","IZ BODY 4JG2T W/P EX.","1101721969","2019-10-17","2019-10-24","2019-11-21","00:00:00","2019/11/21","10","2160","0"
"2019-10-17","1:Firm","T00100","TBK","L105-17511-P10","L105-17511-EP","CASE","EJ50","1101722218","2019-10-17","2019-10-24","2019-11-21","00:00:00","2019/11/21","10","864","0"
"2019-10-17","1:Firm","T00100","TBK","L120-01700-P10","L120-01700-EP","GEAR","4JA1OP","1101721968","2019-10-17","2019-10-24","2019-11-21","00:00:00","2019/11/21","10","5760","0"
"2019-10-17","1:Firm","T00100","TBK","G167-16000-P10","G167-16000-EP","SPRING","","1101722285","2019-10-17","2019-10-24","2019-11-21","00:00:00","2019/11/21","10","2000","0"
"2019-10-17","1:Firm","T00100","TBK","1052B663","1052B663-EP","OIL SEAL FRONT","4N15","P1780-MM250-1","2019-10-02","2019-10-02","2019-10-02","08:00:00","2019/10/02","10","10","10"
"2019-10-17","2:Daily forecast","T00100","TBK","J123-12100-P10","J123-12100-EP","FLANGE","YM51","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","360","0"
"2019-10-17","2:Daily forecast","T00100","TBK","J199-20030-P10","J199-20030-EP","PLUG","P700","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","2000","0"
"2019-10-17","2:Daily forecast","T00100","TBK","MD328078V-P10","MD328078-EP","WATER PUMP ASSY","4D56","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","720","0"
"2019-10-17","2:Daily forecast","T00100","TBK","L120-12720-G10","L120-12720-EP","GEAR","EJ50","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","2400","0"
"2019-10-17","2:Daily forecast","T00100","TBK","L120-01700-P10","L120-01700-EP","GEAR","4JA1OP","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","2880","0"
"2019-10-17","2:Daily forecast","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","2100","0"
"2019-10-17","2:Daily forecast","T00100","TBK","L105-17511-P10","L105-17511-EP","CASE","EJ50","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","864","0"
"2019-10-17","2:Daily forecast","T00100","TBK","898232-6241-P10","898232-6241-EP","OIL PUMP ASSY","4JJ1-EJ28","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","600","0"
"2019-10-17","2:Daily forecast","T00100","TBK","J105-19200-P10","J105-19200-EP","BODY","IZ BODY 4JG2T W/P EX.","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","2160","0"
"2019-10-17","2:Daily forecast","T00100","TBK","J199-37700-P10","J199-37700-EP","STUD BOLT","G-CAR(4N15)","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","2000","0"
"2019-10-17","2:Daily forecast","T00100","TBK","898145-1531-P10","898145-1531-EP","OIL PUMP ASSY","4JJ1X","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","600","0"
"2019-10-17","2:Daily forecast","T00100","TBK","L127-00200-G10","L127-00200-EP","GEAR CRANKSHAFT","4M4X","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","360","0"
"2019-10-17","2:Daily forecast","T00100","TBK","J107-10911-P10","J107-10911-EP","COVER WATER PUMP","EJ50","","2019-10-17","2019-11-07","2019-12-05","00:00:00","","11","864","0"
"2019-10-17","2:Daily forecast","T00100","TBK","J199-20000-P10","J199-20030-EP","PLUG","P700","","2019-10-17","2019-11-12","2019-12-12","00:00:00","","11","2000","0"
