"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-03-06","1:Firm","D20140","ITA","5JX3713590","5JX371-3590-SP","ES20IR","TC209206","2019-02-25","2019-02-28","2019-03-01","08:00:00","2019/03/01","20","20"
"2019-03-07","1:Firm","D20140","ITA","5JX3713590","5JX371-3590-SP","ES20IR","TC209206","2019-02-25","2019-02-28","2019-03-01","08:00:00","2019/03/01","20","20"
"2019-03-08","1:Firm","D20140","ITA","5JX3713590","5JX371-3590-SP","ES20IR","TC209206","2019-02-25","2019-02-28","2019-03-01","08:00:00","2019/03/01","20","20"
"2019-03-09","1:Firm","D20140","ITA","5JX3713590","5JX371-3590-SP","ES20IR","TC209206","2019-02-25","2019-02-28","2019-03-01","08:00:00","2019/03/01","20","20"
"2019-03-10","1:Firm","D20140","ITA","5JX3713590","5JX371-3590-SP","ES20IR","TC209206","2019-02-25","2019-02-28","2019-03-01","08:00:00","2019/03/01","20","20"
"2019-03-11","1:Firm","D20140","ITA","5JX3713590","5JX371-3590-SP","ES20IR","TC209206","2019-02-25","2019-02-28","2019-03-01","08:00:00","2019/03/01","20","20"
