"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-05-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-09-10","2019-09-11","00:00:00","","09","49","0"
"2019-05-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-07-24","2019-07-25","00:00:00","","07","50","0"
"2019-05-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-09-06","2019-09-09","00:00:00","","09","49","0"
"2019-05-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-09-10","2019-09-11","00:00:00","","09","762","0"
"2019-05-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-07-24","2019-07-25","00:00:00","","07","895","0"
"2019-05-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-09-06","2019-09-09","00:00:00","","09","762","0"
"2019-05-11","2:Daily forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-06-03","2019-06-04","00:00:00","","06","60","0"
"2019-05-11","2:Daily forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-06-03","2019-06-04","00:00:00","","06","576","0"
"2019-05-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-09-02","2019-09-03","00:00:00","","09","49","0"
"2019-05-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-09-02","2019-09-03","00:00:00","","09","762","0"
"2019-05-11","10:Total forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-07-09","2019-07-10","00:00:00","","07","50","0"
"2019-05-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-07-09","2019-07-10","00:00:00","","07","896","0"
"2019-05-11","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","51S9412812","2019-03-28","2019-04-30","2019-05-02","00:00:00","2019/05/03","05","4","4"
"2019-05-11","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","61S9426154","2019-05-11","2019-05-31","2019-06-03","00:00:00","2019/06/05","06","10","0"
"2019-05-11","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","51S9416186","2019-03-25","2019-04-30","2019-05-02","00:00:00","2019/05/02","05","4","4"
"2019-05-11","2:Daily forecast","D20220","MMTH-Free Zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-05-11","2019-05-31","2019-06-01","00:00:00","","06","60","0"
