"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-02-25","1:Firm","D20410","MTA","49373-25590","49373-25590","HONDA","2B19020029","2019-02-19","2019-02-21","2019-02-21","09:00:00","2019/02/21","1512","1512"
"2019-02-25","2:Daily forecast","D20410","MTA","49177-20482","49177-20482","IVECO F5C","","2019-02-25","2019-03-15","2019-03-15","00:00:00","","300","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49173-26561G","49173-26561","GM-LE2,LFV","","2019-02-25","2019-03-05","2019-03-05","00:00:00","","2016","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49135-25681","49135-25681","EG01","","2019-02-25","2019-03-15","2019-03-15","00:00:00","","1008","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49373-25160","49373-25160","MQB","","2019-02-25","2019-03-05","2019-03-05","00:00:00","","2520","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49373-25697","49373-25697","VW EA211 1.5L 118kW EVO","","2019-02-25","2019-03-28","2019-03-28","00:00:00","","504","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49373-25590","49373-25590","HONDA","","2019-02-25","2019-03-15","2019-03-15","00:00:00","","6048","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49180-20200","49180-20200","RENAULT-R9N","","2019-02-25","2019-03-26","2019-03-26","00:00:00","","1512","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49173-25556","49173-25556","RENAULT","","2019-02-25","2019-03-15","2019-03-15","00:00:00","","1008","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49477-25706","49477-25706","BMW B48","","2019-02-25","2019-03-15","2019-03-15","00:00:00","","1008","0"
"2019-02-25","1:Firm","D20410","MTA","49477-25706","49477-25706","BMW B48","2B19020029","2019-02-12","2019-02-12","2019-02-12","16:00:00","2019/02/12","504","504"
"2019-02-25","1:Firm","D20410","MTA","49477-25706","49477-25706","BMW B48","2B19020029","2019-02-11","2019-02-12","2019-02-12","09:00:00","2019/02/12","504","504"
"2019-02-25","1:Firm","D20410","MTA","49189-20112","49189-20112","CTT TATA","E18120488","2019-02-20","2019-02-21","2019-02-21","09:00:00","2019/02/21","720","720"
"2019-02-25","2:Daily forecast","D20410","MTA","49135-25681","49135-25681","EG01","","2019-02-25","2019-03-09","2019-03-09","00:00:00","","1008","0"
"2019-02-25","1:Firm","D20410","MTA","49189-20112","49189-20112","CTT TATA","E18120507","2019-02-20","2019-02-21","2019-02-21","09:00:00","2019/02/21","720","720"
"2019-02-25","2:Daily forecast","D20410","MTA","49335-20100","49335-20100","JLR","","2019-02-25","2019-03-09","2019-03-09","00:00:00","","504","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49180-25590","49180-25590","GMW EB04","","2019-02-25","2019-03-26","2019-03-26","00:00:00","","1512","0"
"2019-02-25","1:Firm","D20410","MTA","49189-20112","49189-20112","CTT TATA","B19020028","2019-02-19","2019-02-21","2019-02-21","09:00:00","2019/02/21","504","504"
"2019-02-25","1:Firm","D20410","MTA","49180-25590","49180-25590","GMW EB04","2B19020029","2019-02-19","2019-02-22","2019-02-22","04:00:00","2019/02/22","252","252"
"2019-02-25","1:Firm","D20410","MTA","49189-20112","49189-20112","CTT TATA","E18120507","2019-02-20","2019-02-21","2019-02-21","04:00:00","2019/02/21","1080","1080"
"2019-02-25","1:Firm","D20410","MTA","49180-25590","49180-25590","GMW EB04","2B19020029","2019-02-20","2019-02-22","2019-02-22","09:00:00","2019/02/22","252","252"
"2019-02-25","1:Firm","D20410","MTA","49189-20123","49189-20123","IVECO F1C","B19020028","2019-02-19","2019-02-21","2019-02-21","09:00:00","2019/02/21","504","504"
"2019-02-25","2:Daily forecast","D20410","MTA","49173-26561G","49173-26561","GM-LE2,LFV","","2019-02-25","2019-03-13","2019-03-13","00:00:00","","2520","0"
"2019-02-25","1:Firm","D20410","MTA","49135-25681","49135-25681","EG01","B19020028","2019-02-19","2019-02-21","2019-02-21","16:00:00","2019/02/21","504","504"
"2019-02-25","2:Daily forecast","D20410","MTA","49373-25590","49373-25590","HONDA","","2019-02-25","2019-03-09","2019-03-09","00:00:00","","4032","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49373-25160","49373-25160","MQB","","2019-02-25","2019-03-13","2019-03-13","00:00:00","","2016","0"
"2019-02-25","1:Firm","D20410","MTA","49135-25681","49135-25681","EG01","B19020028","2019-02-19","2019-02-21","2019-02-21","09:00:00","2019/02/21","504","504"
"2019-02-25","2:Daily forecast","D20410","MTA","49173-25556","49173-25556","RENAULT","","2019-02-25","2019-03-09","2019-03-09","00:00:00","","504","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","MAZDA","","2019-02-25","2019-03-04","2019-03-04","00:00:00","","258","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49335-20100","49335-20100","JLR","","2019-02-25","2019-03-04","2019-03-04","00:00:00","","504","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49180-25590","49180-25590","GMW EB04","","2019-02-25","2019-03-19","2019-03-19","00:00:00","","1008","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49180-25590","49180-25590","GMW EB04","","2019-02-25","2019-03-28","2019-03-28","00:00:00","","1512","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49373-25590","49373-25590","HONDA","","2019-02-25","2019-03-04","2019-03-04","00:00:00","","4536","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49173-25556","49173-25556","RENAULT","","2019-02-25","2019-03-04","2019-03-04","00:00:00","","1512","0"
"2019-02-25","2:Daily forecast","D20410","MTA","49335-20200","49335-20200","F1A EU6","","2019-02-25","2019-03-04","2019-03-04","00:00:00","","504","0"
"2019-02-25","1:Firm","D20410","MTA","49180-20200","49180-20200","RENAULT-R9N","2B19020029","2019-02-19","2019-02-22","2019-02-22","04:00:00","2019/02/22","504","504"
"2019-02-25","1:Firm","D20410","MTA","49173-26561G","49173-26561","GM-LE2,LFV","B19020028","2019-02-04","2019-02-06","2019-02-06","09:00:00","2019/02/06","504","504"
"2019-02-25","1:Firm","D20410","MTA","49335-20100","49335-20100","JLR","2B19020029","2019-02-18","2019-02-21","2019-02-21","04:00:00","2019/02/21","252","252"
"2019-02-25","1:Firm","D20410","MTA","49173-25556","49173-25556","RENAULT","2B19020029","2019-02-02","2019-02-05","2019-02-05","09:00:00","2019/02/05","504","504"
"2019-02-25","1:Firm","D20410","MTA","49173-26561G","49173-26561","GM-LE2,LFV","2B19020029","2019-02-04","2019-02-06","2019-02-06","22:00:00","2019/02/06","504","504"
"2019-02-25","1:Firm","D20410","MTA","49477-25706","49477-25706","BMW B48","2B19020029","2019-02-02","2019-02-05","2019-02-05","04:00:00","2019/02/05","504","504"
"2019-02-25","1:Firm","D20410","MTA","49373-25160","49373-25160","MQB","2B19020029","2019-02-04","2019-02-06","2019-02-06","09:00:00","2019/02/06","504","504"
"2019-02-25","1:Firm","D20410","MTA","49477-25706","49477-25706","BMW B48","2B19020029","2019-02-02","2019-02-05","2019-02-05","09:00:00","2019/02/05","504","504"
"2019-02-25","1:Firm","D20410","MTA","49177-20112","49177-20112","CTT VIKING","B19020028","2019-02-08","2019-02-11","2019-02-11","09:00:00","2019/02/11","504","504"
"2019-02-25","1:Firm","D20410","MTA","49173-26561G","49173-26561","GM-LE2,LFV","2B19020029","2019-02-25","2019-02-26","2019-02-26","00:00:00","2019/02/26","504","0"
"2019-02-25","1:Firm","D20410","MTA","49477-25706","49477-25706","BMW B48","2B19020029","2019-02-02","2019-02-05","2019-02-05","16:00:00","2019/02/05","504","504"
"2019-02-25","1:Firm","D20410","MTA","49177-20112","49177-20112","CTT VIKING","B19020028","2019-02-08","2019-02-11","2019-02-11","22:00:00","2019/02/11","504","504"
