"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-03-08","1:Firm","T00100","TBK","K414-98480Z40","K414-98480Z40-EP","VD01","1101556302","2019-02-14","2019-02-20","2019-03-20","08:00:00","2019/03/29","2","2"
"2019-03-08","1:Firm","D20210","MEC-Free zone","1320A047","1320A047","4N15","31M9BB2996","2019-02-22","2019-03-01","2019-03-04","05:00:00","2019/03/04","170","170"
"2019-03-08","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1130A228","1130A228","SU-4N15","31S9395926","2019-03-03","2019-03-04","2019-03-04","00:00:00","2019/03/07","2","2"
"2019-03-08","1:Firm","D20110","IEMT","8982481601","898248-1601","ES01","FBJ2601189","2019-03-05","2019-03-05","2019-03-06","00:00:00","2019/03/06","22","22"
"2019-03-08","1:Firm","D20310","SKC-200","TC42224612","TC422-2461-2","E40-B","40883579","2019-03-05","2019-03-06","2019-03-07","00:00:00","2019/03/07","13","13"
"2019-03-08","1:Firm","D20410","MTA","49335-20200","49335-20200","F1A EU6","B19030025","2019-03-05","2019-03-08","2019-03-08","04:00:00","2019/03/08","240","240"
"2019-03-08","1:Firm","D20120","IMCT-IGCE","8979483260","897948-3260","700P (SAW)","DDK3225465","2019-03-08","2019-03-09","2019-03-11","00:00:00","2019/03/11","12","0"
"2019-03-08","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","DFJ3400824","2019-03-08","2019-03-12","2019-03-13","00:00:00","2019/03/13","100","0"
"2019-03-08","1:Firm","D20220","MMTH-Free Zone","1060A217","1060A217","4N15 (SU)","32M9035019","2019-03-08","2019-03-13","2019-03-14","00:00:00","2019/03/14","30","0"
"2019-03-08","1:Firm","D20210","MEC-Free zone","1300A126","1300A126","4N15","32M9BC0617","2019-03-08","2019-03-15","2019-03-18","00:00:00","2019/03/18","176","0"
"2019-03-08","2:Daily forecast","D20310","SKC-200","TC82223521","TC822-2352-1","E60AB","","2019-03-08","2019-03-18","2019-03-19","00:00:00","","100","0"
"2019-03-08","2:Daily forecast","D20210","MEC-Free zone","1300A033","1300A033","4D5WP(3E00)","","2019-03-08","2019-03-20","2019-03-21","00:00:00","","250","0"
"2019-03-08","2:Daily forecast","D20310","SKC-200","TC42223521","TC422-2352-1","E40-B","","2019-03-08","2019-03-22","2019-03-25","00:00:00","","20","0"
"2019-03-08","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","EJ40","","2019-03-08","2019-03-27","2019-03-28","00:00:00","","240","0"
"2019-03-08","2:Daily forecast","D20310","SKC-200","TC82214722","TC822-1472-2","E60A,B","","2019-03-08","2019-03-29","2019-04-01","00:00:00","","80","0"
"2019-03-08","1:Firm","D20140","ITA","8973794640","897379-4640-SP","4JJ1","TC209828","2019-03-08","2019-04-02","2019-04-03","00:00:00","2019/04/03","2","0"
"2019-03-08","2:Daily forecast","D20113","IEMT-BKT","8982446270","898244-6270","BRACKET ASM;CAM,NO.4","","2019-03-08","2019-04-05","2019-04-08","00:00:00","","600","0"
"2019-03-08","10:Total forecast","D20120","IMCT-IGCE","8979483360","897948-3360","700P (SAW)","","2019-03-08","2019-04-10","2019-04-11","00:00:00","","2","0"
"2019-03-08","2:Daily forecast","D20121","IGCE-KD","8983157313","898315-7313","VD00","","2019-03-08","2019-04-12","2019-04-15","00:00:00","","6","0"
"2019-03-08","10:Total forecast","D20310","SKC-200","TC62021881","TC620-2188-1","E50","","2019-03-08","2019-04-22","2019-04-23","00:00:00","","91","0"
"2019-03-08","2:Daily forecast","D20510","HCTD","JD3032510","B200-00111","J03(Deimo)","","2019-03-08","2019-04-25","2019-04-26","00:00:00","","7680","0"
"2019-03-08","10:Total forecast","D20210","MEC-Free zone","1300A126","1300A126","4N15","","2019-03-08","2019-04-27","2019-04-29","00:00:00","","580","0"
"2019-03-08","10:Total forecast","D20310","SKC-200","TC42223713","TC422-2371-3","E40-B","","2019-03-08","2019-04-30","2019-05-02","00:00:00","","112","0"
"2019-03-08","10:Total forecast","D20110","IEMT","8982481612","898248-1612","ES01","","2019-03-08","2019-05-03","2019-05-06","00:00:00","","552","0"
"2019-03-08","10:Total forecast","D20310","SKC-200","TE02223582","TE022-2358-2","E52B","","2019-03-08","2019-05-06","2019-05-07","00:00:00","","8","0"
"2019-03-08","10:Total forecast","D20121","IGCE-KD","8984823770","898482-3770","VD00 HR","","2019-03-08","2019-05-08","2019-05-09","00:00:00","","6","0"
"2019-03-08","10:Total forecast","D20121","IGCE-KD","8983153683","898315-3683","VD00","","2019-03-08","2019-05-10","2019-05-13","00:00:00","","6","0"
"2019-03-08","10:Total forecast","D20210","MEC-Free zone","1132A117","1132A117","4M4X","","2019-03-08","2019-05-14","2019-05-15","00:00:00","","19","0"
"2019-03-08","10:Total forecast","D20310","SKC-200","TC42223713","TC422-2371-3","E40-B","","2019-03-08","2019-05-17","2019-05-20","00:00:00","","112","0"
"2019-03-08","10:Total forecast","D20120","IMCT-IGCE","8983153723","898315-3723","VD00","","2019-03-08","2019-05-21","2019-05-22","00:00:00","","22","0"
"2019-03-08","10:Total forecast","D20220","MMTH-Free Zone","1300A126","1300A126","4N15","","2019-03-08","2019-05-23","2019-05-24","00:00:00","","35","0"
"2019-03-08","","D20330","KET","1J88073032","1J880-73032","3 SERIES","","2019-03-08","2019-05-27","2019-05-28","00:00:00","","20","0"
