"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-01-31","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","","2019-01-31","2019-03-11","2019-03-12","00:00:00","","03","676","0"
"2019-01-31","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","FKJ1403333","2019-01-31","2019-01-31","2019-02-01","00:00:00","2019/02/01","02","100","0"
"2019-01-31","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","FKJ1403210","2019-01-31","2019-01-31","2019-02-01","00:00:00","2019/02/01","02","100","0"
"2019-01-31","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","","2019-01-31","2019-02-11","2019-02-12","00:00:00","","02","900","0"
"2019-01-31","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","DFJ1403100","2019-01-31","2019-01-31","2019-02-01","00:00:00","2019/02/01","02","100","0"
"2019-01-31","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","","2019-01-31","2019-04-03","2019-04-04","00:00:00","","04","735","0"
"2019-01-31","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","DFJ1403101","2019-01-31","2019-01-31","2019-02-01","00:00:00","2019/02/01","02","100","0"
"2019-01-31","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","","2019-01-31","2019-02-20","2019-02-21","00:00:00","","02","600","0"
"2019-01-31","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","DFJ1403102","2019-01-31","2019-01-31","2019-02-01","00:00:00","2019/02/01","02","100","0"
"2019-01-31","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","FKID600409","2018-12-21","2019-01-04","2019-01-05","00:00:00","2019/01/05","01","120","120"
"2019-01-31","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","FBID800258","2018-12-26","2019-01-04","2019-01-05","00:00:00","2018/12/26","01","15","15"
"2019-01-31","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","FKID600183","2018-12-19","2019-01-04","2019-01-05","00:00:00","2019/01/05","01","240","240"
"2019-01-31","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","","2019-01-31","2019-03-06","2019-03-07","00:00:00","","03","500","0"
"2019-01-31","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","FBID600903","2018-12-19","2019-01-04","2019-01-05","00:00:00","2019/01/05","01","165","165"
