"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-02-01","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-01-31","2019-02-06","2019-02-06","00:00:00","","02","504","0"
"2019-02-01","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-01-31","2019-02-27","2019-02-27","00:00:00","","02","336","0"
"2019-02-01","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-01-31","2019-02-07","2019-02-07","00:00:00","","02","966","0"
"2019-02-01","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-01-31","2019-02-26","2019-02-26","00:00:00","","02","504","0"
"2019-02-02","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-01","2019-02-06","2019-02-06","00:00:00","","02","504","0"
"2019-02-02","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-01","2019-02-27","2019-02-27","00:00:00","","02","336","0"
"2019-02-02","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-01","2019-02-07","2019-02-07","00:00:00","","02","966","0"
"2019-02-02","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-01","2019-02-26","2019-02-26","00:00:00","","02","504","0"
"2019-02-03","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-02","2019-02-07","2019-02-07","00:00:00","","02","966","0"
"2019-02-03","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-02","2019-02-06","2019-02-06","00:00:00","","02","504","0"
"2019-02-03","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-02","2019-02-26","2019-02-26","00:00:00","","02","504","0"
"2019-02-03","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-02","2019-02-27","2019-02-27","00:00:00","","02","336","0"
"2019-02-04","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-04","2019-02-27","2019-02-27","00:00:00","","02","336","0"
"2019-02-04","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-04","2019-02-07","2019-02-07","00:00:00","","02","966","0"
"2019-02-04","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-04","2019-02-26","2019-02-26","00:00:00","","02","504","0"
"2019-02-05","2:Daily forecast","D20410","MTA","49130-20520","49130-20520","HOUSING  BEARING","MAZDA","","2019-02-05","2019-02-26","2019-02-26","00:00:00","","02","504","0"
