"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-03-09","1:Firm","D20110","IEMT","5JX3276290","5JX327-6290Z11","ES11","FBJ3800142","2019-03-09","2019-03-11","2019-03-12","00:00:00","2019/03/12","1","0"
"2019-03-10","1:Firm","D20110","IEMT","5JX3276290","5JX327-6290Z11","ES11","FBJ3800142","2019-03-09","2019-03-11","2019-03-12","00:00:00","2019/03/12","1","0"
"2019-03-11","1:Firm","D20110","IEMT","5JX3276290","5JX327-6290Z11","ES11","FBJ3800142","2019-03-11","2019-03-11","2019-03-12","00:00:00","2019/03/12","1","0"
