"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-02-21","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-05-10","2019-05-13","00:00:00","","05","261","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-05-10","2019-05-13","00:00:00","","05","588","0"
"2019-02-21","1:Firm","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ENJ2000721","2019-02-21","2019-03-01","2019-03-04","00:00:00","2019/03/04","03","375","0"
"2019-02-21","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-01","2019-03-02","00:00:00","","03","360","0"
"2019-02-21","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-01","2019-03-04","00:00:00","","03","720","0"
"2019-02-21","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-04-25","2019-04-26","00:00:00","","04","287","0"
"2019-02-21","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-28","2019-03-29","00:00:00","","03","213","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-04-25","2019-04-26","00:00:00","","04","360","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-28","2019-03-29","00:00:00","","03","78","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-28","2019-03-29","00:00:00","","03","216","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-28","2019-03-29","00:00:00","","03","72","0"
"2019-02-21","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-05-08","2019-05-09","00:00:00","","05","264","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-05-08","2019-05-09","00:00:00","","05","444","0"
"2019-02-21","1:Firm","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","FYJ1408502","2019-01-31","2019-02-05","2019-02-06","15:00:00","2019/02/06","02","360","360"
"2019-02-21","1:Firm","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ENJ1000563","2019-01-18","2019-02-05","2019-02-06","00:00:00","2019/02/06","02","345","345"
"2019-02-21","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-22","2019-03-23","00:00:00","","03","360","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-22","2019-03-25","00:00:00","","03","78","0"
"2019-02-21","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-04-22","2019-04-23","00:00:00","","04","288","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-04-22","2019-04-23","00:00:00","","04","360","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-26","2019-03-27","00:00:00","","03","78","0"
"2019-02-21","1:Firm","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","DDJ1402035","2019-01-31","2019-02-04","2019-02-05","15:00:00","2019/02/05","02","360","360"
"2019-02-21","1:Firm","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ENJ2000208","2019-02-02","2019-02-14","2019-02-15","00:00:00","2019/02/15","02","330","330"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-26","2019-03-27","00:00:00","","03","216","0"
"2019-02-21","1:Firm","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","FYJ1408064","2019-01-31","2019-02-04","2019-02-05","10:00:00","2019/02/05","02","360","360"
"2019-02-21","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-22","2019-03-25","00:00:00","","03","213","0"
"2019-02-21","1:Firm","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","FYJ1407309","2019-01-30","2019-02-01","2019-02-02","15:00:00","2019/02/02","02","360","360"
"2019-02-21","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-19","2019-03-20","00:00:00","","03","360","0"
"2019-02-21","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-02-23","2019-02-25","00:00:00","","02","720","0"
"2019-02-21","2:Daily forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-04-02","2019-04-03","00:00:00","","04","14","0"
"2019-02-21","1:Firm","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","FYJ2402731","2019-02-13","2019-02-15","2019-02-16","10:00:00","2019/02/16","02","360","360"
"2019-02-21","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-04-02","2019-04-03","00:00:00","","04","204","0"
"2019-02-21","1:Firm","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ENJ2000210","2019-02-02","2019-02-15","2019-02-20","00:00:00","2019/02/20","02","345","345"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-04-02","2019-04-03","00:00:00","","04","72","0"
"2019-02-21","1:Firm","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ENJ2000209","2019-02-02","2019-02-15","2019-02-18","00:00:00","2019/02/18","02","345","345"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-04-02","2019-04-03","00:00:00","","04","513","0"
"2019-02-21","2:Daily forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-29","2019-04-01","00:00:00","","04","14","0"
"2019-02-21","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-05-02","2019-05-03","00:00:00","","05","326","0"
"2019-02-21","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-29","2019-04-01","00:00:00","","04","204","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-05-02","2019-05-03","00:00:00","","05","645","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-29","2019-04-01","00:00:00","","04","216","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-29","2019-04-01","00:00:00","","04","72","0"
"2019-02-21","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-02-21","2019-03-29","2019-04-01","00:00:00","","04","513","0"
