"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-08-01","10:Total forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-10-09","2019-10-10","00:00:00","","10","54","0"
"2019-08-01","1:Firm","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","FYJ7408734","2019-08-01","2019-08-02","2019-08-03","00:00:00","2019/08/03","08","135","0"
"2019-08-01","2:Daily forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-11-09","2019-11-11","00:00:00","","11","45","0"
"2019-08-01","2:Daily forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-11-07","2019-11-08","00:00:00","","11","45","0"
"2019-08-01","2:Daily forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-08-23","2019-08-24","00:00:00","","08","45","0"
"2019-08-01","10:Total forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-09-03","2019-09-04","00:00:00","","09","18","0"
"2019-08-01","2:Daily forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-08-23","2019-08-26","00:00:00","","08","105","0"
"2019-08-01","10:Total forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-09-03","2019-09-04","00:00:00","","09","3","0"
"2019-08-01","10:Total forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-09-03","2019-09-04","00:00:00","","09","30","0"
"2019-08-01","2:Daily forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-11-28","2019-11-29","00:00:00","","11","45","0"
"2019-08-01","10:Total forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-09-10","2019-09-11","00:00:00","","09","50","0"
"2019-08-01","10:Total forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-09-10","2019-09-11","00:00:00","","09","24","0"
"2019-08-01","10:Total forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-09-10","2019-09-11","00:00:00","","09","12","0"
"2019-08-01","2:Daily forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-08-15","2019-08-16","00:00:00","","08","60","0"
"2019-08-01","2:Daily forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-11-21","2019-11-22","00:00:00","","11","45","0"
"2019-08-01","2:Daily forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-08-19","2019-08-20","00:00:00","","08","75","0"
"2019-08-01","10:Total forecast","D20110","IEMT","8981655171","898165-5171","PIPE; WATER BYPASS","RT50","","2019-08-01","2019-09-27","2019-10-01","00:00:00","","10","38","0"
