"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-04-02","1:Firm","D20170","GKN","10297584T","10297584","CASE-SET,DIFF","NISSAN 72","POA1801403","2019-04-02","2019-04-27","2019-04-29","00:00:00","2019/04/29","04","80","0"
"2019-04-02","1:Firm","D20170","GKN","10297584T","10297584","CASE-SET,DIFF","NISSAN 72","POA1801403","2019-04-02","2019-04-12","2019-04-22","00:00:00","2019/04/22","04","80","0"
"2019-04-03","1:Firm","D20170","GKN","10297584T","10297584","CASE-SET,DIFF","NISSAN 72","POA1801403","2019-04-03","2019-04-12","2019-04-22","00:00:00","2019/04/22","04","80","0"
"2019-04-03","1:Firm","D20170","GKN","10297584T","10297584","CASE-SET,DIFF","NISSAN 72","POA1801403","2019-04-03","2019-04-27","2019-04-29","00:00:00","2019/04/29","04","80","0"
