"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-06-30","1:Firm","D20120","IMCT-IGCE","8979483450","897948-3450","BRAKE ASSY FRr LH","700P (SAW)","DDK5331973","2019-05-29","2019-05-31","2019-06-03","13:00:00","2019/06/03","06","12","12"
"2019-06-30","1:Firm","D20410","MTA","49180-20200","49180-20200","HOUSING BEARING","RENAULT-R9N","2B19060016","2019-06-03","2019-06-04","2019-06-04","16:00:00","2019/06/04","06","252","252"
"2019-06-30","1:Firm","D20310","SKC-200","TC82224611","TC822-2461-1","FORK  SHIFT(PTO)","E40","41119733","2019-06-03","2019-06-05","2019-06-06","00:00:00","2019/06/06","06","75","75"
"2019-06-30","1:Firm","D20410","MTA","49180-20200","49180-20200","HOUSING BEARING","RENAULT-R9N","2B19060016","2019-06-03","2019-06-06","2019-06-06","04:00:00","2019/06/06","06","252","252"
"2019-06-30","1:Firm","D20410","MTA","49373-25590","49373-25590","HOUSING BEARING SUB ASSY","HONDA","2B19060016","2019-06-06","2019-06-08","2019-06-08","16:00:00","2019/06/08","06","504","504"
"2019-06-30","1:Firm","D20120","IMCT-IGCE","8979483490","897948-3490","BRAKE ASSY Rr LH","700P (SAW)","DDK6231399","2019-06-06","2019-06-11","2019-06-12","08:00:00","2019/06/12","06","6","6"
"2019-06-30","1:Firm","D20311","SKC-500","6C52618122","6C526-1812-2","FORK  SHIFT(1-R)","E50-BH","41145794","2019-06-11","2019-06-12","2019-06-13","00:00:00","2019/06/13","06","30","30"
"2019-06-30","1:Firm","D20210","MEC-Free zone","1130A228","1130A228","GEAR  CRANKSHAFT","SU-4N15","62M9BJ9608","2019-05-29","2019-06-13","2019-06-14","19:00:00","2019/06/14","06","150","150"
"2019-06-30","1:Firm","D20210","MEC-Free zone","1132A100","1132A100","GEAR ASSY  IDLER","SU-4N15","62M9BJ9649","2019-05-29","2019-06-17","2019-06-18","00:00:00","2019/06/18","06","144","144"
"2019-06-30","1:Firm","D20311","SKC-500","6C52618122","6C526-1812-2","FORK  SHIFT(1-R)","E50-BH","41164490","2019-06-14","2019-06-18","2019-06-19","00:00:00","2019/06/19","06","30","30"
"2019-06-30","1:Firm","D20110","IEMT","8982326241","898232-6241","OIL PUMP ASSY","4JJ1-EJ28","FCJ6400205","2019-06-18","2019-06-19","2019-06-20","10:00:00","2019/06/20","06","15","15"
"2019-06-30","1:Firm","D20210","MEC-Free zone","1300A075","1300A075","PUMP ASSY;WATER","4M41","63M9BB3765","2019-06-10","2019-06-21","2019-06-24","00:00:00","2019/06/24","06","10","10"
