"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-08-13","2019-08-14","00:00:00","","08","16","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-10-21","2019-10-22","00:00:00","","10","17","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-08-19","2019-08-20","00:00:00","","08","16","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-10-18","2019-10-19","00:00:00","","10","17","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-09-04","2019-09-05","00:00:00","","09","17","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-08-09","2019-08-13","00:00:00","","08","16","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-09-02","2019-09-03","00:00:00","","09","17","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-09-13","2019-09-14","00:00:00","","09","16","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-10-11","2019-10-15","00:00:00","","10","17","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-09-24","2019-09-25","00:00:00","","09","16","0"
"2019-06-11","1:Firm","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","62M9BA3155","2019-06-11","2019-06-13","2019-06-14","00:00:00","2019/06/14","06","45","0"
"2019-06-11","1:Firm","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","62M9BA3153","2019-06-11","2019-06-12","2019-06-13","00:00:00","2019/06/13","06","45","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-10-07","2019-10-08","00:00:00","","10","17","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-08-16","2019-08-19","00:00:00","","08","16","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-10-03","2019-10-04","00:00:00","","10","17","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-09-16","2019-09-17","00:00:00","","09","16","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-08-02","2019-08-05","00:00:00","","08","16","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-09-18","2019-09-19","00:00:00","","09","16","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-07-19","2019-07-22","00:00:00","","07","36","0"
"2019-06-11","1:Firm","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","61M9BI8103","2019-05-20","2019-06-05","2019-06-06","05:00:00","2019/06/06","06","45","45"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-09-11","2019-09-12","00:00:00","","09","16","0"
"2019-06-11","10:Total forecast","D20210","MEC-Free zone","1125A218","1125A218","GEAR  B /S LH","4N15(SU)","","2019-06-11","2019-10-01","2019-10-02","00:00:00","","10","18","0"
