"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-02-11","1:Firm","D20310","SKC-200","TC43223511","TC432-2351-1","E40-C","64040637","2019-01-28","2019-01-31","2019-02-01","00:00:00","2019/02/01","75","75"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","21M9BJ5667","2019-01-23","2019-02-01","2019-02-02","13:00:00","2019/02/02","240","240"
"2019-02-11","1:Firm","D20310","SKC-200","TC82214722","TC822-1472-2","E60A,B","40808979","2019-02-01","2019-02-04","2019-02-05","00:00:00","2019/02/05","100","100"
"2019-02-11","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","FKJ1403793","2019-01-31","2019-02-05","2019-02-06","04:30:00","2019/02/06","100","100"
"2019-02-11","1:Firm","D20410","MTA","49130-20520","49130-20520","MAZDA","2B19020029","2019-02-05","2019-02-07","2019-02-07","16:00:00","2019/02/07","252","252"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1060A196","1060A196","4N15 (SU)","22M9BJ4079","2019-02-01","2019-02-08","2019-02-09","00:00:00","2019/02/09","8","8"
"2019-02-11","1:Firm","D20120","IMCT-IGCE","8979483470","897948-3470","700P (SAW)","DDK2235301","2019-02-11","2019-02-11","2019-02-12","00:00:00","2019/02/12","6","0"
"2019-02-11","1:Firm","D20120","IMCT-IGCE","8979483360","897948-3360","700P (SAW)","DDK2235293","2019-02-11","2019-02-12","2019-02-13","00:00:00","2019/02/13","12","0"
"2019-02-11","1:Firm","D20230","MMCH","MD343566","MD343566-SP","4D56(NEW)","L8C207573E","2019-02-11","2019-02-14","2019-02-15","00:00:00","2019/03/01","50","0"
"2019-02-11","1:Firm","D20210","MEC-Free zone","1064A035X","1064A035","4D5OP(3E00)","22M9BJ4878","2019-02-11","2019-02-15","2019-02-18","00:00:00","2019/02/18","55","0"
"2019-02-11","1:Firm","D20130","IMCT","8982432260","898243-2260-SP","COVER TIMING UPPER EJ40","1K1B166500","2019-02-11","2019-02-15","2019-02-20","00:00:00","2019/03/20","2","0"
"2019-02-11","2:Daily forecast","D20220","MMTH-Free Zone","1300A126","1300A126","4N15","","2019-02-11","2019-02-22","2019-02-23","00:00:00","","60","0"
"2019-02-11","2:Daily forecast","D20113","IEMT-BKT","8982446250","898244-6250","BRACKET ASM;CAM,NO.2","","2019-02-11","2019-02-25","2019-02-26","00:00:00","","600","0"
"2019-02-11","1:Firm","T00100","TBK","L120-07640-P10","L120-07640-EP","GEAR 4JJ1 (EJ28)","1101543270","2019-02-11","2019-02-11","2019-03-12","00:00:00","2019/03/07","4800","0"
"2019-02-11","2:Daily forecast","D20121","IGCE-KD","8984823710","898482-3710","VD00 HR","","2019-02-11","2019-03-01","2019-03-02","00:00:00","","6","0"
"2019-02-11","2:Daily forecast","D20121","IGCE-KD","8984823840","898482-3840","VD00 HR","","2019-02-11","2019-03-06","2019-03-07","00:00:00","","6","0"
"2019-02-11","2:Daily forecast","D20121","IGCE-KD","8983153733","898315-3733","VD00","","2019-02-11","2019-03-09","2019-03-11","00:00:00","","12","0"
"2019-02-11","2:Daily forecast","D20310","SKC-200","TC42223521","TC422-2352-1","E40-B","","2019-02-11","2019-03-12","2019-03-13","00:00:00","","20","0"
"2019-02-11","10:Total forecast","D20110","IEMT","8982481601","898248-1601","ES01","","2019-02-11","2019-03-14","2019-03-15","00:00:00","","144","0"
"2019-02-11","10:Total forecast","D20110","IEMT","8973794640","897379-4640","4JJ1","","2019-02-11","2019-03-18","2019-03-19","00:00:00","","60","0"
"2019-02-11","2:Daily forecast","D20310","SKC-200","TC83221881","TC832-2188-1","E60C","","2019-02-11","2019-03-20","2019-03-21","00:00:00","","90","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1320A047","1320A047","4N15","","2019-02-11","2019-03-22","2019-03-25","00:00:00","","752","0"
"2019-02-11","10:Total forecast","D20310","SKC-200","TC42224612","TC422-2461-2","E40-B","","2019-02-11","2019-03-26","2019-03-27","00:00:00","","10","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1300A075","1300A075","4M41","","2019-02-11","2019-03-28","2019-03-29","00:00:00","","21","0"
"2019-02-11","2:Daily forecast","D20113","IEMT-BKT","8982446270","898244-6270","BRACKET ASM;CAM,NO.4","","2019-02-11","2019-03-29","2019-04-01","00:00:00","","600","0"
"2019-02-11","10:Total forecast","D20121","IGCE-KD","8983157023","898315-7023","VD00","","2019-02-11","2019-04-02","2019-04-03","00:00:00","","2","0"
"2019-02-11","10:Total forecast","D20121","IGCE-KD","8983156983","898315-6983","VD00","","2019-02-11","2019-04-04","2019-04-05","00:00:00","","1","0"
"2019-02-11","2:Daily forecast","D20320","SKCN","KL99918423","KL999-1842-3","PEM480","","2019-02-11","2019-04-08","2019-04-09","00:00:00","","20","0"
"2019-02-11","10:Total forecast","D20121","IGCE-KD","8984823840","898482-3840","VD00 HR","","2019-02-11","2019-04-10","2019-04-11","00:00:00","","3","0"
"2019-02-11","10:Total forecast","D20110","IEMT","8983518020","898351-8020","ES14","","2019-02-11","2019-04-12","2019-04-15","00:00:00","","2520","0"
"2019-02-11","2:Daily forecast","D20113","IEMT-BKT","8982446270","898244-6270","BRACKET ASM;CAM,NO.4","","2019-02-11","2019-04-24","2019-04-25","00:00:00","","600","0"
"2019-02-11","10:Total forecast","D20311","SKC-500","6C52618122","6C526-1812-2","E50-BH","","2019-02-11","2019-04-26","2019-04-27","00:00:00","","43","0"
"2019-02-11","10:Total forecast","D20120","IMCT-IGCE","8983157293","898315-7293","VD00","","2019-02-11","2019-04-29","2019-04-30","00:00:00","","2","0"
"2019-02-11","10:Total forecast","D20310","SKC-200","TC42223513","TC422-2351-3","E40-B","","2019-02-11","2019-05-02","2019-05-03","00:00:00","","108","0"
"2019-02-11","10:Total forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SU-4N15","","2019-02-11","2019-05-06","2019-05-07","00:00:00","","653","0"
"2019-02-11","10:Total forecast","D20310","SKC-200","TC42221152","TC422-2115-2","E40-B","","2019-02-11","2019-05-08","2019-05-09","00:00:00","","109","0"
"2019-02-11","10:Total forecast","D20330","KET","1J88073032","1J880-73032","3 SERIES","","2019-02-11","2019-05-10","2019-05-13","00:00:00","","21","0"
"2019-02-11","10:Total forecast","D20310","SKC-200","TC82224611","TC822-2461-1","E40","","2019-02-11","2019-05-15","2019-05-16","00:00:00","","74","0"
"2019-02-11","10:Total forecast","D20320","SKCN","KL99918323","KL999-1832-3","PEM480","","2019-02-11","2019-05-17","2019-05-20","00:00:00","","14","0"
"2019-02-11","10:Total forecast","D20120","IMCT-IGCE","8983157273","898315-7273","VD00","","2019-02-11","2019-05-21","2019-05-22","00:00:00","","6","0"
"2019-02-11","2:Daily forecast","D20113","IEMT-BKT","8982446260","898244-6260","BRACKET ASM;CAM,NO.3","","2019-02-11","2019-05-24","2019-05-27","00:00:00","","600","0"
"2019-02-11","10:Total forecast","D20220","MMTH-Free Zone","1300A126","1300A126","4N15","","2019-02-11","2019-05-28","2019-05-29","00:00:00","","38","0"
