"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-08-18","10:Total forecast","D20120","IMCT-IGCE","8979483490","897948-3490","BRAKE ASSY Rr LH","700P (SAW)","","2019-08-16","2019-11-05","2019-11-06","00:00:00","","11","1","0"
"2019-08-18","10:Total forecast","D20310","SKC-200","TC40324402","TC403-2440-2","FORK  SHIFT L-H","E40-C","","2019-08-16","2019-11-08","2019-11-09","00:00:00","","11","70","0"
"2019-08-18","10:Total forecast","D20310","SKC-200","TC43223521","TC432-2352-1","FORK  SHIFT 3-4","E41-C","","2019-08-16","2019-11-11","2019-11-12","00:00:00","","11","70","0"
"2019-08-18","10:Total forecast","D20310","SKC-200","TC42224612","TC422-2461-2","FORK  SHIFT PTO","E40-B","","2019-08-16","2019-11-13","2019-11-14","00:00:00","","11","11","0"
"2019-08-18","10:Total forecast","D20121","IGCE-KD","8984823770","898482-3770","BRAKE ASSY FRr LH (STD)","VD00 HR","","2019-08-16","2019-11-15","2019-11-18","00:00:00","","11","21","0"
"2019-08-18","10:Total forecast","D20121","IGCE-KD","8984823710","898482-3710","BRAKE ASSY FRr RH (STD)","VD00 HR","","2019-08-16","2019-11-19","2019-11-20","00:00:00","","11","20","0"
"2019-08-18","10:Total forecast","D20220","MMTH-Free Zone","1132A100G","1132A100","GEAR ASSY  IDLER","SU-4N15","","2019-08-16","2019-11-22","2019-11-25","00:00:00","","11","39","0"
"2019-08-18","10:Total forecast","D20120","IMCT-IGCE","8983153723","898315-3723","BRAKE ASSY Ft RH (STD)","VD00","","2019-08-16","2019-11-26","2019-11-27","00:00:00","","11","12","0"
"2019-08-18","10:Total forecast","D20120","IMCT-IGCE","8983156993","898315-6993","BRAKE ASSY FRr LH (STD)","VD00","","2019-08-16","2019-11-28","2019-11-29","00:00:00","","11","3","0"
"2019-08-18","10:Total forecast","D20120","IMCT-IGCE","8983153693","898315-3693","BRAKE ASSY Ft LH (ABS)","VD00","","2019-08-16","2019-11-30","2019-12-02","00:00:00","","12","1","0"
"2019-08-18","10:Total forecast","D20311","SKC-500","6C52618122","6C526-1812-2","FORK  SHIFT(1-R)","E50-BH","","2019-08-16","2019-12-03","2019-12-04","00:00:00","","12","32","0"
"2019-08-18","2:Daily forecast","D20113","IEMT-BKT","8982446260","898244-6260","BRACKET ASM;CAM NO.3","BRACKET ASM;CAM,NO.3","","2019-08-16","2019-12-10","2019-12-11","00:00:00","","12","600","0"
"2019-08-18","10:Total forecast","D20120","IMCT-IGCE","8983153693","898315-3693","BRAKE ASSY Ft LH (ABS)","VD00","","2019-08-16","2019-12-12","2019-12-13","00:00:00","","12","0","0"
"2019-08-18","10:Total forecast","D20210","MEC-Free zone","ME229892","ME229892","GEAR  CRANKSHAFT","4M4X","","2019-08-16","2019-12-16","2019-12-17","00:00:00","","12","7","0"
"2019-08-18","10:Total forecast","D20120","IMCT-IGCE","8983157033","898315-7033","BRAKE ASSY FRr LH (ABS)","VD00","","2019-08-16","2019-12-19","2019-12-20","00:00:00","","12","0","0"
"2019-08-18","10:Total forecast","D20120","IMCT-IGCE","8983157273","898315-7273","BRAKE ASSY RRr RH (STD)","VD00","","2019-08-16","2019-12-23","2019-12-24","00:00:00","","12","2","0"
"2019-08-18","1:Firm","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","81M9BE3153","2019-07-19","2019-08-01","2019-08-02","05:00:00","2019/08/02","08","18","18"
"2019-08-18","1:Firm","D20310","SKC-200","TC82223521","TC822-2352-1","FORK  SHIFT (3-4)","E60AB","41363328","2019-08-02","2019-08-02","2019-08-05","00:00:00","2019/08/05","08","60","60"
"2019-08-18","1:Firm","D20150","TIS","8979402542","897940-2542-SP","OIL PUMP ASSY","4JB1T","A000017940","2019-07-11","2019-08-05","2019-08-06","08:00:00","2019/08/06","08","2","2"
"2019-08-18","1:Firm","D20110","IEMT","8973794640","897379-4640","RELIEF VALVE ASSY","4JJ1","DDJ8400527","2019-08-05","2019-08-06","2019-08-07","10:00:00","2019/08/07","08","60","60"
