"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-04-30","1:Firm","D20310","SKC-200","TC42223521","TC422-2352-1","FORK  SHIFT 3-4","E40-B","40956490","2019-03-29","2019-03-29","2019-04-01","00:00:00","2019/04/01","04","20","20"
"2019-04-30","1:Firm","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","DFJ3403536","2019-03-29","2019-04-01","2019-04-02","23:30:00","2019/04/02","04","120","120"
"2019-04-30","1:Firm","D20210","MEC-Free zone","1132A100","1132A100","GEAR ASSY  IDLER","SU-4N15","41M9BE5877","2019-03-22","2019-04-03","2019-04-04","19:00:00","2019/04/04","04","144","144"
"2019-04-30","1:Firm","D20121","IGCE-KD","8974854150","897485-4150","BRAKE ASSY Ft RH (STD)","VD00 HR","KG93003397","2019-03-14","2019-04-04","2019-04-05","09:31:00","2019/04/05","04","12","12"
"2019-04-30","1:Firm","D20410","MTA","49180-20200","49180-20200","HOUSING BEARING","RENAULT-R9N","2B19040028","2019-04-03","2019-04-05","2019-04-05","09:00:00","2019/04/05","04","252","252"
"2019-04-30","1:Firm","D20110","IEMT","8982481612","898248-1612","GEAR ASM; CAMSHAFT  INLET SUB","ES01","DFJ4400837","2019-04-03","2019-04-08","2019-04-09","10:00:00","2019/04/09","04","120","120"
"2019-04-30","1:Firm","D20320","SKCN","KL99918123","KL999-1812-3","FORK  1 SHIFT","PEM480","50759265","2019-04-02","2019-04-09","2019-04-10","00:00:00","2019/04/10","04","20","20"
"2019-04-30","1:Firm","D20120","IMCT-IGCE","8979483370","897948-3370","BRAKE ASSY Rr LH","700P (SAW)","DDK4240719","2019-04-09","2019-04-12","2019-04-19","13:00:00","2019/04/19","04","12","12"
"2019-04-30","1:Firm","D20312","SKC-900","TC63021881","TC630-2188-1","FORK  SHIFT (SHUTTLE)","E50","31055866","2019-02-11","2019-04-12","2019-04-18","00:00:00","2019/04/23","04","3","3"
"2019-04-30","1:Firm","D20410","MTA","49135-25681","49135-25681","HOUSING BEARING SUB ASSY","EG01","B19040027","2019-04-11","2019-04-17","2019-04-17","22:00:00","2019/04/17","04","504","504"
"2019-04-30","1:Firm","D20110","IEMT","8983828360","898382-8360","WATER PUMP ASSY","ES11","DFJ4401896","2019-04-10","2019-04-22","2019-04-23","15:00:00","2019/04/23","04","200","200"
"2019-04-30","1:Firm","D20110","IEMT","8983828360","898382-8360","WATER PUMP ASSY","ES11","DFJ4402087","2019-04-18","2019-04-23","2019-04-24","15:00:00","2019/04/24","04","200","200"
"2019-04-30","1:Firm","D20310","SKC-200","TC42221152","TC422-2115-2","CASE MID","E40-B","41008929","2019-04-23","2019-04-25","2019-04-26","00:00:00","2019/04/26","04","135","135"
"2019-04-30","1:Firm","D20210","MEC-Free zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","43M9BF1060","2019-04-08","2019-04-27","2019-04-29","00:00:00","2019/04/29","04","96","96"
"2019-04-30","1:Firm","D20310","SKC-200","TC43223511","TC432-2351-1","FORK  SHIFT 1-2","E40-C","41019776","2019-04-29","2019-04-29","2019-04-30","00:00:00","2019/04/30","04","75","75"
"2019-04-30","1:Firm","D20213","MEC-SUPPLEMENT Free Zone","1320A047","1320A047","BRKT ASSY COOLING FAN","4N15","51S9412966","2019-04-30","2019-04-30","2019-05-02","00:00:00","2019/05/03","05","4","0"
"2019-04-30","1:Firm","D20310","SKC-200","TC62024611","TC620-2461-1","FORK  SHIFT(PTO)","E50","41027644","2019-04-30","2019-05-02","2019-05-03","00:00:00","2019/05/03","05","20","0"
"2019-04-30","1:Firm","D20310","SKC-200","TC82223521","TC822-2352-1","FORK  SHIFT (3-4)","E60AB","41031709","2019-04-30","2019-05-06","2019-05-07","00:00:00","2019/05/07","05","100","0"
"2019-04-30","2:Daily forecast","D20410","MTA","49373-25160","49373-25160","HOUSING BEARING SUB ASSY","MQB","","2019-04-30","2019-05-08","2019-05-08","00:00:00","","05","1008","0"
"2019-04-30","2:Daily forecast","D21311","DATT-SP","16100-BZ051-A","16100-BZ051-A-ESP","PUMP ASSY  WATER","D46T (ALZA)","","2019-04-30","2019-05-10","2019-05-13","00:00:00","","05","398","0"
"2019-04-30","2:Daily forecast","D20210","MEC-Free zone","1050B375","1050B375-LP","SLEEVE","SU-4N15","","2019-04-30","2019-05-13","2019-05-14","00:00:00","","05","552","0"
"2019-04-30","2:Daily forecast","D20210","MEC-Free zone","1130A228","1130A228","GEAR  CRANKSHAFT","SU-4N15","","2019-04-30","2019-05-16","2019-05-17","00:00:00","","05","585","0"
"2019-04-30","2:Daily forecast","D20121","IGCE-KD","8983156983","898315-6983","BRAKE ASSY FRr RH (STD)","VD00","","2019-04-30","2019-05-20","2019-05-21","00:00:00","","05","6","0"
"2019-04-30","2:Daily forecast","D20120","IMCT-IGCE","8983157052","898315-7052","BRAKE ASSY FRr RH (STD)","VD00","","2019-04-30","2019-05-23","2019-05-24","00:00:00","","05","12","0"
"2019-04-30","2:Daily forecast","D20310","SKC-200","TC42224612","TC422-2461-2","FORK  SHIFT PTO","E40-B","","2019-04-30","2019-05-27","2019-05-28","00:00:00","","05","20","0"
"2019-04-30","10:Total forecast","D20220","MMTH-Free Zone","1320A047","1320A047","BRKT ASSY COOLING FAN","4N15","","2019-04-30","2019-05-30","2019-05-31","00:00:00","","05","63","0"
"2019-04-30","10:Total forecast","D20210","MEC-Free zone","1300A064","1300A064","PUMP ASSY;WATER","3E00 (4M4)","","2019-04-30","2019-05-31","2019-06-03","00:00:00","","06","3","0"
"2019-04-30","2:Daily forecast","D20310","SKC-200","TC42223513","TC422-2351-3","FORK  SHIFT 1-2","E40-B","","2019-04-30","2019-06-04","2019-06-05","00:00:00","","06","80","0"
"2019-04-30","10:Total forecast","D20110","IEMT","8983518040","898351-8040","GEAR;SUPPLY PUMP","ES14 GEAR","","2019-04-30","2019-06-06","2019-06-07","00:00:00","","06","93","0"
"2019-04-30","10:Total forecast","D20220","MMTH-Free Zone","1130A230","1130A230","GEAR  SUPPLY PUMP","SU-4N15","","2019-04-30","2019-06-10","2019-06-11","00:00:00","","06","6","0"
"2019-04-30","10:Total forecast","D20110","IEMT","8982319070","898231-9070","GEAR ASM; IDLE D","EJ40","","2019-04-30","2019-06-12","2019-06-13","00:00:00","","06","69","0"
"2019-04-30","10:Total forecast","D20310","SKC-200","TC42221882","TC422-2188-2","FORK  SHIFT SHUTTLE","E40-B","","2019-04-30","2019-06-14","2019-06-17","00:00:00","","06","11","0"
"2019-04-30","10:Total forecast","D20121","IGCE-KD","8984823710","898482-3710","BRAKE ASSY FRr RH (STD)","VD00 HR","","2019-04-30","2019-06-17","2019-06-18","00:00:00","","06","1","0"
"2019-04-30","10:Total forecast","D20310","SKC-200","TC42223513","TC422-2351-3","FORK  SHIFT 1-2","E40-B","","2019-04-30","2019-06-19","2019-06-20","00:00:00","","06","68","0"
"2019-04-30","10:Total forecast","D20310","SKC-200","TC68214721","TC682-1472-1","FORK  (CLUTCH RELEASE)","E50B","","2019-04-30","2019-06-21","2019-06-24","00:00:00","","06","12","0"
"2019-04-30","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-25","2019-06-26","00:00:00","","06","585","0"
