"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-06-11","2:Daily forecast","D20230","MMCH","1060A217","1060A217-SP","CASE ASSY  TIMING CHAIN","4N15 (SU)","","2019-06-11","2019-07-31","2019-08-01","00:00:00","","08","21","0"
"2019-06-11","2:Daily forecast","D20230","MMCH","1060A217","1060A217-SP","CASE ASSY  TIMING CHAIN","4N15 (SU)","","2019-06-11","2019-06-28","2019-07-01","00:00:00","","07","21","0"
"2019-06-11","1:Firm","D20230","MMCH","1060A217","1060A217-SP","CASE ASSY  TIMING CHAIN","4N15 (SU)","L95095353E","2019-05-17","2019-06-06","2019-06-07","05:00:00","2019/07/04","06","26","26"
"2019-06-11","1:Firm","D20230","MMCH","1060A217","1060A217-SP","CASE ASSY  TIMING CHAIN","4N15 (SU)","L95095283D","2019-05-17","2019-06-06","2019-06-07","05:00:00","2019/07/04","06","2","2"
"2019-06-11","1:Firm","D20230","MMCH","1060A217","1060A217-SP","CASE ASSY  TIMING CHAIN","4N15 (SU)","L95040263D","2019-06-11","2019-06-20","2019-06-21","00:00:00","2019/06/26","06","5","0"
"2019-06-11","1:Firm","D20230","MMCH","1060A217","1060A217-SP","CASE ASSY  TIMING CHAIN","4N15 (SU)","L95040313E","2019-06-11","2019-06-20","2019-06-21","00:00:00","2019/06/26","06","5","0"
