"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L95127623E","2019-06-11","2019-07-30","2019-07-31","00:00:00","2019/07/31","07","5","0"
"2019-06-11","2:Daily forecast","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","","2019-06-11","2019-07-31","2019-08-01","00:00:00","","08","169","0"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L95169763D","2019-06-11","2019-06-27","2019-06-28","00:00:00","2019/07/23","06","79","0"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L95162023E","2019-06-11","2019-06-27","2019-06-28","00:00:00","2019/08/05","06","10","0"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L95162293E","2019-06-11","2019-06-27","2019-06-28","00:00:00","2019/08/05","06","30","0"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L95018073D","2019-06-11","2019-06-27","2019-06-28","00:00:00","2019/07/10","06","5","0"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L95018383D","2019-06-11","2019-06-27","2019-06-28","00:00:00","2019/07/10","06","5","0"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L95019693E","2019-06-11","2019-06-27","2019-06-28","00:00:00","2019/07/10","06","10","0"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L95121352E","2019-06-11","2019-06-27","2019-06-28","00:00:00","2019/08/01","06","33","0"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L94121323E","2019-06-11","2019-06-13","2019-06-14","00:00:00","2019/07/03","06","10","0"
"2019-06-11","1:Firm","D20230","MMCH","1052B382","1052B382-SP","OIL SEAL  FRONT","SU-4N15","L95151083E","2019-06-11","2019-06-20","2019-06-21","00:00:00","2019/07/15","06","140","0"
