"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25697","49373-25697","HOUSING BEARING SUB ASSY","EVO VW EA211 1.5L 118kW","","2019-07-01","2019-07-13","2019-07-13","00:00:00","","07","3528","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49180-25590","49180-25590","HOUSING BEARING SUB ASSY","GMW EB04","","2019-07-01","2019-07-13","2019-07-13","00:00:00","","07","1512","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25590","49373-25590","HOUSING BEARING SUB ASSY","HONDA","","2019-07-01","2019-07-13","2019-07-13","00:00:00","","07","3024","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49180-25590","49180-25590","HOUSING BEARING SUB ASSY","GMW EB04","","2019-07-01","2019-07-23","2019-07-23","00:00:00","","07","1008","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25591","49373-25591-LP","HOUSING BEARING ASSY","HONDA (LP)","","2019-07-01","2019-07-25","2019-07-25","00:00:00","","07","576","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49173-25556","49173-25556","HOUSING BEARING SUB ASSY","RENAULT","","2019-07-01","2019-07-10","2019-07-10","00:00:00","","07","2016","0"
"2019-07-01","1:Firm","D20410","MTA","49173-26561G","49173-26561","HOUSING BEARING SUB ASSY","GM-LE2,LFV","2B19060016","2019-07-01","2019-07-01","2019-07-01","00:00:00","2019/07/01","07","504","0"
"2019-07-01","1:Firm","D20410","MTA","49173-26561G","49173-26561","HOUSING BEARING SUB ASSY","GM-LE2,LFV","2B19060016","2019-07-01","2019-07-01","2019-07-01","00:00:00","2019/07/01","07","504","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49189-20112","49189-20112","HOUSING  BEARING","CTT TATA","","2019-07-01","2019-07-10","2019-07-10","00:00:00","","07","1008","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49335-20100","49335-20100","HOUSING  BEARING","JLR","","2019-07-01","2019-07-10","2019-07-10","00:00:00","","07","756","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25590","49373-25590","HOUSING BEARING SUB ASSY","HONDA","","2019-07-01","2019-07-05","2019-07-05","00:00:00","","07","4536","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49173-25556","49173-25556","HOUSING BEARING SUB ASSY","RENAULT","","2019-07-01","2019-07-05","2019-07-05","00:00:00","","07","2016","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49477-25706","49477-25706","HOUSING BEARING SUB ASSY","BMW B48","","2019-07-01","2019-07-05","2019-07-05","00:00:00","","07","1008","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49180-25590","49180-25590","HOUSING BEARING SUB ASSY","GMW EB04","","2019-07-01","2019-07-18","2019-07-18","00:00:00","","07","756","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49377-26886","49377-26886","HOUSING BEARING SUB ASSY","GM LGE (TD04L)","","2019-07-01","2019-07-23","2019-07-23","00:00:00","","07","504","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49335-20100","49335-20100","HOUSING  BEARING","JLR","","2019-07-01","2019-07-05","2019-07-05","00:00:00","","07","756","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25697","49373-25697","HOUSING BEARING SUB ASSY","EVO VW EA211 1.5L 118kW","","2019-07-01","2019-07-23","2019-07-23","00:00:00","","07","1008","0"
"2019-07-01","1:Firm","D20410","MTA","49173-26561G","49173-26561","HOUSING BEARING SUB ASSY","GM-LE2,LFV","2B19060016","2019-07-01","2019-07-03","2019-07-03","00:00:00","2019/07/03","07","504","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49180-20200","49180-20200","HOUSING BEARING","RENAULT-R9N","","2019-07-01","2019-07-18","2019-07-18","00:00:00","","07","1008","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49180-20200","49180-20200","HOUSING BEARING","RENAULT-R9N","","2019-07-01","2019-07-25","2019-07-25","00:00:00","","07","1008","0"
"2019-07-01","1:Firm","D20410","MTA","49373-25697","49373-25697","HOUSING BEARING SUB ASSY","EVO VW EA211 1.5L 118kW","2B19060016","2019-07-01","2019-07-01","2019-07-01","00:00:00","2019/07/01","07","504","0"
"2019-07-01","1:Firm","D20410","MTA","49373-25697","49373-25697","HOUSING BEARING SUB ASSY","EVO VW EA211 1.5L 118kW","2B19060016","2019-07-01","2019-07-01","2019-07-01","00:00:00","2019/07/01","07","1008","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49180-25590","49180-25590","HOUSING BEARING SUB ASSY","GMW EB04","","2019-07-01","2019-07-25","2019-07-25","00:00:00","","07","1008","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49180-25590","49180-25590","HOUSING BEARING SUB ASSY","GMW EB04","","2019-07-01","2019-07-11","2019-07-11","00:00:00","","07","1008","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49180-20200","49180-20200","HOUSING BEARING","RENAULT-R9N","","2019-07-01","2019-07-11","2019-07-11","00:00:00","","07","504","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25590","49373-25590","HOUSING BEARING SUB ASSY","HONDA","","2019-07-01","2019-07-23","2019-07-23","00:00:00","","07","5040","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49173-25556","49173-25556","HOUSING BEARING SUB ASSY","RENAULT","","2019-07-01","2019-07-23","2019-07-23","00:00:00","","07","2016","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25590","49373-25590","HOUSING BEARING SUB ASSY","HONDA","","2019-07-01","2019-07-18","2019-07-18","00:00:00","","07","5040","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49173-25556","49173-25556","HOUSING BEARING SUB ASSY","RENAULT","","2019-07-01","2019-07-18","2019-07-18","00:00:00","","07","1512","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49173-26561G","49173-26561","HOUSING BEARING SUB ASSY","GM-LE2,LFV","","2019-07-01","2019-07-05","2019-07-05","00:00:00","","07","1512","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49335-20100","49335-20100","HOUSING  BEARING","JLR","","2019-07-01","2019-07-18","2019-07-18","00:00:00","","07","504","0"
"2019-07-01","1:Firm","D20410","MTA","49373-25697","49373-25697","HOUSING BEARING SUB ASSY","EVO VW EA211 1.5L 118kW","2B19060016","2019-07-01","2019-07-03","2019-07-03","00:00:00","2019/07/03","07","504","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25697","49373-25697","HOUSING BEARING SUB ASSY","EVO VW EA211 1.5L 118kW","","2019-07-01","2019-07-11","2019-07-11","00:00:00","","07","1008","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49377-26886","49377-26886","HOUSING BEARING SUB ASSY","GM LGE (TD04L)","","2019-07-01","2019-07-25","2019-07-25","00:00:00","","07","504","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25590","49373-25590","HOUSING BEARING SUB ASSY","HONDA","","2019-07-01","2019-07-15","2019-07-15","00:00:00","","07","4032","0"
"2019-07-01","2:Daily forecast","D20410","MTA","49373-25697","49373-25697","HOUSING BEARING SUB ASSY","EVO VW EA211 1.5L 118kW","","2019-07-01","2019-07-25","2019-07-25","00:00:00","","07","1260","0"
