"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-03-28","1:Firm","D20210","MEC-Free zone","1060A196","1060A196","CASE ASSY  TIMING CHAIN","4N15 (SU)","31M9BB0020","2019-02-22","2019-03-01","2019-03-04","13:00:00","2019/03/04","03","16","16"
"2019-03-28","1:Firm","D20220","MMTH-Free Zone","1130A228","1130A228","GEAR  CRANKSHAFT","SU-4N15","31M9062082","2019-02-22","2019-03-04","2019-03-05","00:00:00","2019/03/05","03","60","60"
"2019-03-28","1:Firm","D20110","IEMT","8983828360","898382-8360","WATER PUMP ASSY","ES11","FKJ2403951","2019-03-02","2019-03-05","2019-03-06","04:30:00","2019/03/06","03","100","100"
"2019-03-28","1:Firm","D20210","MEC-Free zone","1060A196","1060A196","CASE ASSY  TIMING CHAIN","4N15 (SU)","31M9BB0055","2019-02-22","2019-03-06","2019-03-07","13:00:00","2019/03/07","03","12","12"
"2019-03-28","1:Firm","D20410","MTA","49373-25590","49373-25590","HOUSING BEARING SUB ASSY","HONDA","2B19030026","2019-03-05","2019-03-07","2019-03-07","16:00:00","2019/03/07","03","1008","1008"
"2019-03-28","1:Firm","D20310","SKC-200","TC42224112","TC422-2411-2","FORK  SHIFT(RANGE)","E50","31220577","2019-03-09","2019-03-09","2019-03-11","00:00:00","2019/03/11","03","20","20"
"2019-03-28","1:Firm","D20110","IEMT","8983518040","898351-8040","GEAR;SUPPLY PUMP","ES14 GEAR","DFJ3400651","2019-03-07","2019-03-11","2019-03-12","10:00:00","2019/03/12","03","195","195"
"2019-03-28","1:Firm","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","DFJ3400817","2019-03-08","2019-03-12","2019-03-13","10:00:00","2019/03/13","03","90","90"
"2019-03-28","1:Firm","D20110","IEMT","5JX3713590","5JX371-3590","PUMP;ASM,OIL","ES20IR","FBJ3400979","2019-03-11","2019-03-14","2019-03-15","15:00:00","2019/03/15","03","100","100"
"2019-03-28","1:Firm","D20220","MMTH-Free Zone","1130A230","1130A230","GEAR  SUPPLY PUMP","SU-4N15","32M9035049","2019-03-06","2019-03-15","2019-03-18","13:00:00","2019/03/18","03","60","60"
"2019-03-28","1:Firm","D20110","IEMT","8982481601","898248-1601","GEAR ASM; CAMSHAFT  INLET MAIN","ES01","FBJ2600799","2019-03-15","2019-03-18","2019-03-19","00:00:00","2019/03/19","03","1","1"
"2019-03-28","1:Firm","D20210","MEC-Free zone","1130A230","1130A230","GEAR  SUPPLY PUMP","SU-4N15","32M9BC9422","2019-03-06","2019-03-19","2019-03-20","00:00:00","2019/03/20","03","180","180"
