"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-03-13","2:Daily forecast","D20110","IEMT","8982319070","898231-9070","EJ40","","2019-03-13","2019-03-21","2019-03-22","00:00:00","","285","0"
"2019-03-13","2:Daily forecast","D20110","IEMT","8983518020","898351-8020","ES14","","2019-03-13","2019-04-03","2019-04-04","00:00:00","","720","0"
"2019-03-13","2:Daily forecast","D20110","IEMT","8982481612","898248-1612","ES01","","2019-03-13","2019-04-08","2019-04-09","00:00:00","","270","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8983828360","898382-8360","ES11","","2019-03-13","2019-04-12","2019-04-22","00:00:00","","240","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982319070","898231-9070","EJ40","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","115","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","","2019-03-13","2019-04-25","2019-04-26","00:00:00","","630","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8983518020","898351-8020","ES14","","2019-03-13","2019-05-14","2019-05-15","00:00:00","","504","0"
"2019-03-13","2:Daily forecast","D20110","IEMT","8973794640","897379-4640","4JJ1","","2019-03-13","2019-03-19","2019-03-20","00:00:00","","480","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8983828360","898382-8360","ES11","","2019-03-13","2019-04-12","2019-04-22","00:00:00","","734","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982319070","898231-9070","EJ40","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","56","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8973794640","897379-4640","4JJ1","","2019-03-13","2019-04-25","2019-04-26","00:00:00","","84","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","","2019-03-13","2019-05-14","2019-05-15","00:00:00","","537","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982319070","898231-9070","EJ40","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","93","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8973794640","897379-4640","4JJ1","","2019-03-13","2019-04-25","2019-04-26","00:00:00","","420","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481612","898248-1612","ES01","","2019-03-13","2019-05-10","2019-05-13","00:00:00","","726","0"
"2019-03-13","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","FKJ3400779","2019-03-07","2019-03-11","2019-03-12","15:00:00","2019/03/12","100","100"
"2019-03-13","10:Total forecast","D20110","IEMT","8982319070","898231-9070","EJ40","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","398","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8973121474","897312-1474","4JJ1","","2019-03-13","2019-04-25","2019-04-26","00:00:00","","108","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8981320560","898132-0560","RT50","","2019-03-13","2019-05-14","2019-05-15","00:00:00","","84","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8981587152","898158-7152","BRACKET;C/RAIL RT56","","2019-03-13","2019-06-04","2019-06-05","00:00:00","","24","0"
"2019-03-13","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","FKJ3400778","2019-03-07","2019-03-11","2019-03-12","10:00:00","2019/03/12","100","100"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481601","898248-1601","ES01","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","234","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8973121474","897312-1474","4JJ1","","2019-03-13","2019-04-25","2019-04-26","00:00:00","","390","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8981655171","898165-5171","RT50","","2019-03-13","2019-05-14","2019-05-15","00:00:00","","84","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982319070","898231-9070","EJ40","","2019-03-13","2019-06-04","2019-06-05","00:00:00","","471","0"
"2019-03-13","1:Firm","D20110","IEMT","8982481612","898248-1612","ES01","FBJ3400324","2019-03-06","2019-03-08","2019-03-09","23:30:00","2019/03/09","30","30"
"2019-03-13","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","FBJ3400624","2019-03-07","2019-03-11","2019-03-12","10:00:00","2019/03/12","100","100"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481601","898248-1601","ES01","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","730","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982319070","898231-9070","EJ40","","2019-03-13","2019-05-14","2019-05-15","00:00:00","","309","0"
"2019-03-13","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-03-13","2019-05-27","2019-05-28","00:00:00","","423","0"
"2019-03-13","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-03-13","2019-05-31","2019-06-03","00:00:00","","441","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481601","898248-1601","ES01","","2019-03-13","2019-06-04","2019-06-05","00:00:00","","444","0"
"2019-03-13","1:Firm","D20110","IEMT","8982481612","898248-1612","ES01","FKJ3400429","2019-03-06","2019-03-08","2019-03-09","10:00:00","2019/03/09","180","180"
"2019-03-13","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","DFJ3400653","2019-03-07","2019-03-11","2019-03-12","10:00:00","2019/03/12","100","100"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481601","898248-1601","ES01","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","375","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481601","898248-1601","ES01","","2019-03-13","2019-05-14","2019-05-15","00:00:00","","726","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8983828360","898382-8360","ES11","","2019-03-13","2019-05-29","2019-05-30","00:00:00","","420","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481612","898248-1612","ES01","","2019-03-13","2019-06-04","2019-06-05","00:00:00","","444","0"
"2019-03-13","1:Firm","D20110","IEMT","8982481612","898248-1612","ES01","FBJ3400323","2019-03-06","2019-03-08","2019-03-09","10:00:00","2019/03/09","60","60"
"2019-03-13","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","DFJ3400482","2019-03-06","2019-03-09","2019-03-11","10:00:00","2019/03/11","120","120"
"2019-03-13","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","DFJ3400652","2019-03-07","2019-03-11","2019-03-12","04:30:00","2019/03/12","200","200"
"2019-03-13","2:Daily forecast","D20110","IEMT","8983828360","898382-8360","ES11","","2019-03-13","2019-04-01","2019-04-02","00:00:00","","700","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481601","898248-1601","ES01","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","240","0"
"2019-03-13","1:Firm","D20110","IEMT","8982481612","898248-1612","ES01","DFJ3400317","2019-03-06","2019-03-08","2019-03-09","10:00:00","2019/03/09","60","60"
"2019-03-13","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","FBJ3800148","2019-03-09","2019-03-09","2019-03-11","00:00:00","2019/03/11","1","1"
"2019-03-13","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","DFJ3400823","2019-03-08","2019-03-11","2019-03-12","23:30:00","2019/03/12","100","100"
"2019-03-13","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-03-13","2019-04-01","2019-04-02","00:00:00","","720","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481601","898248-1601","ES01","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","180","0"
"2019-03-13","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-03-13","2019-04-27","2019-04-29","00:00:00","","2270","0"
"2019-03-13","1:Firm","D20110","IEMT","8982481612","898248-1612","ES01","FKJ3400591","2019-03-06","2019-03-08","2019-03-09","23:30:00","2019/03/09","180","180"
"2019-03-13","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","FKJ3400775","2019-03-07","2019-03-09","2019-03-11","10:00:00","2019/03/11","210","210"
"2019-03-13","1:Firm","D20110","IEMT","8983828360","898382-8360","ES11","FKJ3400978","2019-03-08","2019-03-11","2019-03-12","15:00:00","2019/03/12","100","100"
"2019-03-13","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","EJ40","","2019-03-13","2019-04-03","2019-04-04","00:00:00","","360","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481612","898248-1612","ES01","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","180","0"
"2019-03-13","1:Firm","D20110","IEMT","8982481612","898248-1612","ES01","FBJ3400470","2019-03-06","2019-03-08","2019-03-09","23:30:00","2019/03/09","30","30"
"2019-03-13","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","FBJ3400623","2019-03-07","2019-03-09","2019-03-11","10:00:00","2019/03/11","15","15"
"2019-03-13","10:Total forecast","D20110","IEMT","8982326241","898232-6241","4JJ1-EJ28","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","403","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982319070","898231-9070","EJ40","","2019-03-13","2019-05-06","2019-05-07","00:00:00","","420","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8983828360","898382-8360","ES11","","2019-03-13","2019-05-08","2019-05-09","00:00:00","","620","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982432260","898243-2260","EJ40","","2019-03-13","2019-05-14","2019-05-15","00:00:00","","372","0"
"2019-03-13","1:Firm","D20110","IEMT","8982481612","898248-1612","ES01","DFJ3400479","2019-03-06","2019-03-08","2019-03-09","23:30:00","2019/03/09","60","60"
"2019-03-13","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","DFJ3400650","2019-03-07","2019-03-09","2019-03-11","10:00:00","2019/03/11","75","75"
"2019-03-13","10:Total forecast","D20110","IEMT","8982326241","898232-6241","4JJ1-EJ28","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","133","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481601","898248-1601","ES01","","2019-03-13","2019-05-06","2019-05-07","00:00:00","","612","0"
"2019-03-13","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","FKJ2403786","2019-02-28","2019-03-01","2019-03-04","10:00:00","2019/03/04","45","45"
"2019-03-13","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","FBJ3800065","2019-03-08","2019-03-09","2019-03-11","00:00:00","2019/03/11","30","30"
"2019-03-13","2:Daily forecast","D20110","IEMT","5JX3713590","5JX371-3590","ES20IR","","2019-03-13","2019-03-19","2019-03-20","00:00:00","","700","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982326241","898232-6241","4JJ1-EJ28","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","50","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982481612","898248-1612","ES01","","2019-03-13","2019-05-06","2019-05-07","00:00:00","","612","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982432260","898243-2260","EJ40","","2019-03-13","2019-06-04","2019-06-05","00:00:00","","519","0"
"2019-03-13","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","DFJ2403062","2019-02-28","2019-03-01","2019-03-04","10:00:00","2019/03/04","255","255"
"2019-03-13","10:Total forecast","D20110","IEMT","8982326241","898232-6241","4JJ1-EJ28","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","120","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982432260","898243-2260","EJ40","","2019-03-13","2019-04-25","2019-04-26","00:00:00","","144","0"
"2019-03-13","1:Firm","D20110","IEMT","8983518040","898351-8040","ES14 GEAR","FKJ2403386","2019-02-26","2019-03-01","2019-03-02","10:00:00","2019/03/02","180","180"
"2019-03-13","10:Total forecast","D20110","IEMT","8983518020","898351-8020","ES14","","2019-03-13","2019-04-22","2019-04-23","00:00:00","","360","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8982432260","898243-2260","EJ40","","2019-03-13","2019-04-25","2019-04-26","00:00:00","","360","0"
"2019-03-13","10:Total forecast","D20110","IEMT","8983518020","898351-8020","ES14","","2019-03-13","2019-05-10","2019-05-13","00:00:00","","504","0"
