"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2020-03-02","1:Firm","T10200","TBKA","J199-20010","J199-20010-EP","CAP","P7009","TBKK2003","2019-12-09","2020-01-20","2020-03-02","08:00:00","2020/03/02","01","2000","2000"
"2020-03-02","1:Firm","T10200","TBKA","J123-12600","J123-12600-EP","FLANGE","I-783","TBKK2003","2019-12-09","2020-01-20","2020-03-02","08:00:00","2020/03/02","01","864","864"
"2020-03-02","1:Firm","T00100","TBK","J109-09810","J109-09810-EP","GASKET; WATER PUMP","4D5WP(3E00)","P1780-MM292","2020-01-18","2020-01-31","2020-03-01","08:00:00","2020/03/01","01","1","1"
"2020-03-02","1:Firm","T00100","TBK","L120-01700-P10","L120-01700-EP","GEAR","4JA1OP","1101793385","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","5760","5760"
"2020-03-02","1:Firm","T00100","TBK","J107-10911-P10","J107-10911-EP","COVER WATER PUMP","EJ50","1101793604","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","1080","1080"
"2020-03-02","1:Firm","T00100","TBK","G167-16000-P10","G167-16000-EP","SPRING","","1101793685","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","2000","2000"
"2020-03-02","1:Firm","T00100","TBK","J199-37900-P10","J199-37900-EP","O-RING","ES01","1101793757","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","500","500"
"2020-03-02","1:Firm","T00100","TBK","L120-12720-G10","L120-12720-EP","GEAR","EJ50","1101793749","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","2400","2400"
"2020-03-02","1:Firm","T00100","TBK","898232-6241-P10","898232-6241-EP","OIL PUMP ASSY","4JJ1-EJ28","1101793388","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","600","600"
"2020-03-02","1:Firm","T00100","TBK","J199-20000-P10","J199-20030-EP","PLUG","P700","1101793422","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","2000","2000"
"2020-03-02","1:Firm","T00100","TBK","898145-1531-P10","898145-1531-EP","OIL PUMP ASSY","4JJ1X","1101793387","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","400","400"
"2020-03-02","1:Firm","T00100","TBK","J115-20400-P10","J115-20400-EP","IMPELLER","4D56 , 3 SERIES","1101793768","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","300","300"
"2020-03-02","1:Firm","T00100","TBK","J105-25100-P10","J105-25100-EP","BODY","V1305","1101793636","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","3150","3150"
"2020-03-02","1:Firm","T00100","TBK","L105-17511-P10","L105-17511-EP","CASE","EJ50","1101793607","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","1188","1188"
"2020-03-02","1:Firm","T00100","TBK","J105-19200-P10","J105-19200-EP","BODY","IZ BODY 4JG2T W/P EX.","1101793386","2020-01-24","2020-02-06","2020-03-06","00:00:00","2020/03/05","02","2520","2520"
"2020-03-02","1:Firm","T00100","TBK","1060A217","1060A217-EP","CASE ASSY  TIMING CHAIN","4N15 (SU)","T10100-10761","2020-02-05","2020-02-06","2020-03-06","08:00:00","2020/03/06","02","2","2"
"2020-03-02","1:Firm","T00100","TBK","1300A196KAI1Z40","1300A196KAI1Z40-EP","WATER PUMP ASSY","4B12","P1780-MM293","2020-02-06","2020-02-07","2020-03-07","08:00:00","2020/03/07","02","10","10"
"2020-03-02","1:Firm","T00100","TBK","1300A196KAI2Z40","1300A196KAI2Z40-EP","WATER PUMP ASSY","4B12","P1780-MM293","2020-02-06","2020-02-07","2020-03-07","08:00:00","2020/03/07","02","5","5"
"2020-03-02","1:Firm","T10200","TBKA","L107-14600A","L107-14600A-EP","COVER","ACADIA","PO10310","2020-01-27","2020-02-07","2020-03-20","08:00:00","2020/03/13","02","10","10"
"2020-03-02","1:Firm","T00100","TBK","1300A196-P10","1300A196-EP","WATER PUMP ASSY","4B12","1101776332","2020-02-04","2020-02-11","2020-03-10","08:00:00","2020/03/10","02","11","11"
"2020-03-02","1:Firm","T00100","TBK","898232-6241-P10","898232-6241-EP","OIL PUMP ASSY","4JJ1-EJ28","1101798096","2020-01-31","2020-02-13","2020-03-12","00:00:00","2020/03/12","02","200","200"
