"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-04-30","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-25","2019-06-26","00:00:00","","06","585","0"
"2019-04-30","1:Firm","D20111","IEMT-LLC","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ANJ4000249","2019-04-30","2019-05-08","2019-05-09","00:00:00","2019/05/09","05","75","0"
"2019-04-30","2:Daily forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-08-23","2019-08-26","00:00:00","","08","165","0"
"2019-04-30","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-05-08","2019-05-09","00:00:00","","05","720","0"
"2019-04-30","2:Daily forecast","D20111","IEMT-LLC","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-08-23","2019-08-26","00:00:00","","08","70","0"
"2019-04-30","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-08-23","2019-08-26","00:00:00","","08","316","0"
"2019-04-30","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-05-16","2019-05-17","00:00:00","","05","249","0"
"2019-04-30","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-05-16","2019-05-17","00:00:00","","05","720","0"
"2019-04-30","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-06","2019-06-07","00:00:00","","06","36","0"
"2019-04-30","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-06","2019-06-07","00:00:00","","06","288","0"
"2019-04-30","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-06","2019-06-07","00:00:00","","06","156","0"
"2019-04-30","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-06","2019-06-07","00:00:00","","06","144","0"
"2019-04-30","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-06","2019-06-07","00:00:00","","06","144","0"
"2019-04-30","2:Daily forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-08-07","2019-08-08","00:00:00","","08","165","0"
"2019-04-30","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-07-30","2019-07-31","00:00:00","","07","390","0"
"2019-04-30","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-08-07","2019-08-08","00:00:00","","08","316","0"
"2019-04-30","1:Firm","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","FYJ4404314","2019-04-23","2019-04-25","2019-04-26","15:00:00","2019/04/26","04","360","360"
"2019-04-30","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-07-09","2019-07-10","00:00:00","","07","729","0"
"2019-04-30","1:Firm","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","ENJ3001269","2019-03-30","2019-04-25","2019-04-26","00:00:00","2019/04/26","04","450","450"
"2019-04-30","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-05-14","2019-05-15","00:00:00","","05","249","0"
"2019-04-30","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-07-22","2019-07-23","00:00:00","","07","1095","0"
"2019-04-30","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-05-14","2019-05-15","00:00:00","","05","1440","0"
"2019-04-30","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-21","2019-06-24","00:00:00","","06","135","0"
"2019-04-30","10:Total forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-21","2019-06-24","00:00:00","","06","585","0"
"2019-04-30","2:Daily forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-08-05","2019-08-06","00:00:00","","08","165","0"
"2019-04-30","2:Daily forecast","D20110","IEMT","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-08-05","2019-08-06","00:00:00","","08","316","0"
"2019-04-30","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-14","2019-06-17","00:00:00","","06","153","0"
"2019-04-30","10:Total forecast","D20112","IEMT-KD","8982432260","898243-2260","COVER; TIMING CHAIN UPPER","EJ40","","2019-04-30","2019-06-28","2019-07-01","00:00:00","","07","132","0"
